"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00023190","1981","33.6027","-111.713","481.6","FOUNTAIN HILLS, AZ US","","","","","40","0","19","0","0","","0","0","0","0","2","0","","","","","","","-1.1","0,0201,","0",",0,1231,+","0",",0,1231,+","30.0",",0,1129,","","","","","","","","","-1.1","0,0201","","","","","","","","","240.5",",0","0",",0","","","","","15.37","0"
"USC00023190","1982","33.6027","-111.713","481.6","FOUNTAIN HILLS, AZ US","2043.2","","2043.2","0","60","0","35","0","","","0","0","0","0","5","0","0","0","281","0","166","0","-0.6","0,1228,+","","","0",",0,1231,+","30.5",",0,1118,","46.1","0,0903,+","-0.6","0,1228","","","","","0.0","0,0204","","","","","","","","","369.4",",0","0",",0","21.70","0","29.72","0","13.68","0"
"USC00023190","1983","33.6027","-111.713","481.6","FOUNTAIN HILLS, AZ US","2081.1","","2081.1","0","68","0","37","0","0","","0","0","0","0","7","0","0","0","279","0","152","0","-1.1","0,1128,+","0",",0,1231,+","0",",0,1231,+","49.5",",0,0930,","47.2","0,0707,+","0.0","0,1126","","","","","0.0","0,0123","","","","","838.0","","838.0","0","441.6",",0","0",",0","21.68","0","29.61","0","13.74","0"
"USC00023190","1984","33.6027","-111.713","481.6","FOUNTAIN HILLS, AZ US","2046.6","","2046.6","0","46","0","33","0","","","0","0","0","0","7","0","0","0","292","0","165","0","-1.7","0,1127,","","","0",",0,1231,+","31.8",",0,0926,","45.6","0,0831,+","-0.6","0,1126","","","","","0.0","0,0218","","","","","722.5","","722.5","0","408.2",",0","0",",0","21.83","0","30.16","0","13.50","0"
"USC00023190","1985","33.6027","-111.713","481.6","FOUNTAIN HILLS, AZ US","2071.8","","2071.8","0","50","0","32","0","","","","","0","0","21","0","0","0","280","0","167","0","-3.9","0,0202,","","","","","36.1",",0,1212,","47.2","0,0709,+","-1.1","0,1210","","","","","-1.1","0,0305","-3.9","0,0202","","","875.0","","875.0","0","356.3",",0","","","21.57","0","29.94","0","13.20","0"
"USC00023190","1986","33.6027","-111.713","481.6","FOUNTAIN HILLS, AZ US","2103.4","","2103.4","0","46","0","28","0","0","","0","0","0","0","5","0","0","0","305","0","164","0","-1.7","0,0207,","0",",0,1231,+","13",",0,0315,","24.9",",0,1119,","47.2","0,0801,","0.0","0,1211","","","","","0.0","0,0211","","","","","667.8","","667.8","0","347.6",",0","13",",0","22.36","0","30.57","0","14.15","0"
"USC00023190","1987","33.6027","-111.713","481.6","FOUNTAIN HILLS, AZ US","2075.5","","2075.5","0","45","0","25","0","0","","0","0","0","0","17","0","0","0","281","0","188","0","-5.0","0,0118,","0",",0,1231,+","0",",0,1231,+","51.1",",0,0225,","47.2","0,0615,","-1.1","0,1214","-2.2","0,1226","","","-0.6","0,0125","-2.2","0,0120","-5.0","0,0118","785.5","","785.5","0","329.0",",0","0",",0","21.77","0","29.93","0","13.60","0"
"USC00023190","1988","33.6027","-111.713","481.6","FOUNTAIN HILLS, AZ US","2301.6","","2301.6","0","41","0","26","0","0","","0","0","0","0","14","0","0","0","299","0","192","0","-2.8","0,1229,+","0",",0,1231,+","0",",0,1231,+","38.6",",0,0829,","48.3","0,0623,","0.0","0,1226","-2.8","0,1228","","","0.0","0,0312","","","","","809.0","","809.0","0","323.8",",0","0",",0","22.56","0","30.99","0","14.13","0"
"USC00023190","1989","33.6027","-111.713","481.6","FOUNTAIN HILLS, AZ US","2361.5","","2361.5","0","34","0","18","0","0","","0","0","0","0","14","0","0","0","311","0","195","0","-3.9","0,0215,","0",",0,1231,+","0",",0,1231,+","34.3",",0,0326,","47.2","0,0705,","0.0","0,1215","","","","","-3.9","0,0215","-3.9","0,0215","","","642.9","","642.9","0","284.6",",0","0",",0","23.17","0","32.16","0","14.18","0"
"USC00023190","1990","33.6027","-111.713","481.6","FOUNTAIN HILLS, AZ US","2191.5","","2191.5","0","59","0","35","0","0","","0","0","0","0","20","0","0","0","301","0","189","0","-4.4","0,1223,","0",",0,1231,+","0",",0,1231,+","31.8",",0,0815,","49.4","0,0627,","-1.1","0,1218","-4.4","0,1223","-4.4","0,1223","-1.1","0,0314","-2.8","0,0217","","","696.1","","696.1","0","328.6",",0","0",",0","22.12","0","30.69","0","13.55","0"
