"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006100971","1966","44.6","-75.6667","96.0","BROCKVILLE PCC, ON CA","237.8","","237.8","C","128","C","80","C","","","18","C","21","C","138","C","75","C","99","C","2","C","-25.6","C,0220,","","","356",",C,0130,","35.6",",C,0130,","32.8","C,0703,","-1.1","C,1018","-6.7","C,1030","-6.7","C,1030","-6.7","C,1030","-11.7","C,1202","-2.2","C,0511","-2.2","C,0511","-6.7","C,0507","-6.7","C,0507","-11.1","C,0328","","","","","798.0",",C","2191",",C","7.07","C","11.25","C","2.89","C"
"CA006100971","1967","44.6","-75.6667","96.0","BROCKVILLE PCC, ON CA","193.8","","193.8","C","146","C","90","C","","","22","C","21","C","152","C","63","C","99","C","0","C","-29.4","C,0212,","","","203",",C,0227,","48.8",",C,0921,","28.9","C,0720,","-2.2","C,1007","-2.2","C,1007","-4.4","C,1108","-9.4","C,1114","-9.4","C,1114","-0.6","C,0506","-2.8","C,0413","-6.7","C,0412","-6.7","C,0412","-14.4","C,0320","4329.5","","4329.5","C","960.8",",C","1828",",C","6.65","C","11.00","C","2.31","C"
"CA006100971","1968","44.6","-75.6667","96.0","BROCKVILLE PCC, ON CA","157.5","","157.5","C","142","C","90","C","","","27","C","35","C","137","C","79","C","108","C","0","C","-31.7","C,0109,+","","","254",",C,1228,","51.6",",C,0911,","30.6","C,0717,","-1.1","C,1027","-2.2","C,1031","-5.0","C,1114","-6.7","C,1126","-11.1","C,1130","-0.6","C,0506","-2.2","C,0406","-11.7","C,0325","-11.7","C,0325","-11.7","C,0325","4441.4","","4441.4","C","993.7",",C","2439",",C","6.39","C","10.80","C","1.99","C"
"CA006100971","1969","44.6","-75.6667","96.0","BROCKVILLE PCC, ON CA","235.8","","235.8","C","149","C","83","C","","","26","C","11","C","150","C","85","C","92","C","0","C","-23.3","C,0127,","","","203",",C,1226,","58.4",",C,0623,","29.4","C,0816,+","-2.2","C,1022","-2.2","C,1022","-5.6","C,1023","-8.3","C,1121","-10.6","C,1122","0.0","C,0526","-2.2","C,0521","-8.3","C,0403","-8.3","C,0403","-9.4","C,0327","4433.5","","4433.5","C","888.6",",C","1795",",C","6.76","C","10.87","C","2.66","C"
"CA006100971","1970","44.6","-75.6667","96.0","BROCKVILLE PCC, ON CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4604.0","","4604.0","C","","","","","","","","","",""
"CA006100971","1971","44.6","-75.6667","96.0","BROCKVILLE PCC, ON CA","175.2","","175.2","C","150","C","92","C","","","33","C","18","C","158","C","73","C","102","C","0","C","-31.7","C,0113,","","","279",",C,0213,","31.8",",C,1215,","30.0","C,0906,+","0.0","C,1104","-7.2","C,1108","-7.2","C,1108","-7.2","C,1108","-11.1","C,1109","-0.6","C,0426","-3.3","C,0415","-7.8","C,0408","-7.8","C,0408","-10.0","C,0329","","","","","897.4",",C","2755",",C","6.64","C","11.05","C","2.23","C"
"CA006100971","1972","44.6","-75.6667","96.0","BROCKVILLE PCC, ON CA","148.7","","148.7","C","162","C","94","C","","","34","C","14","C","169","C","81","C","95","C","0","C","-30.0","C,0223,","","","389",",C,0203,","63.5",",C,1006,","31.1","C,0721,","-3.3","C,1010","-3.3","C,1010","-5.0","C,1020","-7.8","C,1116","-13.3","C,1122","-0.6","C,0428","-2.2","C,0427","-10.6","C,0409","-10.6","C,0409","-10.6","C,0409","4495.6","","4495.6","C","1156.8",",C","3005",",C","5.63","C","10.23","C","1.02","C"
"CA006100971","1973","44.6","-75.6667","96.0","BROCKVILLE PCC, ON CA","338.7","","338.7","C","141","C","86","C","","","14","C","22","C","135","C","54","C","104","C","1","C","-28.3","C,0131,","","","178",",C,1221,+","38.4",",C,1209,","32.8","C,0903,","-0.6","C,1022","-3.3","C,1105","-4.4","C,1106","-7.2","C,1110","-11.7","C,1212","-0.6","C,0415","-3.3","C,0414","-6.7","C,0413","-6.7","C,0413","-20.6","C,0228","4350.3","","4350.3","C","990.7",",C","1336",",C","7.96","C","12.62","C","3.30","C"
"CA006100971","1974","44.6","-75.6667","96.0","BROCKVILLE PCC, ON CA","136.5","","136.5","C","157","C","98","C","","","23","C","19","C","163","C","76","C","99","C","0","C","-25.6","C,0118,","","","218",",C,1216,","55.1",",C,0808,","28.9","C,0822,+","-1.1","C,1001","-2.2","C,1013","-4.4","C,1019","-10.0","C,1122","-10.0","C,1122","0.0","C,0505","-2.2","C,0502","-6.1","C,0410","-7.8","C,0408","-11.1","C,0330","4349.2","","4349.2","C","906.9",",C","1927",",C","6.34","C","10.64","C","2.04","C"
"CA006100971","1975","44.6","-75.6667","96.0","BROCKVILLE PCC, ON CA","272.9","","272.9","C","146","C","88","C","","","30","C","16","C","146","C","72","C","107","C","3","C","-27.8","C,1220,","","","356",",C,0403,","73.9",",C,0925,","32.2","C,0804,+","-1.1","C,1030","-5.6","C,1031","-5.6","C,1031","-8.9","C,1126","-8.9","C,1126","0.0","C,0423","-2.2","C,0422","-5.0","C,0413","-7.2","C,0407","-9.4","C,0329","4293.8","","4293.8","C","990.8",",C","2620",",C","7.38","C","11.87","C","2.88","C"
