"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1INMR0007","2007","39.7106","-86.1169","235.9","BEECH GROVE 1.6 W, IN US","125","N","79","N","7","N","122",",N,0207,","70.1",",N,0821,","1021.9",",N","636",",N"
"US1INMR0007","2008","39.7106","-86.1169","235.9","BEECH GROVE 1.6 W, IN US","141","N","90","N","","","","","73.4",",N,0608,","1398.8",",N","",""
