"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00196915","1893","42.366667","-71.266667","22.9","ROBERTS DAM, MA US","91","6","80","6","49.0",",6,1024,","1109.0",",6"
"USC00196915","1894","42.366667","-71.266667","22.9","ROBERTS DAM, MA US","83","6","70","6","35.6",",6,1026,","888.6",",6"
"USC00196915","1911","42.366667","-71.266667","22.9","ROBERTS DAM, MA US","87","6","74","6","75.4",",6,0728,","1042.9",",6"
"USC00196915","1912","42.366667","-71.266667","22.9","ROBERTS DAM, MA US","79","6","70","6","48.3",",6,1024,","1035.5",",6"
"USC00196915","1913","42.366667","-71.266667","22.9","ROBERTS DAM, MA US","83","6","76","6","39.1",",6,0524,","1097.7",",6"
"USC00196915","1914","42.366667","-71.266667","22.9","ROBERTS DAM, MA US","82","6","68","6","42.9",",6,1120,","937.4",",6"
"USC00196915","1915","42.366667","-71.266667","22.9","ROBERTS DAM, MA US","82","6","72","6","73.9",",6,0701,","1131.2",",6"
"USC00196915","1916","42.366667","-71.266667","22.9","ROBERTS DAM, MA US","108","6","90","6","45.5",",6,0517,","970.2",",6"
"USC00196915","1917","42.366667","-71.266667","22.9","ROBERTS DAM, MA US","83","6","74","6","57.2",",6,1024,","1012.7",",6"
"USC00196915","1918","42.366667","-71.266667","22.9","ROBERTS DAM, MA US","85","6","76","6","53.6",",6,0913,","968.9",",6"
"USC00196915","1923","42.366667","-71.266667","22.9","ROBERTS DAM, MA US","96","6","72","6","60.2",",6,1125,","1072.4",",6"
