"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00143088","1960","39.3644","-97.8351","405.4","GLASCO, KS US","89","6","55","6","43.2",",6,0712,","660.4",",6"
"USC00143088","1961","39.3644","-97.8351","405.4","GLASCO, KS US","96","6","52","6","181.6",",6,0819,","910.5",",6"
"USC00143088","1962","39.3644","-97.8351","405.4","GLASCO, KS US","84","6","46","6","43.7",",6,0603,","714.4",",6"
"USC00143088","1964","39.3644","-97.8351","405.4","GLASCO, KS US","78","6","47","6","45.0",",6,0622,","546.3",",6"
"USC00143088","1965","39.3644","-97.8351","405.4","GLASCO, KS US","83","6","48","6","70.4",",6,0626,","772.7",",6"
"USC00143088","1966","39.3644","-97.8351","405.4","GLASCO, KS US","58","6","32","6","61.5",",6,0727,","379.8",",6"
"USC00143088","1967","39.3644","-97.8351","405.4","GLASCO, KS US","98","6","53","6","113.3",",6,0903,","1004.4",",6"
"USC00143088","1969","39.3644","-97.8351","405.4","GLASCO, KS US","100","6","50","6","45.0",",6,0901,","629.3",",6"
"USC00143088","1971","39.3644","-97.8351","405.4","GLASCO, KS US","96","6","54","6","72.6",",6,1117,","769.4",",6"
"USC00143088","1993","39.3644","-97.8351","405.4","GLASCO, KS US","111","6","73","6","72.9",",6,0718,","1087.6",",6"
"USC00143088","1994","39.3644","-97.8351","405.4","GLASCO, KS US","70","6","45","6","30.5",",6,0703,","484.8",",6"
"USC00143088","2017","39.3644","-97.8351","405.4","GLASCO, KS US","","","","","","","690.0",",7"
