"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00414976","1989","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1113.6","","1113.6","0","76","0","47","0","0","","0","0","0","0","70","0","10","0","239","0","71","0","-16.7","0,1224,+","0",",0,1231,+","0","T,0,1219,+","79.8",",0,0517,","37.8","0,0827,","","","-0.6","0,1020","-2.2","0,1022","-4.4","0,1204","-7.2","0,1213","-12.8","0,1216","-2.8","0,0412","-2.8","0,0412","-5.6","0,0308","-6.7","0,0307","-10.0","0,0207","","","","","896.7",",0","0","T,0","16.66","0","23.08","0","10.24","0","",""
"USC00414976","1990","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1132.8","","1132.8","0","83","0","57","0","","","0","0","0","0","33","0","3","0","249","0","88","0","-14.4","0,1223,","","","0",",0,1231,+","94.0",",0,1121,","40.0","0,0901,","","","-3.3","0,1130","-3.3","0,1130","-5.6","0,1208","-13.3","0,1222","-13.3","0,1222","-1.7","0,0304","-2.2","0,0218","-7.8","0,0114","-7.8","0,0114","","","1438.6","","1438.6","0","1576.5",",0","0",",0","17.81","0","24.40","0","11.23","0","",""
"USC00414976","1991","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1278.9","","1278.9","0","109","0","81","0","0","","0","0","0","0","49","0","1","0","240","0","94","0","-12.2","0,0101,","0",",0,1231,+","0",",0,1231,+","81.3",",0,1029,","36.7","0,0810,+","","","-1.1","0,1102","-3.3","0,1103","-4.4","0,1110","","","","","0.0","0,0310","-3.3","0,0227","-4.4","0,0226","-6.7","0,0201","-12.2","0,0101","1508.0","","1508.0","0","1373.4",",0","0",",0","17.87","0","24.02","0","11.71","0","",""
"USC00414976","1992","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1158.8","","1158.8","0","96","0","68","0","0","","0","0","0","0","33","0","0","0","254","0","98","0","-8.3","0,0116,","0",",0,1231,+","0",",0,1231,+","88.9",",0,0629,","38.3","0,0811,","","","-3.9","0,1128","-3.9","0,1128","","","","","","","0.0","0,0324","-2.2","0,0323","-5.6","0,0120","-6.7","0,0119","","","1206.1","","1206.1","0","1316.6",",0","0",",0","18.28","0","25.15","0","11.40","0","",""
"USC00414976","1993","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1286.2","","1286.2","0","93","0","63","0","0","","0","0","0","0","61","0","1","0","234","0","106","0","-6.7","0,1223,+","0",",0,1231,+","0",",0,1231,+","122.4",",0,1020,","41.7","0,0819,","","","0.0","0,1030","-2.2","0,1031","-5.6","0,1108","-6.7","0,1129","","","0.0","0,0402","-5.0","0,0314","-5.0","0,0314","","","","","1298.4","","1298.4","0","1090.2",",0","0",",0","17.83","0","24.56","0","11.10","0","",""
"USC00414976","1994","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1138.9","","1138.9","0","104","0","68","0","0","","0","0","0","0","57","0","2","0","243","0","93","0","-7.8","0,0211,+","0",",0,1231,+","0",",0,1231,+","134.6",",0,0715,","40.6","0,0815,","","","-1.1","0,1130","-2.2","0,1226","","","","","","","-1.1","0,0407","-2.2","0,0310","-4.4","0,0228","-6.7","0,0214","","","1561.7","","1561.7","0","1364.2",",0","0",",0","17.80","0","24.25","0","11.35","0","",""
"USC00414976","1995","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1250.3","","1250.3","0","90","0","51","0","0","","0","0","0","0","48","0","1","0","248","0","87","0","-10.0","0,1210,","0",",0,1231,+","0",",0,1231,+","70.4",",0,0531,","40.0","0,0830,+","","","-0.6","0,1111","-5.0","0,1129","-5.0","0,1129","-7.8","0,1209","-10.0","0,1210","-2.2","0,0309","-2.2","0,0309","-4.4","0,0103","","","","","1108.9","","1108.9","0","865.5",",0","0",",0","17.94","0","24.56","0","11.32","0","",""
"USC00414976","1996","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","944.4","","944.4","0","83","0","53","0","0","","0","0","0","0","65","0","10","0","226","0","45","0","-13.3","0,0205,","0",",0,1231,+","8",",0,1216,","72.1",",0,1124,","40.0","0,0705,","","","-0.6","0,1103","-2.2","0,1125","-4.4","0,1217","-6.7","0,1219","-10.0","0,1220","0.0","0,0408","-2.2","0,0325","-6.1","0,0310","-10.6","0,0309","-10.6","0,0309","1792.3","","1792.3","0","981.0",",0","8",",0","15.95","0","22.01","0","9.88","0","",""
"USC00414976","1997","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","866.1","","866.1","0","89","0","58","0","0","","0","0","0","0","61","0","3","0","197","0","50","0","-11.7","0,0128,+","0","T,0,0213,","8",",0,0213,","110.0",",0,0808,","38.3","0,0806,","","","-1.1","0,1115","-5.0","0,1116","-5.0","0,1116","-6.7","0,1117","","","0.0","0,0414","-2.2","0,0413","-4.4","0,0211","-7.2","0,0131","-8.9","0,0130","1798.1","","1798.1","0","1297.3",",0","11",",0","15.34","0","21.03","0","9.64","0","",""
"USC00414976","1998","32.8241","-95.5275","126.2","LAKE FORK RESERVOIR, TX US","1333.5","","1333.5","0","95","0","56","0","0","","0","0","0","0","59","0","2","0","220","0","102","0","-8.3","0,1226,+","0",",0,1231,+","0",",0,1231,+","115.1",",0,0916,","41.7","0,0803,","","","-1.1","0,1106","-2.2","0,1214","-8.3","0,1222","-8.3","0,1222","","","-1.1","0,0322","-6.7","0,0313","-6.7","0,0313","-6.7","0,0313","","","1847.3","","1847.3","0","1129.4",",0","0",",0","17.40","0","23.47","0","11.34","0","",""
