"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00054932","2008","46.1135","-92.9936","344.4","SANDSTONE 6 W, MN US","86.4","","86.4","R","117","R","61","R","54","R","171","R","98","R","98","R","0","R","-30.2","R,0221,","62.9",",R,0827,","30.0","R,0818,","-2.4","R,1003","-2.4","R,1003","-6.0","R,1021","-8.2","R,1110","-9.9","R,1111","-0.7","R,0512","-4.3","R,0429","-4.4","R,0427","-8.7","R,0414","-9.4","R,0413","5152.0","","5152.0","R","842.5",",R","3.91","R","9.76","R","-1.93","R"
"USW00054932","2009","46.1135","-92.9936","344.4","SANDSTONE 6 W, MN US","73.6","","73.6","R","112","R","60","R","50","R","175","R","88","R","103","R","1","R","-36.6","R,0116,","73.7",",R,0819,","32.6","R,0520,","-1.3","R,0930","-2.9","R,1009","-4.5","R,1010","-7.2","R,1117","-9.7","R,1203","-0.1","R,0531","-3.0","R,0428","-6.3","R,0411","-8.3","R,0329","-10.0","R,0327","5152.7","","5152.7","R","761.2",",R","4.37","R","10.20","R","-1.46","R"
"USW00054932","2010","46.1135","-92.9936","344.4","SANDSTONE 6 W, MN US","195.4","","195.4","R","109","R","63","R","32","R","158","R","81","R","112","R","1","R","-32.0","R,0103,","53.3",",R,0813,","32.6","R,0524,","-1.7","R,0926","-2.4","R,1003","-4.9","R,1029","-8.1","R,1119","-11.4","R,1120","-3.1","R,0509","-3.1","R,0509","-6.8","R,0409","-6.8","R,0409","-10.5","R,0325","4657.5","","4657.5","R","942.4",",R","6.02","R","11.92","R","0.12","R"
"USW00054932","2011","46.1135","-92.9936","344.4","SANDSTONE 6 W, MN US","193.7","","193.7","R","107","R","55","R","37","R","180","R","86","R","107","R","4","R","-34.8","R,0121,","61.5",",R,0701,","34.6","R,0607,","-1.1","R,0914","-2.5","R,0915","-5.9","R,1021","-6.7","R,1029","-16.1","R,1120","-1.5","R,0504","-3.3","R,0503","-10.4","R,0330","-10.4","R,0330","-10.4","R,0330","5118.2","","5118.2","R","705.6",",R","5.36","R","11.11","R","-0.40","R"
"USW00054932","2012","46.1135","-92.9936","344.4","SANDSTONE 6 W, MN US","219.4","","219.4","R","100","R","53","R","18","R","165","R","63","R","123","R","4","R","-26.8","R,0119,","42.3",",R,0523,","34.0","R,0704,","0.0","R,0924","-2.3","R,0927","-7.7","R,1012","-7.7","R,1012","-9.7","R,1113","-2.9","R,0427","-2.9","R,0427","-6.1","R,0417","-16.0","R,0309","-16.0","R,0309","4089.2","","4089.2","R","762.4",",R","7.20","R","13.20","R","1.21","R"
"USW00054932","2013","46.1135","-92.9936","344.4","SANDSTONE 6 W, MN US","","","","","121","R","69","R","","","","","","","","","","","","","87.2",",R,0621,","","","","","","","","","","","","","","","","","","","","","","","5123.4","","5123.4","R","786.1",",R","","","","","",""
"USW00054932","2014","46.1135","-92.9936","344.4","SANDSTONE 6 W, MN US","102.8","","102.8","R","122","R","71","R","60","R","175","R","113","R","113","R","0","R","-33.6","R,0128,","74.3",",R,0531,","31.4","R,0721,","-0.4","R,1007","-2.6","R,1010","-5.0","R,1011","-8.1","R,1031","-9.0","R,1112","-0.4","R,0504","-2.4","R,0426","-5.0","R,0418","-10.0","R,0415","-10.0","R,0415","","","","","958.4",",R","3.33","R","8.76","R","-2.10","R"
"USW00054932","2015","46.1135","-92.9936","344.4","SANDSTONE 6 W, MN US","167.0","","167.0","R","107","R","63","R","32","R","159","R","75","R","119","R","0","R","-30.7","R,0219,","49.4",",R,0705,","31.8","R,0814,","-0.7","R,0930","-2.8","R,1017","-4.9","R,1018","-8.7","R,1120","-11.8","R,1121","-0.9","R,0531","-3.3","R,0427","-4.5","R,0426","-10.9","R,0328","-10.9","R,0328","4937.7","","4937.7","R","865.7",",R","6.35","R","11.93","R","0.76","R"
"USW00054932","2016","46.1135","-92.9936","344.4","SANDSTONE 6 W, MN US","163.5","","163.5","R","126","R","65","R","24","R","158","R","71","R","117","R","0","R","-31.7","R,1218,","182.7",",R,0711,","31.9","R,0720,","-2.6","R,1009","-2.6","R,1009","-9.0","R,1119","-9.0","R,1119","-9.0","R,1119","-2.1","R,0515","-2.7","R,0514","-8.1","R,0412","-8.1","R,0412","-11.4","R,0409","4269.1","","4269.1","R","983.8",",R","6.79","R","12.17","R","1.41","R"
"USW00054932","2017","46.1135","-92.9936","344.4","SANDSTONE 6 W, MN US","97.3","","97.3","R","115","R","64","R","29","R","170","R","79","R","106","R","0","R","-32.3","R,0113,","65.4",",R,1003,","31.9","R,0610,","-1.0","R,1009","-2.8","R,1010","-5.3","R,1031","-8.0","R,1106","-17.1","R,1109","-3.9","R,0429","-3.9","R,0429","-5.6","R,0407","-13.5","R,0322","-13.5","R,0322","4367.0","","4367.0","R","938.0",",R","5.64","R","11.24","R","0.04","R"
