"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00188191","1951","39.38333","-79.2","519.1","SHALLMAR, MD US","160","0","91","0","51.3",",0,0201,","1125.0",",0"
"USC00188191","1952","39.38333","-79.2","519.1","SHALLMAR, MD US","145","0","82","0","70.1",",0,1122,","1094.8",",0"
"USC00188191","1953","39.38333","-79.2","519.1","SHALLMAR, MD US","153","0","91","0","30.5",",0,0122,","981.6",",0"
"USC00188191","1954","39.38333","-79.2","519.1","SHALLMAR, MD US","175","0","97","0","137.2",",0,1016,","1247.4",",0"
"USC00188191","1955","39.38333","-79.2","519.1","SHALLMAR, MD US","150","0","81","0","113.5",",0,0818,","1038.4",",0"
"USC00188191","1956","39.38333","-79.2","519.1","SHALLMAR, MD US","189","0","107","0","87.4",",0,0806,","1341.8",",0"
"USC00188191","1957","39.38333","-79.2","519.1","SHALLMAR, MD US","159","0","78","0","57.2",",0,1007,","990.6",",0"
"USC00188191","1958","39.38333","-79.2","519.1","SHALLMAR, MD US","164","0","89","0","37.8",",0,0716,","952.9",",0"
"USC00188191","1959","39.38333","-79.2","519.1","SHALLMAR, MD US","149","0","83","0","72.9",",0,1024,","929.2",",0"
"USC00188191","1960","39.38333","-79.2","519.1","SHALLMAR, MD US","165","0","88","0","44.5",",0,0219,","1020.1",",0"
"USC00188191","1961","39.38333","-79.2","519.1","SHALLMAR, MD US","183","0","96","0","49.8",",0,0322,","1145.8",",0"
"USC00188191","1962","39.38333","-79.2","519.1","SHALLMAR, MD US","156","0","95","0","47.2",",0,0613,","1194.2",",0"
"USC00188191","1963","39.38333","-79.2","519.1","SHALLMAR, MD US","134","0","73","0","52.1",",0,0320,","1013.9",",0"
"USC00188191","1964","39.38333","-79.2","519.1","SHALLMAR, MD US","145","0","85","0","74.7",",0,1126,","1056.3",",0"
"USC00188191","1965","39.38333","-79.2","519.1","SHALLMAR, MD US","146","0","80","0","31.8",",0,0711,","836.2",",0"
