"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00395285","1981","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","380.2","","380.2","0","75","0","44","0","35","","9","0","9","0","160","0","25","0","169","0","31","0","-29.4","0,0211,","178",",0,1219,+","178",",0,1216,","46.5",",0,0702,","38.3","0,0711,","0.0","0,0901","-3.3","0,0916","-5.0","0,1021","-12.2","0,1023","-12.2","0,1023","-2.2","0,0519","-2.2","0,0519","-4.4","0,0510","-10.0","0,0414","-10.0","0,0414","","","","","482.6",",0","495",",0","10.20","0","18.20","0","2.20","0"
"USC00395285","1982","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","370.5","","370.5","0","81","0","54","0","82","","20","0","29","0","162","0","40","0","150","0","38","0","-32.2","0,0110,","178",",0,0107,+","127",",0,1207,","55.9",",0,0513,","38.9","0,0723,","-2.8","0,0920","-2.8","0,0920","-7.8","0,1020","-7.8","0,1020","-12.2","0,1104","-1.1","0,0601","-5.6","0,0506","-5.6","0,0506","-11.1","0,0409","-11.1","0,0409","3826.4","","3826.4","0","667.9",",0","1104",",0","8.05","0","15.76","0","0.35","0"
"USC00395285","1983","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","501.5","","501.5","0","87","0","50","0","61","","20","0","19","0","186","0","44","0","150","0","53","0","-41.1","0,1223,","381",",0,1229,+","127",",0,1220,","65.3",",0,0730,","38.9","0,0720,+","-1.1","0,0916","-2.8","0,0920","-4.4","0,0922","-7.8","0,1013","-12.2","0,1110","-2.8","0,0531","-2.8","0,0531","-6.1","0,0514","-6.7","0,0415","-8.9","0,0414","3748.4","","3748.4","0","557.5",",0","1092",",0","8.59","0","16.23","0","0.95","0"
"USC00395285","1984","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","426.9","","426.9","0","76","0","39","0","52","","15","0","16","0","179","0","28","0","142","0","37","0","-32.2","0,0120,","178",",0,0102,+","127",",0,1109,+","36.8",",0,0616,","37.2","0,0828,","-1.1","0,0924","-2.8","0,0926","-8.9","0,0929","-8.9","0,0929","-8.9","0,0929","-1.1","0,0529","-2.8","0,0505","-7.2","0,0501","-7.2","0,0501","-9.4","0,0330","4060.2","","4060.2","0","393.6",",0","753",",0","8.93","0","16.77","0","1.09","0"
"USC00395285","1985","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","424.8","","424.8","0","70","0","45","0","79","","17","0","37","0","181","0","55","0","154","0","45","0","-32.2","0,1213,","432",",0,1202,+","152",",0,1110,","35.6",",0,0908,","40.0","0,0707,","-1.7","0,0920","-3.9","0,0924","-7.2","0,1001","-7.2","0,1001","-10.6","0,1030","-1.1","0,0521","-2.2","0,0517","-5.0","0,0506","-11.1","0,0408","-11.1","0,0408","3849.6","","3849.6","0","391.3",",0","1143",",0","7.86","0","15.96","0","-0.24","0"
"USC00395285","1986","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","300.8","","300.8","0","88","0","55","0","67","","12","0","9","0","158","0","25","0","146","0","21","0","-27.2","0,0210,","178",",0,0108,+","102",",0,0318,","50.0",",0,0610,","37.2","0,0703,","-1.7","0,0907","-6.1","0,1012","-6.1","0,1012","-11.1","0,1013","-11.1","0,1013","-4.4","0,0517","-4.4","0,0517","-4.4","0,0517","-9.4","0,0415","-9.4","0,0415","3935.9","","3935.9","0","632.3",",0","507",",0","9.17","0","16.50","0","1.84","0"
"USC00395285","1987","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","425.5","","425.5","0","62","0","42","0","40","","21","0","5","0","172","0","27","0","165","0","36","0","-22.2","0,1216,","305",",0,0228,","127",",0,0227,","23.6",",0,0619,","38.3","0,0805,+","-2.2","0,0912","-2.2","0,0912","-7.2","0,1002","-7.2","0,1002","-11.1","0,1021","-1.1","0,0508","-2.2","0,0424","-6.1","0,0422","-6.7","0,0414","-17.2","0,0330","3579.3","","3579.3","0","384.2",",0","1205",",0","9.84","0","18.04","0","1.64","0"
"USC00395285","1988","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","507.9","","507.9","0","56","0","33","0","66","","16","0","25","0","172","0","36","0","166","0","54","0","-35.6","0,0105,","254",",0,0109,+","152",",0,0311,","51.6",",0,0520,","39.4","0,0624,","-2.2","0,0828","-2.2","0,0828","-5.6","0,1004","-15.0","0,1028","-15.0","0,1028","0.0","0,0516","-2.8","0,0428","-4.4","0,0427","-11.7","0,0418","-11.7","0,0418","3784.0","","3784.0","0","380.5",",0","912",",0","9.22","0","17.60","0","0.84","0"
"USC00395285","1989","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","471.1","","471.1","0","64","0","33","0","42","","13","0","30","0","170","0","39","0","161","0","53","0","-37.8","0,1222,","178",",0,0304,+","127",",0,0303,","36.6",",0,0921,","41.1","0,0708,","-1.1","0,0807","-3.9","0,0912","-10.0","0,1017","-10.0","0,1017","-10.0","0,1017","-1.1","0,0615","-7.8","0,0506","-7.8","0,0506","-7.8","0,0506","-11.1","0,0411","3899.4","","3899.4","0","288.8",",0","531",",0","8.53","0","16.63","0","0.43","0"
"USC00395285","1990","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","375.9","","375.9","0","74","0","39","0","30","","13","0","13","0","168","0","20","0","159","0","37","0","-37.2","0,1222,","152",",0,0216,+","127",",0,0314,+","55.1",",0,0616,","40.6","0,0703,+","-5.6","0,0923","-5.6","0,0923","-5.6","0,0923","-8.3","0,1018","-9.4","0,1104","-5.0","0,0510","-5.0","0,0510","-5.0","0,0510","-13.3","0,0417","-13.3","0,0417","3668.5","","3668.5","0","470.0",",0","714",",0","9.50","0","17.60","0","1.39","0"
"USC00395285","1991","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","397.5","","397.5","0","72","0","38","0","45","","12","0","17","0","172","0","30","0","165","0","32","0","-28.9","0,0129,","178",",0,0218,","152",",0,1128,","72.4",",0,0812,","37.2","0,0825,","-3.3","0,0918","-3.3","0,0918","-7.2","0,0919","-7.2","0,0919","-10.6","0,1006","-6.1","0,0506","-6.1","0,0506","-6.1","0,0506","-7.8","0,0324","-11.1","0,0314","3539.2","","3539.2","0","648.6",",0","699",",0","9.37","0","17.02","0","1.72","0"
"USC00395285","1992","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","","","","","","","","","33","","12","0","","","","","","","","","","","","","178",",0,0108,","152",",0,0107,","","","","","","","","","","","","","","","","","","","","","","","","","3421.9","","3421.9","0","","","638",",0","","","","","",""
"USC00395285","1996","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","142.9","","142.9","0","","","","","","","","","45","0","202","0","74","0","116","0","7","0","-36.7","0,0202,","","","","","","","35.0","0,0803,","-0.6","0,0922","-2.8","0,0924","-8.9","0,1018","-8.9","0,1018","-8.9","0,1018","0.0","0,0512","-2.2","0,0510","-7.8","0,0429","-7.8","0,0429","-11.7","0,0405","","","","","","","","","4.85","0","12.13","0","-2.44","0"
"USC00395285","1997","43.18333","-101.63333","934.2","MARTIN 5 E, SD US","143.0","","143.0","0","77","0","52","0","","","18","0","16","0","196","0","59","0","119","0","7","0","-27.8","0,0112,","","","152",",0,0126,","100.3",",0,0601,","35.6","0,0716,","-1.1","0,0914","-2.2","0,1009","-4.4","0,1013","-8.9","0,1024","-8.9","0,1024","-1.7","0,0529","-2.2","0,0519","-5.0","0,0425","-6.7","0,0414","-14.4","0,0413","4820.9","","4820.9","0","688.4",",0","1374",",0","5.97","0","13.00","0","-1.07","0"
