"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1INLK0005","2007","41.3574","-87.4112","224.0","CEDAR LAKE 1.7 SE, IN US","113","N","67","N","8","","6","N","394",",N,0215,","206",",N,0213,","78.5",",N,0824,","1054.4",",N","636",",N"
