"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013849","1949","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1206.5","","1206.5","X","107","X","74","X","0","","0","X","0","X","13","X","0","X","251","X","55","X","-2.8","X,0316,+","0",",X,1231,+","5",",X,0106,","72.4",",X,0828,","37.8","X,0728,+","0.0","X,1119","","","","","","","","","-2.8","X,0316","-2.8","X,0316","","","","","","","","","","","1149.3",",X","5",",X","18.83","X","24.14","X","13.51","X","","","",""
"USW00013849","1950","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1119.7","","1119.7","X","99","X","62","X","0","","0","X","0","X","24","X","1","X","238","X","41","X","-8.9","X,1126,+","0",",X,1231,+","0","T,X,1220,+","47.0",",X,0715,","38.9","X,0627,+","-8.9","X,1125","-8.9","X,1125","-8.9","X,1125","-8.9","X,1125","-8.9","X,1125","0.0","X,0407","","","","","","","","","1082.5","","1082.5","X","859.6",",X","0","T,X","17.88","X","23.43","X","12.33","X","","","",""
"USW00013849","1951","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1224.1","","1224.1","X","87","X","56","X","0","","0","X","0","X","32","X","0","X","238","X","74","X","-7.2","X,0208,","0",",X,1231,+","0","T,X,0210,+","43.4",",X,0329,","37.8","X,0603,","-0.6","X,1108","-2.2","X,1119","-6.1","X,1216","-6.7","X,1217","","","0.0","X,0315","-2.8","X,0211","-7.2","X,0208","-7.2","X,0208","","","1385.2","","1385.2","X","775.5",",X","0","T,X","18.15","X","23.76","X","12.54","X","248","X","34.9","X"
"USW00013849","1952","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1223.4","","1223.4","X","113","X","80","X","0","","0","X","0","X","14","X","0","X","234","X","74","X","-5.0","X,0130,","0",",X,1231,+","0","T,X,0129,","83.6",",X,0822,","39.4","X,0720,+","-1.7","X,1201","-2.8","X,1215","","","","","","","0.0","X,0308","-3.9","X,0131","-5.0","X,0130","","","","","1186.9","","1186.9","X","1282.1",",X","0","T,X","18.35","X","23.83","X","12.88","X","68","X","29.9","X"
"USW00013849","1953","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1294.4","","1294.4","X","99","X","61","X","0","","0","X","0","X","10","X","0","X","235","X","79","X","-6.7","X,1218,","0",",X,1231,+","0","T,X,0413,+","77.2",",X,0926,","38.9","X,0707,","-1.1","X,1129","-3.3","X,1217","-6.7","X,1218","-6.7","X,1218","","","-0.6","X,0218","","","","","","","","","1182.0","","1182.0","X","984.3",",X","0","T,X","18.82","X","24.35","X","13.30","X","248","X","27.7","X"
"USW00013849","1954","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1393.8","","1393.8","X","71","X","41","X","0","","0","X","0","X","22","X","0","X","228","X","101","X","-5.6","X,0113,","0",",X,1231,+","0","T,X,1220,+","160.0",",X,0617,","38.9","X,0817,+","-0.6","X,1102","-2.2","X,1103","-4.4","X,1207","","","","","-1.1","X,0316","-2.8","X,0307","-5.6","X,0113","","","","","1129.5","","1129.5","X","704.4",",X","0","T,X","18.65","X","24.43","X","12.87","X","45","X","25.9","X"
"USW00013849","1955","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1233.3","","1233.3","X","84","X","52","X","0","","0","X","0","X","33","X","0","X","247","X","57","X","-7.2","X,0213,+","0","T,X,0124,","0","T,X,1227,+","96.0",",X,0101,","36.1","X,0703,","-4.4","X,1129","-4.4","X,1129","-4.4","X,1129","","","","","0.0","X,0328","-5.6","X,0327","-5.6","X,0327","-7.2","X,0213","","","1314.1","","1314.1","X","954.0",",X","0","T,X","18.09","X","23.57","X","12.60","X","248","X","29.8","X"
"USW00013849","1956","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1207.0","","1207.0","X","85","X","57","X","0","","0","X","0","X","20","X","0","X","234","X","76","X","-3.9","X,1125,+","0",",X,1231,+","0","T,X,0110,","99.1",",X,1021,","37.8","X,0623,","-3.9","X,1123","-3.9","X,1123","","","","","","","0.0","X,0325","-2.2","X,0115","","","","","","","1352.2","","1352.2","X","945.6",",X","0","T,X","18.45","X","24.02","X","12.88","X","","","",""
"USW00013849","1957","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1228.4","","1228.4","X","105","X","76","X","0","","0","X","0","X","17","X","1","X","227","X","66","X","-10.0","X,1212,","0",",X,1231,+","0","T,X,1211,","72.4",",X,0630,","36.7","X,0901,+","-1.1","X,1111","-6.1","X,1211","-6.1","X,1211","-10.0","X,1212","-10.0","X,1212","-1.1","X,0310","-5.6","X,0119","-5.6","X,0119","","","","","1022.5","","1022.5","X","1109.4",",X","0","T,X","18.45","X","23.64","X","13.26","X","","","",""
"USW00013849","1958","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1172.0","","1172.0","X","107","X","77","X","8","","2","X","0","X","43","X","1","X","212","X","61","X","-12.8","X,0218,","76",",X,1212,","117",",X,1211,","60.7",",X,0622,","37.8","X,0614,+","-2.2","X,1201","-2.2","X,1201","-6.7","X,1211","-6.7","X,1211","-9.4","X,1212","0.0","X,0322","-2.8","X,0221","-4.4","X,0220","-8.9","X,0219","-8.9","X,0219","1585.8","","1585.8","X","1427.9",",X","165",",X","17.07","X","22.31","X","11.83","X","293","X","22.1","X"
"USW00013849","1959","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1285.4","","1285.4","X","124","X","91","X","0","","0","X","0","X","27","X","0","X","223","X","55","X","-9.4","X,0117,+","0",",X,1231,+","0","T,X,0302,","100.8",",X,0929,","40.0","X,0630,","-0.6","X,1118","-2.8","X,1129","-5.0","X,1130","","","","","-0.6","X,0222","-6.7","X,0221","-6.7","X,0221","-6.7","X,0221","-9.4","X,0117","1343.0","","1343.0","X","1536.2",",X","0","T,X","18.24","X","23.42","X","13.05","X","180","X","24.7","X"
"USW00013849","1960","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1234.3","","1234.3","X","108","X","70","X","1","","1","X","0","X","48","X","0","X","228","X","73","X","-6.7","X,1222,+","76",",X,0312,","94",",X,0311,","57.4",",X,0404,","36.7","X,0703,","0.0","X,1108","-2.8","X,1202","-6.7","X,1213","-6.7","X,1213","","","0.0","X,0323","-2.2","X,0312","-6.7","X,0306","-6.7","X,0306","","","1518.0","","1518.0","X","1164.0",",X","102",",X","17.41","X","22.83","X","11.98","X","","","",""
"USW00013849","1961","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1111.6","","1111.6","X","103","X","75","X","0","","0","X","0","X","35","X","2","X","230","X","56","X","-8.3","X,0122,","0","T,X,0203,+","8",",X,0126,","79.0",",X,0626,","35.6","X,0820,+","-2.2","X,1122","-2.2","X,1122","-6.7","X,1230","-6.7","X,1230","","","-1.1","X,0210","-2.8","X,0206","-4.4","X,0125","-8.3","X,0122","","","1437.5","","1437.5","X","1372.2",",X","11",",X","17.56","X","22.99","X","12.14","X","","","",""
"USW00013849","1962","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1106.6","","1106.6","X","114","X","79","X","0","","0","X","0","X","34","X","4","X","229","X","49","X","-13.3","X,1213,","0","T,X,0112,","8",",X,0306,+","64.0",",X,0926,","35.6","X,0724,+","-1.1","X,1027","-2.2","X,1207","-4.4","X,1210","-9.4","X,1212","-9.4","X,1212","-1.1","X,0308","-3.9","X,0211","-5.6","X,0114","-7.8","X,0113","","","1378.4","","1378.4","X","1083.4",",X","21",",X","17.10","X","22.53","X","11.67","X","","","",""
"USW00013849","1963","33.96667","-80.46667","73.5","SUMTER SHAW AFB, SC US","1045.2","","1045.2","X","109","X","72","X","1","","1","X","0","X","58","X","0","X","219","X","50","X","-8.9","X,1219,+","76",",X,0227,","76",",X,0226,","53.8",",X,0929,","39.4","X,0610,","-1.7","X,1115","-2.2","X,1116","-5.0","X,1216","-6.7","X,1217","-8.9","X,1219","-2.8","X,0228","-2.8","X,0228","-7.8","X,0227","-7.8","X,0227","-8.9","X,0124","1635.0","","1635.0","X","1048.4",",X","76",",X","16.61","X","22.18","X","11.03","X","","","",""
