"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00303986","1943","42.15","-76.833333","274.3","HORSEHEADS, NY US","100","6","60","6","15","6","167","6","-26.7","6,0215,","36.8",",6,1016,","-0.6","6,0912","-5.0","6,0926","-5.0","6,0926","-12.8","6,1113","-12.8","6,1113","-1.1","6,0514","-2.8","6,0502","-6.7","6,0418","-6.7","6,0418","-9.4","6,0416","793.6",",6","1.89","6"
