"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094818","1999","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","4.3","W","393.0","","393.0","W","103","W","57","W","8","W","118","W","43","W","119","W","10","W","-27.2","W,0105,","49.3",",W,0927,","38.9","W,0730,","-2.8","W,1024","-2.8","W,1024","-6.1","W,1130","-7.2","W,1216","-9.4","W,1217","-1.1","W,0425","-5.0","W,0327","-5.0","W,0327","-7.8","W,0313","-10.0","W,0307","3457.3","","3457.3","W","707.5",",W","9.55","W","14.18","W","4.93","W","30","W","220","W","19.2","W","24.1","W"
"USW00094818","2000","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","4.3","W","280.0","","280.0","W","105","W","52","W","11","W","126","W","61","W","112","W","0","W","-23.3","W,1222,","53.3",",W,0911,","31.7","W,0610,+","-1.1","W,1007","-2.2","W,1111","-5.6","W,1115","-7.8","W,1120","-10.6","W,1121","0.0","W,0422","-3.3","W,0408","-5.0","W,0312","-6.7","W,0303","-10.6","W,0217","3474.1","","3474.1","W","704.5",",W","8.70","W","12.96","W","4.44","W","10","W","10","W","16.5","W","21.0","W"
"USW00094818","2001","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","4.2","W","344.9","","344.9","W","120","W","69","W","1","W","119","W","49","W","111","W","8","W","-17.8","W,0202,","54.1",",W,0919,","34.4","W,0809,","-1.7","W,1007","-2.2","W,1120","-6.1","W,1209","-8.9","W,1224","-8.9","W,1224","-3.9","W,0418","-3.9","W,0418","-5.0","W,0328","-8.9","W,0326","-8.9","W,0326","4011.6","","4011.6","W","1021.0",",W","9.34","W","13.60","W","5.08","W","210","W","210","W","19.2","W","25.0","W"
"USW00094818","2002","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","4.3","W","453.7","","453.7","W","112","W","59","W","1","W","137","W","34","W","120","W","15","W","-22.2","W,0304,","50.8",",W,0726,","36.7","W,0721,","-0.6","W,1016","-3.9","W,1101","-5.6","W,1117","-8.3","W,1125","-8.9","W,1127","-0.6","W,0521","-2.2","W,0423","-4.4","W,0406","-6.7","W,0325","-10.6","W,0322","3485.8","","3485.8","W","733.7",",W","9.33","W","13.66","W","5.00","W","250","W","270","W","17.0","W","23.7","W"
"USW00094818","2003","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","4.2","W","298.9","","298.9","W","122","W","54","W","5","W","129","W","64","W","107","W","8","W","-20.6","W,0123,","33.3",",W,1103,","36.1","W,0821,","-1.1","W,1002","-5.0","W,1107","-5.0","W,1107","-6.7","W,1108","-11.7","W,1211","-1.7","W,0424","-2.2","W,0423","-6.1","W,0409","-7.8","W,0314","-11.7","W,0311","4078.6","","4078.6","W","616.3",",W","8.09","W","12.68","W","3.51","W","290","W","300","W","16.1","W","20.6","W"
"USW00094818","2004","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","4.3","W","214.3","","214.3","W","126","W","65","W","8","W","124","W","53","W","114","W","1","W","-23.9","W,0130,","42.2",",W,0521,","32.8","W,0608,","-0.6","W,1005","-2.2","W,1113","-5.6","W,1125","-7.2","W,1203","-9.4","W,1214","-1.1","W,0503","-4.4","W,0405","-4.4","W,0405","-7.8","W,0322","-10.6","W,0312","3784.9","","3784.9","W","876.6",",W","8.59","W","13.10","W","4.08","W","210","W","210","W","17.4","W","24.1","W"
"USW00094818","2005","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","4.1","B","469.5","","469.5","B","113","B","60","B","8","B","127","B","60","B","127","B","9","B","-19.4","B,1207,","37.3",",B,1105,","37.2","B,0724,","0.0","B,1028","-6.1","B,1116","-6.1","B,1116","-10.0","B,1117","-10.0","B,1117","-1.7","W,0429","-3.3","W,0328","-5.0","W,0327","-12.2","W,0313","-12.2","W,0313","3700.8","","3700.8","B","602.9",",B","9.25","B","13.61","B","4.89","B","190","B","190","B","38.9","B","38.9","B"
"USW00094818","2006","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","3.9","W","332.4","","332.4","W","134","W","71","W","2","W","120","W","26","W","112","W","9","W","-23.8","W,0218,","47.8",",W,0824,","36.1","W,0731,","-2.1","W,1012","-2.7","W,1024","-6.6","W,1103","-7.7","W,1201","-11.6","W,1202","0.0","W,0426","-5.5","W,0327","-5.5","W,0327","-7.1","W,0307","-11.0","W,0226","3541.2","","3541.2","W","853.0",",W","9.53","W","13.73","W","5.33","W","230","W","230","W","17.0","W","22.8","W"
"USW00094818","2007","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","4.0","W","386.1","","386.1","W","123","W","62","W","9","W","125","W","65","W","138","W","4","W","-25.5","W,0205,","92.5",",W,0819,","33.9","W,0708,","-2.1","W,1107","-3.2","W,1115","-4.9","W,1116","-7.1","W,1123","-13.2","W,1205","-1.6","W,0415","-3.8","W,0410","-6.0","W,0407","-12.7","W,0308","-12.7","W,0308","3741.3","","3741.3","W","864.2",",W","9.04","W","13.45","W","4.63","W","220","W","220","W","17.0","W","21.9","W"
"USW00094818","2008","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","4.0","W","283.9","","283.9","W","139","W","69","W","11","W","137","W","63","W","122","W","1","W","-21.6","W,1221,+","85.3",",W,0607,","32.2","W,0716,","-0.5","W,1028","-4.9","W,1110","-4.9","W,1110","-7.1","W,1118","-9.3","W,1202","-2.1","W,0430","-4.3","W,0402","-6.0","W,0329","-7.7","W,0324","-10.5","W,0309","3907.8","","3907.8","W","890.1",",W","8.02","W","12.53","W","3.50","W","50","W","360","W","16.5","W","21.5","W"
"USW00094818","2009","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","3.8","W","225.8","","225.8","W","134","W","68","W","7","W","123","W","60","W","108","W","2","W","-27.1","W,0116,","69.1",",W,0619,","33.9","W,0624,","-1.0","W,1010","-2.7","W,1011","-6.6","W,1204","-7.7","W,1205","-17.1","W,1210","-1.0","W,0417","-4.3","W,0330","-4.9","W,0320","-9.3","W,0313","-9.3","W,0313","4022.2","","4022.2","W","873.8",",W","8.25","W","12.61","W","3.89","W","210","W","310","W","16.5","W","21.5","W"
"USW00094818","2010","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","3.8","W","510.2","","510.2","W","117","W","53","W","0","W","126","W","59","W","137","W","9","W","-17.1","W,0103,","50.0",",W,0722,","33.9","W,0831,","0.0","W,1022","-3.2","W,1106","-4.9","W,1124","-7.7","W,1126","-9.3","W,1205","-0.5","W,0428","-2.7","W,0326","-5.5","W,0307","-8.2","W,0306","-11.0","W,0214","3505.1","","3505.1","W","741.3",",W","10.12","W","14.57","W","5.67","W","350","W","240","W","17.9","W","26.4","W"
"USW00094818","2011","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","4.0","W","366.5","","366.5","W","125","W","64","W","5","W","126","W","52","W","105","W","11","W","-22.1","W,0210,","26.7",",W,0320,","37.2","W,0720,","-1.0","W,1029","-2.7","W,1111","-4.9","W,1117","-9.9","W,1209","-9.9","W,1209","0.0","W,0421","-3.8","W,0401","-6.6","W,0331","-7.1","W,0329","-18.2","W,0211","3883.1","","3883.1","W","708.0",",W","8.83","W","13.11","W","4.56","W","150","W","110","W","28.2","W","80.9","W"
"USW00094818","2012","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","3.9","W","","","","","101","W","60","W","","","","","","","","","","","","","46.0",",W,1220,","","","","","","","","","","","","","","","","","","","","","","","","","","","627.5",",W","","","","","","","20","W","","","17.0","W","",""
"USW00094818","2013","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","3.9","W","350.9","","350.9","W","117","W","60","W","10","W","135","W","60","W","118","W","11","W","-21.6","W,1230,","43.2",",W,0129,","36.1","W,0827,","-1.0","W,1021","-3.8","W,1111","-6.0","W,1112","-7.1","W,1113","-9.9","W,1123","-1.0","W,0420","-3.8","W,0403","-6.0","W,0323","-7.1","W,0322","-10.5","W,0321","3640.0","","3640.0","W","835.7",",W","8.38","W","12.90","W","3.87","W","70","W","310","W","17.0","W","24.6","W"
"USW00094818","2014","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","4.1","W","228.1","","228.1","W","112","W","58","W","23","W","138","W","78","W","108","W","0","W","-25.5","W,0107,+","57.4",",W,0512,","31.7","W,0722,","0.0","W,1022","-3.2","W,1101","-5.5","W,1112","-8.8","W,1114","-9.3","W,1115","0.0","W,0423","-4.3","W,0416","-5.5","W,0415","-11.0","W,0326","-11.0","W,0326","4387.1","","4387.1","W","742.3",",W","7.05","W","11.63","W","2.47","W","220","W","210","W","16.5","W","22.8","W"
"USW00094818","2015","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","4.1","W","291.2","","291.2","W","100","W","59","W","16","W","119","W","54","W","124","W","5","W","-23.2","W,0219,","52.8",",W,0409,","33.3","W,0906,+","-1.0","W,1017","-2.7","W,1114","-7.1","W,1121","-7.1","W,1121","-11.0","W,1122","-1.6","W,0424","-3.8","W,0404","-8.8","W,0328","-8.8","W,0328","-19.3","W,0306","4076.6","","4076.6","W","760.6",",W","8.93","W","13.51","W","4.36","W","220","W","250","W","17.4","W","25.0","W"
"USW00094818","2016","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","3.9","W","469.6","","469.6","W","121","W","60","W","7","W","109","W","47","W","140","W","10","W","-23.8","W,1219,","39.4",",W,1026,","34.4","W,0811,","-0.5","W,1112","-2.7","W,1119","-4.9","W,1120","-7.1","W,1208","-11.6","W,1212","-1.0","W,0412","-6.0","W,0409","-6.0","W,0409","-8.8","W,0304","-12.7","W,0302","3340.2","","3340.2","W","721.9",",W","10.12","W","14.53","W","5.71","W","240","W","230","W","17.0","W","26.8","W"
"USW00094818","2017","42.76111","-87.81361","205.4","RACINE BATTEN AIRPORT, WI US","4.0","W","323.2","","323.2","W","120","W","74","W","7","W","104","W","42","W","134","W","4","W","-21.0","W,1227,","41.9",",W,0712,","33.9","W,0922,","-0.5","W,1106","-3.2","W,1107","-7.7","W,1109","-7.7","W,1109","-11.0","W,1214","-1.0","W,0329","-4.9","W,0323","-4.9","W,0323","-7.7","W,0316","-11.6","W,0315","3261.6","","3261.6","W","836.8",",W","9.72","W","14.28","W","5.17","W","260","W","260","W","17.0","W","25.5","W"
