"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00048200","1973","35.97167","-116.27083","471.2","SHOSHONE, CA US","36","0","14","0","0","","0","0","0",",0,1231,+","0","T,0,0104,","11.4",",0,0119,","","","","","96.4",",0","0","T,0"
"USC00048200","1974","35.97167","-116.27083","471.2","SHOSHONE, CA US","28","0","13","0","1","","1","0","152",",0,0105,","140",",0,0105,","17.3",",0,0108,","","","","","92.4",",0","140",",0"
"USC00048200","1975","35.97167","-116.27083","471.2","SHOSHONE, CA US","20","0","5","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","8.4",",0,0910,","","","","","40.2",",0","0",",0"
"USC00048200","1976","35.97167","-116.27083","471.2","SHOSHONE, CA US","23","0","14","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","43.2",",0,0911,","","","","","143.3",",0","0",",0"
"USC00048200","1977","35.97167","-116.27083","471.2","SHOSHONE, CA US","20","0","10","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","40.6",",0,0817,","","","","","134.8",",0","0",",0"
"USC00048200","1978","35.97167","-116.27083","471.2","SHOSHONE, CA US","33","0","25","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","34.3",",0,1111,","","","","","211.5",",0","0",",0"
"USC00048200","1979","35.97167","-116.27083","471.2","SHOSHONE, CA US","22","0","13","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","12.7",",0,0116,","","","","","103.6",",0","0",",0"
"USC00048200","1981","35.97167","-116.27083","471.2","SHOSHONE, CA US","17","0","13","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","24.1",",0,0812,","","","","","120.4",",0","0",",0"
"USC00048200","1982","35.97167","-116.27083","471.2","SHOSHONE, CA US","20","0","20","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","22.9",",0,0317,","","","","","174.4",",0","0",",0"
"USC00048200","1983","35.97167","-116.27083","471.2","SHOSHONE, CA US","29","0","26","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","48.3",",0,0303,","","","","","239.1",",0","0",",0"
"USC00048200","1985","35.97167","-116.27083","471.2","SHOSHONE, CA US","7","0","6","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","13.2",",0,1112,","","","","","39.9",",0","0",",0"
"USC00048200","1989","35.97167","-116.27083","471.2","SHOSHONE, CA US","9","0","6","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","19.1",",0,0513,","","","","","62.6",",0","0",",0"
"USC00048200","1990","35.97167","-116.27083","471.2","SHOSHONE, CA US","14","0","12","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","12.7",",0,0716,","","","","","69.1",",0","0",",0"
"USC00048200","1991","35.97167","-116.27083","471.2","SHOSHONE, CA US","19","0","15","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","25.4",",0,0722,","","","","","133.8",",0","0",",0"
"USC00048200","1993","35.97167","-116.27083","471.2","SHOSHONE, CA US","22","0","20","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","43.2",",0,0208,","","","","","171.7",",0","0",",0"
"USC00048200","1995","35.97167","-116.27083","471.2","SHOSHONE, CA US","19","0","14","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","26.7",",0,0110,","","","","","141.4",",0","0",",0"
"USC00048200","1996","35.97167","-116.27083","471.2","SHOSHONE, CA US","13","0","12","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","17.8",",0,1121,","","","","","69.7",",0","0",",0"
"USC00048200","1999","35.97167","-116.27083","471.2","SHOSHONE, CA US","15","0","12","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","25.4",",0,0424,","","","","","89.7",",0","0",",0"
"USC00048200","2007","35.97167","-116.27083","471.2","SHOSHONE, CA US","9","0","5","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","38.1",",0,0921,","","","","","76.0",",0","0",",0"
"USC00048200","2008","35.97167","-116.27083","471.2","SHOSHONE, CA US","13","0","11","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","10.9",",0,1215,","","","","","52.1",",0","0",",0"
"USC00048200","2009","35.97167","-116.27083","471.2","SHOSHONE, CA US","12","0","9","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","10.2",",0,0207,","","","","","43.7",",0","0",",0"
"USC00048200","2010","35.97167","-116.27083","471.2","SHOSHONE, CA US","","","","","0","","0","0","0",",0,1231,+","0","T,0,0310,+","","","1003.0","","1003.0","0","","","0","T,0"
