"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013806","1951","36.66667","-87.48333","174.7","FORT CAMPBELL ARMY AIR FIELD, KY US","826.9","","826.9","X","119","X","94","X","17","","8","X","3","X","82","X","15","X","189","X","40","X","-24.4","X,0202,","127",",X,0202,+","99",",X,0131,","63.5",",X,0103,","37.2","X,0807,","-6.1","X,1102","-6.1","X,1102","-6.1","X,1102","-10.6","X,1103","-10.6","X,1103","-0.6","X,0417","-2.8","X,0322","-5.6","X,0210","-10.0","X,0208","-10.0","X,0208","2399.4","","2399.4","X","1456.2",",X","493",",X","14.17","X","20.01","X","8.33","X","","","",""
"USW00013806","1952","36.66667","-87.48333","174.7","FORT CAMPBELL ARMY AIR FIELD, KY US","1001.0","","1001.0","X","102","X","64","X","3","","1","X","0","X","78","X","5","X","189","X","80","X","-11.7","X,0129,","25",",X,1201,+","43",",X,1129,","70.9",",X,0322,","41.1","X,0728,+","0.0","X,1016","-3.3","X,1022","-4.4","X,1029","-7.2","X,1128","","","-1.7","X,0407","-4.4","X,0317","-4.4","X,0317","-7.2","X,0305","-10.6","X,0130","2172.5","","2172.5","X","972.4",",X","59",",X","15.05","X","21.36","X","8.74","X","","","",""
"USW00013806","1953","36.66667","-87.48333","174.7","FORT CAMPBELL ARMY AIR FIELD, KY US","958.9","","958.9","X","100","X","66","X","1","","1","X","0","X","73","X","3","X","189","X","76","X","-14.4","X,1218,","25",",X,1214,","36",",X,1214,","66.0",",X,0517,","38.3","X,0902,+","-0.6","X,1030","-2.8","X,1106","-6.1","X,1107","-6.7","X,1128","-11.1","X,1217","0.0","X,0420","-3.9","X,0223","-5.0","X,0222","","","","","2126.2","","2126.2","X","961.4",",X","44",",X","15.27","X","21.76","X","8.78","X","","","",""
"USW00013806","1954","36.66667","-87.48333","174.7","FORT CAMPBELL ARMY AIR FIELD, KY US","1049.2","","1049.2","X","103","X","66","X","7","","2","X","0","X","85","X","7","X","193","X","80","X","-15.0","X,0113,+","51",",X,0113,+","76",",X,0110,","73.4",",X,0920,","40.0","X,0905,","-1.1","X,1030","-6.1","X,1102","-6.1","X,1102","","","","","-1.1","X,0402","-2.2","X,0401","-5.6","X,0315","-6.7","X,0208","-15.0","X,0113","2139.2","","2139.2","X","1133.9",",X","155",",X","15.21","X","21.26","X","9.16","X","","","",""
"USW00013806","1955","36.66667","-87.48333","174.7","FORT CAMPBELL ARMY AIR FIELD, KY US","877.1","","877.1","X","117","X","84","X","4","","3","X","0","X","94","X","15","X","203","X","50","X","-15.6","X,0212,","51",",X,0111,","74",",X,0110,","70.6",",X,0320,","36.1","X,0908,+","-0.6","X,1025","-5.0","X,1104","-5.0","X,1104","-10.6","X,1128","-10.6","X,1128","0.0","X,0331","-2.2","X,0330","-8.9","X,0327","-8.9","X,0327","-8.9","X,0327","2167.6","","2167.6","X","1323.5",",X","182",",X","14.54","X","20.38","X","8.70","X","","","",""
"USW00013806","1956","36.66667","-87.48333","174.7","FORT CAMPBELL ARMY AIR FIELD, KY US","844.5","","844.5","X","129","X","75","X","0","","1","X","0","X","79","X","4","X","196","X","40","X","-10.0","X,0109,","0","T,X,1126,+","104",",X,1126,","159.8",",X,0129,","38.3","X,0818,","-3.3","X,1109","-3.3","X,1109","-4.4","X,1118","-6.7","X,1130","","","0.0","X,0409","-3.9","X,0325","-5.0","X,0320","-6.7","X,0131","-10.0","X,0109","2280.2","","2280.2","X","1303.1",",X","145",",X","14.89","X","20.80","X","8.97","X","","","",""
"USW00013806","1957","36.66667","-87.48333","174.7","FORT CAMPBELL ARMY AIR FIELD, KY US","879.3","","879.3","X","134","X","85","X","1","","0","X","0","X","75","X","8","X","185","X","30","X","-16.1","X,0117,","508",",X,0105,","5",",X,1203,+","133.9",",X,1118,","37.2","X,0831,","-0.6","X,1027","-2.2","X,1028","-5.0","X,1110","-11.7","X,1211","-11.7","X,1211","0.0","X,0413","-3.9","X,0310","-4.4","X,0221","-7.2","X,0119","-16.1","X,0117","1949.8","","1949.8","X","1592.0",",X","10",",X","14.92","X","19.98","X","9.86","X","","","",""
"USW00013806","1958","36.66667","-87.48333","174.7","FORT CAMPBELL ARMY AIR FIELD, KY US","761.9","","761.9","X","110","X","76","X","12","","9","X","3","X","92","X","26","X","185","X","24","X","-20.6","X,0217,","76",",X,0216,+","102",",X,0317,+","84.1",",X,0824,","34.4","X,0814,","-2.2","X,1107","-2.2","X,1107","-6.7","X,1128","-6.7","X,1128","-8.9","X,1209","-1.7","X,0408","-2.8","X,0322","-5.0","X,0223","-10.6","X,0220","-10.6","X,0220","2492.3","","2492.3","X","909.4",",X","508",",X","13.19","X","18.73","X","7.65","X","","","",""
"USW00013806","1959","36.66667","-87.48333","174.7","FORT CAMPBELL ARMY AIR FIELD, KY US","864.0","","864.0","X","117","X","86","X","0","","2","X","1","X","92","X","11","X","190","X","27","X","-17.8","X,0105,","0","T,X,1130,+","25",",X,1128,+","42.4",",X,0723,","34.4","X,0824,","-1.1","X,1028","-2.8","X,1106","-4.4","X,1108","-9.4","X,1117","-9.4","X,1117","0.0","X,0328","-3.9","X,0323","-5.0","X,0318","-11.1","X,0221","-11.1","X,0221","2332.1","","2332.1","X","1025.0",",X","50",",X","14.37","X","20.06","X","8.68","X","","","",""
"USW00013806","1960","36.66667","-87.48333","174.7","FORT CAMPBELL ARMY AIR FIELD, KY US","831.4","","831.4","X","101","X","71","X","29","","12","X","1","X","112","X","19","X","192","X","35","X","-19.4","X,1222,","381",",X,0309,","229",",X,0309,","98.0",",X,0627,","37.2","X,0906,","0.0","X,1021","-2.8","X,1107","-4.4","X,1110","-6.7","X,1111","-8.9","X,1202","-2.8","X,0410","-2.8","X,0410","-7.2","X,0325","-7.2","X,0325","-11.1","X,0314","2557.0","","2557.0","X","986.6",",X","1013",",X","13.39","X","19.06","X","7.73","X","338","X","22.1","X"
