"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00093727","1969","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","996.5","","996.5","X","102","X","72","X","1","","1","X","0","X","63","X","1","X","212","X","29","X","-7.2","X,0116,+","25",",X,0105,","36",",X,0104,","80.3",",X,1101,","36.7","X,0706,","-1.7","X,1115","-3.9","X,1116","-6.1","X,1205","","","","","0.0","X,0328","-3.3","X,0312","-5.6","X,0214","-7.2","X,0116","","","1701.4","","1701.4","X","1385.9",",X","36",",X","16.22","X","21.62","X","10.83","X","","","","","","","","","","","",""
"USW00093727","1970","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1069.6","","1069.6","X","123","X","90","X","2","","3","X","0","X","54","X","5","X","230","X","22","X","-11.7","X,0122,+","51",",X,1230,","69",",X,1229,","62.0",",X,0818,","36.1","X,0619,","-5.0","X,1124","-5.0","X,1124","-5.0","X,1124","-7.2","X,1125","","","-3.9","X,0317","-3.9","X,0317","-6.1","X,0227","-9.4","X,0123","-9.4","X,0123","1730.2","","1730.2","X","1388.7",",X","119",",X","17.02","X","22.43","X","11.61","X","","","","","","","","","","","",""
"USW00093727","1971","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","947.7","","947.7","X","120","X","73","X","0","","0","X","0","X","39","X","0","X","229","X","10","X","-6.7","X,0211,+","0",",X,1231,+","0","T,X,1203,+","64.3",",X,0623,","33.3","X,0718,+","-0.6","X,1123","-2.2","X,1218","","","","","","","0.0","X,0328","-2.2","X,0309","-4.4","X,0215","-6.7","X,0211","","","1508.1","","1508.1","X","1184.9",",X","0","T,X","17.09","X","22.03","X","12.14","X","","","","","","","","","","","",""
"USW00093727","1972","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","856.9","","856.9","X","127","X","80","X","0","","0","X","0","X","40","X","0","X","217","X","26","X","-7.8","X,0117,+","0","T,X,0326,+","0","T,X,0326,+","42.9",",X,0621,","36.1","X,0809,","-0.6","X,1122","-2.2","X,1123","-5.0","X,1217","-6.7","X,1218","","","-3.3","X,0410","-3.3","X,0410","-6.7","X,0221","-6.7","X,0221","","","1320.0","","1320.0","X","971.0",",X","0","T,X","16.63","X","21.88","X","11.39","X","","","","","","","","","","","",""
"USW00093727","1973","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1100.2","","1100.2","X","114","X","85","X","12","","4","X","0","X","47","X","2","X","236","X","29","X","-9.4","X,0213,","254",",X,0210,","340",",X,0210,","57.2",",X,1208,","35.6","X,0814,+","-2.2","X,1111","-2.2","X,1111","-7.2","X,1222","-7.2","X,1222","","","0.0","X,0412","-3.9","X,0224","-5.0","X,0220","-6.7","X,0219","-9.4","X,0213","1416.0","","1416.0","X","1260.0",",X","515",",X","17.58","X","23.16","X","12.00","X","","","","","200","X","","","","","18.5","X"
"USW00093727","1974","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","959.7","","959.7","X","126","X","92","X","0","","0","X","0","X","29","X","0","X","245","X","20","X","-7.8","X,0227,","0",",X,1231,+","0",",X,1231,+","77.5",",X,0526,","36.7","X,0623,","0.0","X,1020","-2.2","X,1022","","","","","","","-0.6","X,0315","-7.8","X,0227","-7.8","X,0227","-7.8","X,0227","","","1017.1","","1017.1","X","1459.6",",X","0",",X","17.60","X","23.22","X","11.98","X","","","","","","","","","","","",""
"USW00093727","1975","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1165.0","","1165.0","X","132","X","92","X","0","","0","X","0","X","25","X","0","X","250","X","40","X","-7.8","X,1219,","0",",X,1231,+","0","T,X,0302,+","87.1",",X,0826,","35.6","X,0817,","-1.7","X,1115","-3.3","X,1218","-7.8","X,1219","-7.8","X,1219","","","0.0","X,0310","-3.9","X,0304","","","","","","","1289.1","","1289.1","X","1530.9",",X","0","T,X","18.33","X","23.93","X","12.73","X","","","","","","","","","","","",""
"USW00093727","1976","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","990.4","","990.4","X","112","X","73","X","0","","0","X","0","X","51","X","0","X","230","X","25","X","-10.0","X,0119,","0",",X,1231,+","8",",X,0117,","59.9",",X,0803,","37.8","X,0715,","-2.2","X,1108","-2.2","X,1108","-5.0","X,1109","-7.2","X,1222","","","0.0","X,0318","-5.6","X,0208","-5.6","X,0208","-8.3","X,0120","-10.0","X,0119","1232.7","","1232.7","X","1320.6",",X","8",",X","16.88","X","22.57","X","11.20","X","","","","","","","","","","","",""
"USW00093727","1977","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1249.7","","1249.7","X","116","X","72","X","0","","0","X","0","X","62","X","3","X","230","X","64","X","-13.3","X,0117,","0",",X,1231,+","0","T,X,1221,+","98.3",",X,0524,","38.3","X,0720,+","-0.6","X,1113","-2.2","X,1126","-4.4","X,1127","-7.2","X,1211","","","0.0","X,0309","-3.3","X,0222","-7.2","X,0218","-7.2","X,0218","-9.4","X,0208","1860.2","","1860.2","X","1336.3",",X","0","T,X","17.20","X","22.77","X","11.62","X","","","","","310","X","","","","","21.1","X"
"USW00093727","1978","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1703.6","","1703.6","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093727","1979","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","817.0","","817.0","X","123","X","80","X","0","","0","X","0","X","53","X","0","X","226","X","14","X","-8.9","X,0210,","0","T,X,0210,","13",",X,0218,","156.2",",X,0905,","35.0","X,0809,","-1.7","X,1115","-3.3","X,1130","-5.0","X,1201","","","","","-1.7","X,0317","-3.3","X,0220","-5.0","X,0219","-8.9","X,0210","-8.9","X,0210","","","","","1524.5",",X","16",",X","16.31","X","21.86","X","10.76","X","","","","","","","","","","","",""
"USW00093727","1980","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1168.8","","1168.8","X","114","X","80","X","5","","4","X","0","X","51","X","7","X","216","X","70","X","-11.1","X,0304,","508",",X,0304,+","485",",X,0302,","77.7",",X,1228,","37.8","X,0801,","-0.6","X,1113","-2.8","X,1205","-5.6","X,1221","-7.8","X,1226","","","-0.6","X,0315","-11.1","X,0304","-11.1","X,0304","-11.1","X,0304","-11.1","X,0304","1730.3","","1730.3","X","1141.3",",X","680",",X","16.84","X","22.54","X","11.14","X","","","","","290","X","","","","","21.6","X"
"USW00093727","1981","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1142.1","","1142.1","X","100","X","71","X","1","","1","X","0","X","71","X","1","X","214","X","67","X","-11.7","X,0113,","25",",X,0131,","30",",X,0130,","170.4",",X,0819,","38.3","X,0616,","0.0","X,1020","-2.8","X,1108","-5.6","X,1210","-6.7","X,1213","-10.0","X,1221","-0.6","X,0325","-2.8","X,0321","-4.4","X,0315","-11.7","X,0113","-11.7","X,0113","1648.2","","1648.2","X","1203.6",",X","30",",X","16.76","X","22.78","X","10.74","X","","","","","300","X","","","","","21.6","X"
"USW00093727","1982","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1080.1","","1080.1","X","132","X","84","X","0","","0","X","0","X","36","X","1","X","253","X","32","X","-13.3","X,0111,","0","T,X,0108,","0","T,X,0226,+","135.6",",X,0729,","35.0","X,0727,","0.0","X,1116","-3.3","X,1213","","","","","","","-1.1","X,0407","-2.8","X,0214","-6.7","X,0128","-6.7","X,0128","-10.0","X,0112","1465.4","","1465.4","X","1606.2",",X","0","T,X","17.81","X","23.52","X","12.11","X","","","","","300","X","","","","","27.8","X"
"USW00093727","1983","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1103.6","","1103.6","X","111","X","80","X","1","","0","X","0","X","29","X","2","X","220","X","58","X","-12.2","X,1226,","25",",X,0325,","13",",X,0325,","49.5",",X,1212,","38.3","X,0716,","-0.6","X,1114","-2.2","X,1208","-10.6","X,1224","-10.6","X,1224","-10.6","X,1224","0.0","X,0420","-2.2","X,0326","-6.7","X,0120","-6.7","X,0120","","","1307.9","","1307.9","X","1301.5",",X","13",",X","17.39","X","22.90","X","11.87","X","","","","","260","X","","","","","21.1","X"
"USW00093727","1984","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1076.4","","1076.4","X","118","X","78","X","0","","0","X","0","X","45","X","1","X","237","X","33","X","-9.4","X,0122,","0",",X,1231,+","0","T,X,0915,+","105.7",",X,0214,","36.1","X,0619,","0.0","X,1114","-5.0","X,1207","-5.0","X,1207","","","","","0.0","X,0312","-4.4","X,0209","-4.4","X,0209","-9.4","X,0122","-9.4","X,0122","1468.0","","1468.0","X","1483.1",",X","0","T,X","17.54","X","23.22","X","11.86","X","","","","","","","","","","","",""
"USW00093727","1985","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1384.8","","1384.8","X","112","X","75","X","0","","0","X","1","X","48","X","1","X","263","X","69","X","-17.8","X,0121,","0",",X,1231,+","0","T,X,0324,+","85.3",",X,0926,","37.8","X,0710,+","-1.1","X,1204","-3.9","X,1215","-7.2","X,1222","-7.2","X,1222","","","-0.6","X,0410","-2.2","X,0319","-5.6","X,0209","-7.8","X,0127","-8.9","X,0123","1310.7","","1310.7","X","1340.9",",X","0","T,X","18.56","X","24.37","X","12.76","X","","","","","300","X","","","","","22.1","X"
"USW00093727","1986","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1241.9","","1241.9","X","120","X","74","X","0","","0","X","0","X","43","X","1","X","246","X","58","X","-9.4","X,0128,","0","T,X,0127,","0","T,X,0213,+","113.0",",X,0803,","36.7","X,0718,+","-2.2","X,1114","-2.2","X,1114","","","","","","","-1.1","X,0323","-2.2","X,0309","-7.2","X,0214","-7.2","X,0214","-9.4","X,0128","1176.7","","1176.7","X","1144.8",",X","0","T,X","18.26","X","23.89","X","12.63","X","","","","","360","X","","","","","22.6","X"
"USW00093727","1987","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.8","X","1137.8","","1137.8","X","112","X","84","X","0","","0","X","0","X","46","X","0","X","228","X","61","X","-6.7","X,0128,","0",",X,1231,+","0","T,X,1111,+","60.5",",X,0810,","38.3","X,0710,","-0.6","X,1107","-2.8","X,1122","","","","","","","0.0","X,0323","-2.8","X,0211","-5.0","X,0129","-6.7","X,0128","","","1469.8","","1469.8","X","1434.0",",X","0","T,X","17.21","X","23.14","X","11.27","X","","","","","250","X","","","","","28.8","X"
"USW00093727","1988","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.8","X","954.8","","954.8","X","120","X","85","X","1","","1","X","0","X","57","X","0","X","222","X","35","X","-7.8","X,1217,","25",",X,1217,","25",",X,1216,","53.6",",X,0528,","37.8","X,0818,","0.0","X,1014","-2.2","X,1204","-5.0","X,1205","-7.8","X,1217","","","0.0","X,0318","-3.3","X,0229","-6.7","X,0214","-6.7","X,0214","","","1524.7","","1524.7","X","1307.5",",X","45",",X","16.51","X","22.39","X","10.62","X","","","","","210","X","","","","","31.9","X"
"USW00093727","1989","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.9","X","1154.5","","1154.5","X","146","X","103","X","8","","2","X","1","X","45","X","3","X","238","X","41","X","-20.6","X,1225,","330",",X,1225,","213",",X,1223,","70.6",",X,0925,","36.7","X,0712,+","-2.8","X,1124","-2.8","X,1124","-5.6","X,1204","-6.7","X,1221","-14.4","X,1223","0.0","X,0412","-2.2","X,0226","-5.6","X,0225","-8.3","X,0210","","","1436.5","","1436.5","X","1428.1",",X","322",",X","17.29","X","22.92","X","11.67","X","","","","","270","X","","","","","26.7","X"
"USW00093727","1990","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.7","X","1230.4","","1230.4","X","103","X","66","X","0","","0","X","0","X","20","X","0","X","261","X","63","X","-5.0","X,0226,","0",",X,1231,+","0","T,X,0701,","82.0",",X,0329,","38.3","X,0621,","-0.6","X,1119","","","","","","","","","-0.6","X,0308","-2.2","X,0227","-5.0","X,0226","","","","","1289.9","","1289.9","X","1024.5",",X","0","T,X","18.89","X","24.98","X","12.80","X","","","","","260","X","","","","","25.2","X"
"USW00093727","1991","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.4","X","1210.6","","1210.6","X","139","X","92","X","0","","0","X","0","X","40","X","0","X","243","X","49","X","-6.7","X,0217,+","0",",X,1231,+","0","T,X,0215,+","69.6",",X,0730,","36.7","X,0804,","-1.1","X,1125","-2.2","X,1205","-4.4","X,1217","","","","","0.0","X,0312","-2.8","X,0227","-6.7","X,0217","-6.7","X,0217","","","1188.2","","1188.2","X","1452.0",",X","0","T,X","18.02","X","23.76","X","12.29","X","","","","","180","X","","","","","21.1","X"
"USW00093727","1992","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.5","X","1001.1","","1001.1","X","126","X","80","X","0","","0","X","0","X","44","X","0","X","226","X","39","X","-7.2","X,0120,","0",",X,1231,+","0","T,X,0621,+","93.2",",X,1210,+","37.8","X,0712,+","0.0","X,1115","-2.2","X,1117","","","","","","","0.0","X,0406","-2.8","X,0317","-4.4","X,0125","-7.2","X,0120","","","1427.4","","1427.4","X","1553.7",",X","0","T,X","17.20","X","22.92","X","11.47","X","","","","","170","X","","","","","21.6","X"
"USW00093727","1993","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.7","X","1173.3","","1173.3","X","115","X","77","X","0","","1","X","0","X","40","X","0","X","230","X","62","X","-7.8","X,1231,","0","T,X,1223,+","28",",X,0220,","130.8",",X,0905,","38.9","X,0712,","-0.6","X,1130","-2.8","X,1212","-6.1","X,1230","-7.8","X,1231","","","-0.6","X,0320","-2.8","X,0319","-5.0","X,0315","","","","","1441.2","","1441.2","X","1281.5",",X","28",",X","17.49","X","23.22","X","11.75","X","","","","","210","X","","","","","31.9","X"
"USW00093727","1994","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.9","X","1113.1","","1113.1","X","122","X","85","X","0","","0","X","0","X","30","X","2","X","243","X","58","X","-12.2","X,0116,","0",",X,1231,+","0","T,X,0210,","117.6",",X,0302,","36.7","X,0622,","0.0","X,1212","","","","","","","","","0.0","X,0317","-4.4","X,0228","-4.4","X,0228","-7.8","X,0122","-11.7","X,0119","1337.6","","1337.6","X","1369.1",",X","0","T,X","18.10","X","24.11","X","12.09","X","","","","","340","X","","","","","21.1","X"
"USW00093727","1995","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.8","X","1238.7","","1238.7","X","118","X","75","X","0","","0","X","0","X","54","X","0","X","241","X","61","X","-7.8","X,0209,","0",",X,1231,+","0","T,X,0214,+","73.9",",X,0809,","37.8","X,0813,","0.0","X,1109","-2.2","X,1123","-5.0","X,1211","","","","","-2.2","X,0311","-2.2","X,0311","-7.8","X,0209","-7.8","X,0209","","","1153.0","","1153.0","X","1234.7",",X","0","T,X","17.70","X","23.43","X","11.98","X","","","","","270","X","","","","","25.7","X"
"USW00093727","1996","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.3","X","1013.3","","1013.3","X","130","X","94","X","2","","0","X","0","X","62","X","2","X","225","X","31","X","-12.8","X,0205,","25",",X,0205,+","15",",X,0204,","166.9",",X,0905,","35.0","X,0624,+","-1.1","X,1104","-2.2","X,1112","-5.0","X,1220","","","","","-0.6","X,0410","-2.8","X,0324","-4.4","X,0310","-8.9","X,0206","-8.9","X,0206","1680.7","","1680.7","X","1904.4",",X","18",",X","16.69","X","22.33","X","11.05","X","","","","","70","X","","","","","48.3","X"
"USW00093727","1997","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.4","X","896.2","","896.2","X","116","X","76","X","1","","1","X","0","X","31","X","1","X","233","X","32","X","-8.9","X,0119,+","25",",X,0211,","25",",X,0210,","109.5",",X,0915,","35.6","X,0728,+","-1.1","X,1117","-2.8","X,1118","-4.4","X,1208","","","","","-0.6","X,0317","-2.2","X,0210","-8.9","X,0119","-8.9","X,0119","-8.9","X,0119","1407.5","","1407.5","X","1362.9",",X","25",",X","16.84","X","22.72","X","10.95","X","","","","","300","X","","","","","23.1","X"
"USW00093727","1998","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.3","X","1229.0","","1229.0","X","118","X","80","X","0","","0","X","0","X","25","X","0","X","246","X","70","X","-6.7","X,0313,","0",",X,1231,+","0","T,X,0303,+","204.0",",X,0826,","37.2","X,0627,","-0.6","X,1107","-2.2","X,1108","-4.4","X,1227","","","","","-6.7","X,0313","-6.7","X,0313","-6.7","X,0313","-6.7","X,0313","","","1349.0","","1349.0","X","1781.4",",X","0","T,X","18.37","X","24.06","X","12.67","X","","","","","80","X","","","","","31.7","X"
"USW00093727","2001","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.2","X","942.8","","942.8","X","95","X","64","X","0","","0","X","0","X","44","X","0","X","246","X","22","X","-8.3","X,0104,","0","T,X,0402,","0","T,X,0417,+","160.8",",X,0909,","37.2","X,0607,","-2.2","X,1029","-2.2","X,1029","","","","","","","-1.7","X,0419","-2.2","X,0328","-5.0","X,0128","-6.7","X,0105","","","","","","","1104.1",",X","0","T,X","17.25","X","23.38","X","11.12","X","","","","","170","X","","","","","26.4","X"
"USW00093727","2002","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.4","X","","","","","125","X","88","X","1","","2","X","","","","","","","","","","","","","76",",X,0104,","51",",X,0103,","80.0",",X,0731,","","","","","","","","","","","","","","","","","","","","","","","1233.6","","1233.6","X","1255.3",",X","76",",X","","","","","","","","","","","200","X","","","","","29.9","X"
"USW00093727","2003","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","939.9","","939.9","X","","","","","","","","","0","X","31","X","1","X","229","X","18","X","-10.6","X,0125,+","","","","","","","34.4","X,0709,","-0.6","X,1130","","","","","","","","","-1.1","X,0224","-2.2","X,0219","-6.1","X,0213","-8.9","X,0128","-8.9","X,0128","","","","","","","","","16.81","X","22.04","X","11.57","X","","","","","310","X","","","","","28.6","X"
"USW00093727","2004","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","","","102","X","74","X","0","","0","X","","","","","0","X","233","X","27","X","","","0",",X,1231,+","0","T,X,1225,+","64.0",",X,0501,","35.0","X,0707,","","","","","","","","","","","","","","","","","","","","","1520.5","","1520.5","X","1314.5",",X","0","T,X","","","22.69","X","","","","","","","160","X","","","","","29.9","X"
"USW00093727","2005","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1111.6","","1111.6","X","104","X","77","X","0","","0","X","0","X","47","X","1","X","233","X","37","X","-11.7","X,0118,","0",",X,1231,+","0",",X,1231,+","140.5",",X,1007,","35.6","X,0821,+","0.0","X,1118","-2.2","X,1203","-6.7","X,1222","-6.7","X,1222","","","-1.1","X,0315","-4.4","X,0304","-4.4","X,0304","-6.7","X,0128","-11.1","X,0119","","","","","1374.6",",X","0",",X","17.22","X","22.66","X","11.77","X","","","","","160","X","","","","","30.8","X"
