"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00042177","1919","38.03333","-122.21667","3.0","CROCKETT, CA US","113.7","","113.7","6","50","6","28","6","","","","","0","6","5","6","0","6","154","6","6","6","-2.8","6,0101,","","","","","61.2",",6,0210,","36.7","6,0918,","0.0","6,1212","","","","","-1.1","6,0309","-2.8","6,0101","","","","","","","","","369.8",",6","","","14.21","6","19.62","6","8.80","6"
"USC00042177","1920","38.03333","-122.21667","3.0","CROCKETT, CA US","103.9","","103.9","6","","","","","","","","","0","6","0","6","0","6","113","6","5","6","0.6","6,0110,","","","","","","","36.1","6,0619,","","","","","","","","","","","","","","","1931.3","","1931.3","6","","","","","13.42","6","18.10","6","8.73","6"
"USC00042177","1921","38.03333","-122.21667","3.0","CROCKETT, CA US","173.6","","173.6","6","53","6","38","6","","","","","0","6","3","6","0","6","125","6","5","6","-0.6","6,0101,","","","","","35.6",",6,0117,","36.1","6,0707,+","","","","","","","0.0","6,0215","","","","","","","1905.5","","1905.5","6","416.6",",6","","","14.07","6","18.98","6","9.16","6"
"USC00042177","1922","38.03333","-122.21667","3.0","CROCKETT, CA US","252.5","","252.5","6","","","","","","","","","0","6","16","6","0","6","161","6","23","6","-7.2","6,0118,","","","","","","","35.6","6,0909,+","0.0","6,1215","","","","","0.0","6,0213","-2.2","6,0123","-7.2","6,0118","-7.2","6,0118","1631.1","","1631.1","6","","","","","14.34","6","20.44","6","8.26","6"
"USC00042177","1923","38.03333","-122.21667","3.0","CROCKETT, CA US","","","","","33","6","22","6","","","","","0","6","10","6","","","","","","","-2.8","6,0131,","","","","","17.8",",6,0123,","","","0.0","6,1226","-2.2","6,1231","","","0.0","6,0213","-2.8","6,0131","","","","","","","","","193.2",",6","","","","","","","9.47","6"
"USC00042177","1924","38.03333","-122.21667","3.0","CROCKETT, CA US","181.4","","181.4","6","","","","","","","","","0","6","7","6","0","6","140","6","6","6","-2.8","6,1218,","","","","","","","34.4","6,0629,","-1.7","6,1217","-2.8","6,1218","","","0.0","6,0106","-2.2","6,0101","","","","","","","","","","","","","15.03","6","19.47","6","10.58","6"
"USC00042177","1925","38.03333","-122.21667","3.0","CROCKETT, CA US","164.3","","164.3","6","50","6","36","6","","","","","0","6","0","6","0","6","157","6","6","6","0.6","6,0112,","","","","","27.9",",6,0211,","37.8","6,0624,","","","","","","","","","","","","","","","1286.4","","1286.4","6","412.2",",6","","","15.08","6","19.77","6","10.40","6"
"USC00042177","1926","38.03333","-122.21667","3.0","CROCKETT, CA US","314.1","","314.1","6","","","","","","","","","0","6","7","6","0","6","184","6","12","6","-2.8","6,1215,","","","","","","","40.0","6,0715,","-2.2","6,1214","-2.2","6,1214","","","0.0","6,0114","","","","","","","1451.7","","1451.7","6","","","","","15.55","6","20.34","6","10.76","6"
"USC00042177","1927","38.03333","-122.21667","3.0","CROCKETT, CA US","170.5","","170.5","6","69","6","45","6","","","","","0","6","2","6","0","6","160","6","11","6","0.0","6,0123,+","","","","","40.1",",6,0203,","37.8","6,0630,","","","","","","","0.0","6,0123","","","","","","","1406.9","","1406.9","6","526.8",",6","","","15.06","6","20.36","6","9.76","6"
"USC00042177","1928","38.03333","-122.21667","3.0","CROCKETT, CA US","197.9","","197.9","6","51","6","34","6","","","","","0","6","7","6","1","6","144","6","6","6","-1.7","6,1224,+","","","","","36.1",",6,1114,","38.3","6,0921,","0.0","6,1216","","","","","0.0","6,0117","","","","","","","1310.3","","1310.3","6","403.0",",6","","","14.95","6","19.54","6","10.37","6"
"USC00042177","1929","38.03333","-122.21667","3.0","CROCKETT, CA US","340.9","","340.9","6","39","6","20","6","","","","","0","6","12","6","0","6","170","6","18","6","-1.7","6,0208,","","","","","28.4",",6,1215,","38.3","6,0623,+","","","","","","","-1.1","6,0211","","","","","","","1765.1","","1765.1","6","238.7",",6","","","15.00","6","20.06","6","9.94","6"
"USC00042177","1930","38.03333","-122.21667","3.0","CROCKETT, CA US","94.2","","94.2","6","48","6","28","6","","","","","0","6","3","6","0","6","129","6","4","6","-1.1","6,1226,","","","","","29.2",",6,0305,","32.8","6,1006,+","-1.1","6,1226","","","","","","","","","","","","","1303.9","","1303.9","6","335.7",",6","","","14.00","6","18.68","6","9.31","6"
"USC00042177","1931","38.03333","-122.21667","3.0","CROCKETT, CA US","286.6","","286.6","6","63","6","39","6","","","","","0","6","2","6","0","6","159","6","14","6","-0.6","6,1123,","","","","","50.8",",6,1227,","36.1","6,0704,+","-0.6","6,1123","","","","","","","","","","","","","1556.0","","1556.0","6","432.6",",6","","","15.28","6","19.86","6","10.70","6"
"USC00042177","1932","38.03333","-122.21667","3.0","CROCKETT, CA US","117.7","","117.7","6","39","6","24","6","","","","","0","6","11","6","1","6","134","6","6","6","-6.1","6,1212,","","","","","25.4",",6,0115,","33.9","6,0707,","-1.7","6,1209","-3.9","6,1210","-5.0","6,1211","0.0","6,0218","","","","","","","1692.4","","1692.4","6","223.0",",6","","","13.63","6","18.65","6","8.62","6"
"USC00042177","1933","38.03333","-122.21667","3.0","CROCKETT, CA US","163.7","","163.7","6","43","6","27","6","","","","","0","6","2","6","0","6","130","6","12","6","-0.6","6,0122,+","","","","","31.8",",6,1030,","37.2","6,1005,","","","","","","","-0.6","6,0122","","","","","","","1936.3","","1936.3","6","300.4",",6","","","13.70","6","18.54","6","8.87","6"
"USC00042177","1934","38.03333","-122.21667","3.0","CROCKETT, CA US","217.4","","217.4","6","49","6","31","6","","","","","0","6","0","6","0","6","145","6","14","6","3.3","6,1203,","","","","","37.8",",6,1118,","37.2","6,0818,","","","","","","","","","","","","","","","1345.5","","1345.5","6","357.9",",6","","","15.49","6","20.22","6","10.75","6"
"USC00042177","1935","38.03333","-122.21667","3.0","CROCKETT, CA US","237.5","","237.5","6","59","6","37","6","","","","","0","6","0","6","0","6","151","6","17","6","1.7","6,0309,","","","","","43.4",",6,0104,","38.3","6,0811,","","","","","","","","","","","","","","","1369.9","","1369.9","6","401.3",",6","","","15.04","6","19.95","6","10.12","6"
"USC00042177","1936","38.03333","-122.21667","3.0","CROCKETT, CA US","380.5","","380.5","6","56","6","37","6","","","","","0","6","0","6","0","6","194","6","26","6","1.7","6,1203,+","","","","","52.6",",6,0211,","37.2","6,0908,","","","","","","","","","","","","","","","1123.9","","1123.9","6","402.6",",6","","","16.22","6","21.62","6","10.82","6"
"USC00042177","1937","38.03333","-122.21667","3.0","CROCKETT, CA US","220.0","","220.0","6","63","6","46","6","","","","","0","6","8","6","0","6","146","6","12","6","-4.4","6,0121,","","","","","36.1",",6,1210,+","38.9","6,0626,","","","","","","","0.0","6,0125","-2.2","6,0122","-4.4","6,0121","","","1489.9","","1489.9","6","585.3",",6","","","14.92","6","19.88","6","9.97","6"
"USC00042177","1938","38.03333","-122.21667","3.0","CROCKETT, CA US","205.8","","205.8","6","58","6","48","6","","","","","0","6","0","6","0","6","126","6","12","6","2.2","6,1113,+","","","","","35.1",",6,0211,","35.0","6,0803,","","","","","","","","","","","","","","","1424.7","","1424.7","6","536.8",",6","","","14.71","6","19.22","6","10.19","6"
"USC00042177","1939","38.03333","-122.21667","3.0","CROCKETT, CA US","423.3","","423.3","6","32","6","21","6","","","","","0","6","0","6","0","6","169","6","21","6","1.1","6,0201,","","","","","35.6",",6,0308,","40.0","6,0921,","","","","","","","","","","","","","","","1376.0","","1376.0","6","206.0",",6","","","15.98","6","20.89","6","11.07","6"
"USC00042177","1940","38.03333","-122.21667","3.0","CROCKETT, CA US","173.7","","173.7","6","68","6","53","6","","","","","0","6","2","6","0","6","141","6","4","6","0.0","6,1213,+","","","","","80.0",",6,0227,","35.6","6,0810,+","0.0","6,1212","","","","","","","","","","","","","1122.2","","1122.2","6","858.5",",6","","","15.18","6","19.38","6","10.98","6"
"USC00042177","1941","38.03333","-122.21667","3.0","CROCKETT, CA US","","","","","89","6","65","6","","","","","","","","","0","6","138","6","8","6","","","","","","","39.1",",6,0404,","35.6","6,0905,","","","","","","","","","","","","","","","","","","","768.5",",6","","","","","19.34","6","",""
"USC00042177","1942","38.03333","-122.21667","3.0","CROCKETT, CA US","249.5","","249.5","6","61","6","44","6","","","","","0","6","3","6","0","6","147","6","5","6","-1.7","6,0102,","","","","","45.2",",6,0206,","37.2","6,0628,","","","","","","","0.0","6,0319","","","","","","","1516.0","","1516.0","6","549.1",",6","","","14.97","6","19.58","6","10.35","6"
"USC00042177","1943","38.03333","-122.21667","3.0","CROCKETT, CA US","243.6","","243.6","6","51","6","32","6","","","","","0","6","2","6","0","6","154","6","13","6","-1.7","6,0118,","","","","","50.3",",6,0121,","38.9","6,0920,","","","","","","","-0.6","6,0119","","","","","","","1317.2","","1317.2","6","349.2",",6","","","15.54","6","20.39","6","10.69","6"
"USC00042177","1944","38.03333","-122.21667","3.0","CROCKETT, CA US","108.7","","108.7","6","63","6","48","6","","","","","0","6","1","6","0","6","130","6","8","6","0.0","6,1229,","","","","","27.7",",6,0219,","41.1","6,0909,","0.0","6,1229","","","","","","","","","","","","","1272.3","","1272.3","6","545.8",",6","","","13.88","6","19.07","6","8.69","6"
"USC00042177","1945","38.03333","-122.21667","3.0","CROCKETT, CA US","234.2","","234.2","6","58","6","37","6","","","","","0","6","5","6","0","6","148","6","19","6","-1.7","6,0121,","","","","","45.5",",6,1031,","39.4","6,0618,","","","","","","","0.0","6,0304","","","","","","","1776.8","","1776.8","6","526.7",",6","","","15.05","6","20.33","6","9.76","6"
"USC00042177","1946","38.03333","-122.21667","3.0","CROCKETT, CA US","","","","","44","6","26","6","","","0","6","","","","","","","","","","","","","","","0",",6,1231,+","29.2",",6,1119,","","","","","","","","","","","","","","","","","","","","","253.2",",6","0",",6","","","","","",""
"USC00042177","1947","38.03333","-122.21667","3.0","CROCKETT, CA US","","","","","45","6","33","6","","","","","","","","","","","","","","","","","","","","","26.9",",6,0212,","","","","","","","","","","","","","","","","","","","","","281.8",",6","","","","","","","",""
"USC00042177","1948","38.03333","-122.21667","3.0","CROCKETT, CA US","","","","","70","0","36","0","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","38.1",",0,1225,","","","","","","","","","","","","","","","","","","","","","349.9",",0","0",",0","","","","","",""
"USC00042177","1949","38.03333","-122.21667","3.0","CROCKETT, CA US","","","","","42","0","28","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","22.1",",0,1109,","","","","","","","","","","","","","","","","","","","","","286.3",",0","0",",0","","","","","",""
"USC00042177","1950","38.03333","-122.21667","3.0","CROCKETT, CA US","","","","","55","0","41","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","62.2",",0,1203,","","","","","","","","","","","","","","","","","","","","","603.2",",0","0",",0","","","","","",""
"USC00042177","1951","38.03333","-122.21667","3.0","CROCKETT, CA US","","","","","57","0","39","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","40.9",",0,1201,","","","","","","","","","","","","","","","","","","","","","420.0",",0","0",",0","","","","","",""
"USC00042177","1952","38.03333","-122.21667","3.0","CROCKETT, CA US","","","","","65","0","45","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","48.8",",0,1201,","","","","","","","","","","","","","","","","","","","","","658.8",",0","0",",0","","","","","",""
"USC00042177","1953","38.03333","-122.21667","3.0","CROCKETT, CA US","","","","","50","0","28","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0301,","23.6",",0,0427,","","","","","","","","","","","","","","","","","","","","","267.9",",0","0","T,0","","","","","",""
"USC00042177","1954","38.03333","-122.21667","3.0","CROCKETT, CA US","","","","","52","0","33","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","40.9",",0,0117,","","","","","","","","","","","","","","","","","","","","","421.8",",0","0",",0","","","","","",""
"USC00042177","1955","38.03333","-122.21667","3.0","CROCKETT, CA US","232.8","","232.8","0","52","0","39","0","0","","0","0","0","0","4","0","0","0","174","0","20","0","-0.6","0,0228,+","0",",0,1231,+","0",",0,1231,+","71.9",",0,1219,","36.7","0,0803,+","","","","","","","-0.6","0,0228","","","","","","","1576.3","","1576.3","0","517.6",",0","0",",0","14.76","0","20.66","0","8.85","0"
"USC00042177","1956","38.03333","-122.21667","3.0","CROCKETT, CA US","221.7","","221.7","0","51","0","28","0","0","","0","0","0","0","3","0","0","0","181","0","13","0","-1.7","0,0201,","0",",0,1231,+","0",",0,1231,+","28.7",",0,1030,","37.8","0,0628,","0.0","0,1208","","","","","-1.7","0,0201","","","","","","","1423.2","","1423.2","0","314.5",",0","0",",0","14.99","0","20.84","0","9.14","0"
"USC00042177","1957","38.03333","-122.21667","3.0","CROCKETT, CA US","349.5","","349.5","0","68","0","38","0","0","","0","0","0","0","4","0","0","0","165","0","30","0","-1.7","0,0127,","0",",0,1231,+","0","T,0,0127,","39.4",",0,1010,","37.8","0,0625,+","","","","","","","0.0","0,0205","","","","","","","1358.7","","1358.7","0","473.4",",0","0","T,0","15.54","0","20.99","0","10.10","0"
"USC00042177","1958","38.03333","-122.21667","3.0","CROCKETT, CA US","377.0","","377.0","0","65","0","46","0","0","","0","0","0","0","1","0","0","0","203","0","30","0","-0.6","0,1117,","0",",0,1231,+","0",",0,1231,+","40.6",",0,0402,","37.2","0,0928,","-0.6","0,1117","","","","","","","","","","","","","1270.8","","1270.8","0","653.0",",0","0",",0","16.15","0","21.95","0","10.35","0"
"USC00042177","1959","38.03333","-122.21667","3.0","CROCKETT, CA US","390.6","","390.6","0","31","0","20","0","0","","0","0","0","0","2","0","0","0","221","0","25","0","-0.6","0,0104,","0",",0,1231,+","0",",0,1231,+","35.3",",0,0216,","39.4","0,0711,","","","","","","","-0.6","0,0104","","","","","","","1129.6","","1129.6","0","320.1",",0","0",",0","16.12","0","22.61","0","9.64","0"
"USC00042177","1960","38.03333","-122.21667","3.0","CROCKETT, CA US","251.8","","251.8","0","68","0","40","0","0","","0","0","0","0","9","0","0","0","175","0","25","0","-2.8","0,0102,","0",",0,1231,+","0",",0,1231,+","48.8",",0,1126,","38.9","0,0603,","0.0","0,1207","","","","","0.0","0,0117","-2.2","0,0103","","","","","1334.8","","1334.8","0","412.4",",0","0",",0","15.02","0","20.99","0","9.05","0"
