"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1INDL0001","2017","40.3061","-85.4158","271.0","EATON 4.0 SW, IN US","136","N","77","N","48.5",",N,1119,","1145.0",",N"
