"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00343945","1900","34.85","-95.516667","213.4","HARTSHORNE, OK US","1384.0","","1384.0","6","55","6","52","6","0","6","56","6","2","6","240","6","98","6","-13.3","6,0217,","88.9",",6,0207,","40.0","6,0822,","-6.1","6,1112","-6.1","6,1112","-6.1","6,1112","-8.3","6,1231","-2.2","6,0331","-2.2","6,0331","-4.4","6,0316","-11.7","6,0218","-11.7","6,0218","","","","","778.3",",6","18.12","6","24.50","6","11.75","6"
"USC00343945","1901","34.85","-95.516667","213.4","HARTSHORNE, OK US","","","","","52","6","47","6","","","","","","","","","","","","","53.8",",6,0518,","","","","","","","","","","","","","","","","","","","","","","","","","739.4",",6","","","","","",""
"USC00343945","1902","34.85","-95.516667","213.4","HARTSHORNE, OK US","1182.7","","1182.7","6","52","6","51","6","0","6","73","6","4","6","220","6","66","6","-13.3","6,0127,","91.4",",6,0311,","39.4","6,0830,+","-3.3","6,1126","-3.3","6,1126","-6.7","6,1204","-6.7","6,1204","0.0","6,0401","-2.2","6,0331","-5.0","6,0221","-6.7","6,0216","-9.4","6,0210","1649.6","","1649.6","6","1267.9",",6","16.79","6","23.00","6","10.57","6"
