"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0011G06S","1981","42.36","-111.56","2252.5","EMIGRANT SUMMIT, ID US","","","","","132","T","132","T","","","","","","","","","","","","","","","","","45.7",",T,1229,","","","","","","","","","","","","","","","","","","","","","","","","","","","1134.3",",T","","","","","",""
"USS0011G06S","1982","42.36","-111.56","2252.5","EMIGRANT SUMMIT, ID US","","","","","166","T","166","T","","","","","","","","","","","","","","","","","50.8",",T,0926,","","","","","","","","","","","","","","","","","","","","","","","","","","","1298.4",",T","","","","","",""
"USS0011G06S","1983","42.36","-111.56","2252.5","EMIGRANT SUMMIT, ID US","","","","","172","T","172","T","","","","","","","","","","","","","","","","","48.3",",T,0211,","","","","","","","","","","","","","","","","","","","","","","","","","","","1680.1",",T","","","","","",""
"USS0011G06S","1984","42.36","-111.56","2252.5","EMIGRANT SUMMIT, ID US","","","","","149","T","149","T","","","","","","","","","","","","","","","","","45.7",",T,0923,","","","","","","","","","","","","","","","","","","","","","","","","","","","1097.6",",T","","","","","",""
"USS0011G06S","1985","42.36","-111.56","2252.5","EMIGRANT SUMMIT, ID US","","","","","122","T","122","T","","","","","","","","","","","","","","","","","50.8",",T,1124,","","","","","","","","","","","","","","","","","","","","","","","","","","","1022.4",",T","","","","","",""
"USS0011G06S","1986","42.36","-111.56","2252.5","EMIGRANT SUMMIT, ID US","","","","","136","T","136","T","","","","","","","","","","","","","","","","","66.0",",T,0219,","","","","","","","","","","","","","","","","","","","","","","","","","","","1233.1",",T","","","","","",""
"USS0011G06S","1987","42.36","-111.56","2252.5","EMIGRANT SUMMIT, ID US","","","","","107","T","107","T","","","","","","","","","","","","","","","","","30.5",",T,0213,","","","","","","","","","","","","","","","","","","","","","","","","","","","761.1",",T","","","","","",""
"USS0011G06S","1988","42.36","-111.56","2252.5","EMIGRANT SUMMIT, ID US","","","","","99","T","99","T","","","","","","","","","","","","","","","","","30.5",",T,0424,","","","","","","","","","","","","","","","","","","","","","","","","","","","700.1",",T","","","","","",""
"USS0011G06S","1989","42.36","-111.56","2252.5","EMIGRANT SUMMIT, ID US","","","","","112","T","112","T","","","","","","","","","","","","","","","","","40.6",",T,0201,","","","","","","","","","","","","","","","","","","","","","","","","","","","816.6",",T","","","","","",""
"USS0011G06S","1990","42.36","-111.56","2252.5","EMIGRANT SUMMIT, ID US","","","","","130","T","130","T","","","","","","","","","","","","","","","","","25.4",",T,0919,+","","","","","","","","","","","","","","","","","","","","","","","4827.5","","4827.5","T","816.5",",T","","","","","",""
"USS0011G06S","1991","42.36","-111.56","2252.5","EMIGRANT SUMMIT, ID US","","","","","139","T","139","T","","","","","","","94","T","65","T","0","T","","","","","25.4",",T,1105,+","27.8","T,0713,","","","","","","","","","","","","","","","","","","","","","","","","","915.1",",T","","","8.83","T","",""
