"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00142117","2015","38.9708","-94.9775","256.0","DE SOTO, KS US","7","","4","7","76",",7,1231,","64",",7,1231,","225",",7"
"USC00142117","2016","38.9708","-94.9775","256.0","DE SOTO, KS US","8","","2","7","76",",7,1218,","64",",7,1218,","155",",7"
"USC00142117","2017","38.9708","-94.9775","256.0","DE SOTO, KS US","7","","2","7","51",",7,0107,+","43",",7,0105,","78",",7"
