"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00053164","2011","36.8637","-111.6012","991.8","PAGE 9 WSW, AZ US","1436.7","","1436.7","R","32","R","13","R","0","R","61","R","1","R","204","R","113","R","-11.0","R,0203,","8.5",",R,0828,","42.7","R,0702,","-1.9","R,1204","-4.9","R,1206","-4.9","R,1206","","","-0.8","R,0228","-2.2","R,0213","-5.5","R,0210","-11.0","R,0203","-11.0","R,0203","","","","","83.6",",R","17.14","R","23.79","R","10.49","R"
"USW00053164","2012","36.8637","-111.6012","991.8","PAGE 9 WSW, AZ US","1624.9","","1624.9","R","27","R","13","R","0","R","49","R","0","R","230","R","129","R","-4.9","R,0113,","20.3",",R,0721,","42.5","R,0621,","-1.6","R,1112","-3.4","R,1210","","","","","-1.0","R,0227","-2.5","R,0220","-4.9","R,0113","","","","","1682.0","","1682.0","R","88.7",",R","18.43","R","25.27","R","11.59","R"
"USW00053164","2013","36.8637","-111.6012","991.8","PAGE 9 WSW, AZ US","1452.8","","1452.8","R","29","R","18","R","0","R","62","R","2","R","213","R","112","R","-9.3","R,0115,","30.9",",R,1122,","44.0","R,0628,","-1.6","R,1204","-3.5","R,1205","-4.4","R,1209","-6.8","R,1210","-2.6","R,0228","-2.6","R,0228","-4.9","R,0122","-7.1","R,0116","-9.3","R,0115","1757.7","","1757.7","R","179.8",",R","17.00","R","23.44","R","10.57","R"
