"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00094279","1936","34.95","-83.76667","595.0","HIAWASSEE, GA US","116","6","94","6","100.8",",6,0402,","1544.8",",6"
"USC00094279","1938","34.95","-83.76667","595.0","HIAWASSEE, GA US","113","6","90","6","63.8",",6,0719,","1377.4",",6"
"USC00094279","1939","34.95","-83.76667","595.0","HIAWASSEE, GA US","122","6","101","6","44.5",",6,0426,+","1362.8",",6"
"USC00094279","1940","34.95","-83.76667","595.0","HIAWASSEE, GA US","109","6","90","6","80.5",",6,0813,","1265.6",",6"
"USC00094279","1941","34.95","-83.76667","595.0","HIAWASSEE, GA US","87","6","73","6","80.0",",6,1028,","1238.7",",6"
"USC00094279","1953","34.95","-83.76667","595.0","HIAWASSEE, GA US","101","0","89","0","64.0",",0,0221,","1418.1",",0"
"USC00094279","1954","34.95","-83.76667","595.0","HIAWASSEE, GA US","84","0","72","0","96.8",",0,0116,","1389.3",",0"
"USC00094279","1955","34.95","-83.76667","595.0","HIAWASSEE, GA US","99","0","91","0","78.7",",0,0523,","1465.2",",0"
"USC00094279","1956","34.95","-83.76667","595.0","HIAWASSEE, GA US","101","0","92","0","86.4",",0,0416,","1376.2",",0"
"USC00094279","1957","34.95","-83.76667","595.0","HIAWASSEE, GA US","110","0","94","0","111.8",",0,0405,","1603.8",",0"
"USC00094279","1960","34.95","-83.76667","595.0","HIAWASSEE, GA US","96","0","78","0","34.3",",0,0404,","1176.5",",0"
"USC00094279","1961","34.95","-83.76667","595.0","HIAWASSEE, GA US","116","0","103","0","96.8",",0,1212,","1482.3",",0"
