"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00205218","1894","43.38333","-83.21667","275.5","MAYVILLE, MI US","96","6","79","6","","","","","","","33.0",",6,0908,+","","","","","","","","","","","","","","","","","","","","","684.5",",6","",""
"USC00205218","1895","43.38333","-83.21667","275.5","MAYVILLE, MI US","92","6","78","6","","","","","","","38.1",",6,0926,","","","","","","","","","","","","","","","","","","","","","738.4",",6","",""
"USC00205218","1896","43.38333","-83.21667","275.5","MAYVILLE, MI US","85","6","78","6","7","6","137","6","-21.1","6,0217,+","28.7",",6,0929,","-1.1","6,0923","-2.8","6,1008","-5.0","6,1018","-6.7","6,1114","-10.0","6,1129","-0.6","6,0422","-6.1","6,0407","-6.1","6,0407","-7.8","6,0403","-10.6","6,0327","737.4",",6","3.53","6"
