"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00086040","1893","27.616667","-82.733333","1.5","MULLET KEY, FL US","2066.8","","2066.8","6","","","","","0","6","0","6","0","6","303","6","104","6","1.1","6,0116,","","","38.9","6,0819,+","","","","","","","","","23.13","6","27.12","6","19.14","6"
"USC00086040","1894","27.616667","-82.733333","1.5","MULLET KEY, FL US","","","","","","","","","","","","","","","","","","","","","","","","","","","184.2","","184.2","6","","","","","","","",""
"USC00086040","1895","27.616667","-82.733333","1.5","MULLET KEY, FL US","1709.0","","1709.0","6","60","6","54","6","0","6","4","6","0","6","276","6","45","6","-1.7","6,0208,","57.2",",6,0812,","34.4","6,0712,+","-1.1","6,0210","","","","","828.0",",6","21.80","6","25.10","6","18.49","6"
"USC00086040","1896","27.616667","-82.733333","1.5","MULLET KEY, FL US","1864.9","","1864.9","6","79","6","69","6","0","6","0","6","0","6","270","6","32","6","2.2","6,0104,","86.4",",6,0628,","34.4","6,0609,","","","388.4","","388.4","6","1087.6",",6","22.44","6","25.25","6","19.64","6"
"USC00086040","1897","27.616667","-82.733333","1.5","MULLET KEY, FL US","1951.1","","1951.1","6","","","","","0","6","2","6","0","6","309","6","45","6","0.0","6,0129,+","","","34.4","6,0703,","0.0","6,0129","260.3","","260.3","6","","","22.96","6","25.72","6","20.20","6"
