"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00087189","2003","26.11083","-80.27278","2.1","PLANTATION, FL US","2317.9","","2317.9","0","121","0","88","0","0","","0","0","0","0","0","0","0","0","343","0","55","0","0.6","0,0124,","0",",0,1231,+","0",",0,1231,+","122.7",",0,0528,","33.9","0,0721,+","","","","","1453.6",",0","0",",0","24.39","0","28.54","0","20.25","0"
"USC00087189","2004","26.11083","-80.27278","2.1","PLANTATION, FL US","2199.4","","2199.4","0","109","0","78","0","0","","0","0","0","0","0","0","0","0","355","0","56","0","6.1","0,1215,","0",",0,1231,+","0",",0,1231,+","89.4",",0,0801,","37.2","0,0612,","99.7","","99.7","0","1378.5",",0","0",",0","24.16","0","28.17","0","20.16","0"
"USC00087189","2005","26.11083","-80.27278","2.1","PLANTATION, FL US","","","","","116","0","89","0","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","93.7",",0,0709,","","","99.3","","99.3","0","1732.4",",0","0",",0","","","","","",""
