"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00291286","1937","32.8965","-107.3077","1292.0","CABALLO DAM, NM US","1033.3","","1033.3","6","38","6","21","6","","","1","6","0","6","90","6","0","6","231","6","101","6","-13.3","6,0123,","","","38",",6,1221,","39.4",",6,0216,","40.6","6,0810,+","","","-1.1","6,1114","-2.8","6,1117","-6.1","6,1205","-6.7","6,1206","","","-1.1","6,0405","-2.2","6,0324","-5.0","6,0221","-9.4","6,0211","-9.4","6,0211","","","","","271.7",",6","38",",6","16.24","6","25.00","6","7.48","6","",""
"USC00291286","1938","32.8965","-107.3077","1292.0","CABALLO DAM, NM US","936.1","","936.1","6","34","6","19","6","","","0","6","0","6","88","6","0","6","232","6","90","6","-9.4","6,0125,","","","0","T,6,0327,","57.7",",6,0901,","39.4","6,0821,","","","0.0","6,1103","-5.6","6,1107","-5.6","6,1107","-7.2","6,1108","-8.9","6,1124","-1.7","6,0410","-3.3","6,0408","-5.0","6,0221","-8.9","6,0218","-8.9","6,0218","1633.7","","1633.7","6","243.2",",6","0","T,6","16.19","6","24.74","6","7.65","6","",""
"USC00291286","1939","32.8965","-107.3077","1292.0","CABALLO DAM, NM US","1046.1","","1046.1","6","45","6","21","6","","","1","6","0","6","83","6","0","6","240","6","114","6","-11.1","6,0203,","","","102",",6,0217,","36.1",",6,0914,","42.2","6,0613,","","","-1.1","6,1113","-2.2","6,1214","-4.4","6,1226","-7.8","6,1229","","","-3.9","6,0407","-3.9","6,0407","-4.4","6,0305","-8.3","6,0228","-8.9","6,0204","1775.3","","1775.3","6","213.7",",6","105",",6","16.53","6","24.90","6","8.17","6","",""
"USC00291286","1940","32.8965","-107.3077","1292.0","CABALLO DAM, NM US","1031.5","","1031.5","6","49","6","24","6","","","0","6","0","6","67","6","0","6","239","6","107","6","-12.2","6,0120,","","","5",",6,0122,","20.6",",6,0202,","42.2","6,0711,","","","-3.9","6,1111","-3.9","6,1111","-4.4","6,1115","","","","","-2.2","6,0315","-2.2","6,0315","-5.6","6,0218","-6.7","6,0125","-12.2","6,0120","1502.6","","1502.6","6","177.3",",6","5",",6","17.11","6","25.38","6","8.85","6","",""
"USC00291286","1941","32.8965","-107.3077","1292.0","CABALLO DAM, NM US","936.5","","936.5","6","","","","","","","","","0","6","53","6","0","6","221","6","100","6","-6.7","6,1226,+","","","","","","","37.8","6,0709,+","","","0.0","6,1101","-2.2","6,1120","-4.4","6,1126","-6.7","6,1225","","","-0.6","6,0419","-3.3","6,0309","-6.1","6,0118","","","","","1538.9","","1538.9","6","","","","","16.53","6","24.11","6","8.95","6","",""
"USC00291286","1942","32.8965","-107.3077","1292.0","CABALLO DAM, NM US","980.0","","980.0","6","","","","","","","","","0","6","73","6","0","6","248","6","100","6","-7.8","6,0103,","","","","","","","41.7","6,0621,","","","0.0","6,1101","-5.0","6,1122","-5.0","6,1122","-6.7","6,1207","","","0.0","6,0327","-3.3","6,0316","-4.4","6,0309","-6.7","6,0104","","","1603.3","","1603.3","6","","","","","16.71","6","25.19","6","8.22","6","",""
"USC00291286","1943","32.8965","-107.3077","1292.0","CABALLO DAM, NM US","1110.6","","1110.6","6","44","6","21","6","","","","","0","6","77","6","0","6","252","6","124","6","-8.9","6,0120,","","","","","26.7",",6,0923,","39.4","6,0623,+","27993.7","6","0.0","6,1020","-2.2","6,1107","-6.1","6,1108","","","","","-0.6","6,0325","-2.2","6,0307","-6.1","6,0211","-8.9","6,0120","-8.9","6,0120","1363.4","","1363.4","6","206.4",",6","","","17.17","6","25.89","6","8.46","6","",""
"USC00291286","1944","32.8965","-107.3077","1292.0","CABALLO DAM, NM US","907.4","","907.4","6","56","6","24","6","","","","","0","6","94","6","0","6","227","6","100","6","-11.1","6,0109,","","","","","30.5",",6,0925,","41.1","6,0804,","27450.9","6","0.0","6,1107","-2.2","6,1126","-5.0","6,1130","-7.8","6,1211","","","-0.6","6,0404","-2.2","6,0331","-5.0","6,0329","-7.2","6,0217","-10.6","6,0114","1842.2","","1842.2","6","252.5",",6","","","15.69","6","24.38","6","7.00","6","74139","6"
"USC00291286","1945","32.8965","-107.3077","1292.0","CABALLO DAM, NM US","872.5","","872.5","6","31","6","12","6","","","","","0","6","105","6","0","6","236","6","111","6","-10.0","6,1216,+","","","","","65.0",",6,0701,","39.4","6,0819,+","29894.4","6","0.0","6,1024","-2.8","6,1110","-5.6","6,1120","-10.0","6,1204","-10.0","6,1204","0.0","6,0416","-2.8","6,0411","-5.0","6,0406","-7.2","6,0227","","","1744.5","","1744.5","6","157.3",",6","","","15.64","6","25.15","6","6.14","6","68322","6"
"USC00291286","1946","32.8965","-107.3077","1292.0","CABALLO DAM, NM US","","","","","44","6","19","6","","","","","","","","","0","6","255","6","116","6","","","","","","","16.3",",6,1004,","40.6","6,0612,","28667.5","6","","","","","","","","","","","","","","","","","","","","","1763.5","","1763.5","6","141.8",",6","","","","","25.89","6","","","90786","6"
