"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00315177","1903","34.6269","-79.025","34.1","LUMBERTON, NC US","988.0","","988.0","0","105","0","76","0","0","","0","0","0","0","73","0","0","0","210","0","45","0","-9.4","0,1128,","0",",0,1231,+","0","T,0,1202,","76.2",",0,0208,","37.2","0,0828,","","","-1.1","0,1028","-4.4","0,1108","-4.4","0,1108","-9.4","0,1128","-9.4","0,1128","-2.8","0,0224","-2.8","0,0224","-5.6","0,0220","","","","","","","","","","","","","1190.2",",0","0","T,0","16.05","0","21.43","0","10.67","0","",""
"USC00315177","1904","34.6269","-79.025","34.1","LUMBERTON, NC US","","","","","88","6","69","6","","","","","","","","","","","","","","","","","","","","","112.8",",6,0915,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1059.7",",6","","","","","","","","","",""
"USC00315177","1905","34.6269","-79.025","34.1","LUMBERTON, NC US","1094.7","","1094.7","0","113","0","82","0","","","","","0","0","75","0","5","0","232","0","76","0","-11.7","0,0127,","","","","","69.1",",0,0511,","38.3","0,0807,+","","","-0.6","6,1013","-3.9","0,1115","-5.0","0,1205","-6.7","0,1206","","","-0.6","6,0418","-2.2","6,0227","-4.4","6,0218","-8.3","6,0217","-9.4","6,0216","1836.9","","1836.9","0","","","","","1095.6",",0","","","16.41","0","23.23","0","9.58","0","",""
"USC00315177","1906","34.6269","-79.025","34.1","LUMBERTON, NC US","1144.8","","1144.8","0","133","0","85","0","0","","0","0","0","0","67","0","0","0","229","0","85","0","-8.3","0,1226,","0",",0,1231,+","13",",0,0207,","77.7",",0,0614,","36.7","0,0702,+","","","0.0","0,1011","-2.2","0,1012","-4.4","0,1130","-6.7","0,1224","","","0.0","0,0402","-3.3","0,0321","-5.0","0,0228","-7.8","0,0204","","","1650.0","","1650.0","0","","","","","1287.4",",0","13",",0","16.82","0","23.54","0","10.11","0","",""
"USC00315177","1907","34.6269","-79.025","34.1","LUMBERTON, NC US","1012.2","","1012.2","0","114","0","74","0","0","","2","0","0","0","73","0","0","0","223","0","79","0","-11.7","0,0209,","0",",0,1231,+","229",",0,0209,","99.1",",0,0611,","37.8","0,0710,+","","","-0.6","0,1104","-2.2","0,1108","-6.7","0,1205","-6.7","0,1205","","","-3.3","0,0415","-3.3","0,0415","-11.1","0,0210","-11.1","0,0210","-11.1","0,0210","1632.7","","1632.7","0","","","","","1340.2",",0","305",",0","16.43","0","23.53","0","9.34","0","",""
"USC00315177","1908","34.6269","-79.025","34.1","LUMBERTON, NC US","1023.8","","1023.8","0","111","0","80","0","0","","0","0","0","0","64","0","0","0","249","0","79","0","-8.3","0,0203,+","0",",0,1231,+","0","T,0,0228,","77.0",",0,0819,","36.7","0,0816,+","","","-2.2","0,1106","-2.2","0,1106","","","","","","","-1.1","0,0404","-2.2","0,0321","-4.4","0,0221","-8.3","0,0203","","","1600.7","","1600.7","0","","","","","1392.9",",0","0","T,0","17.17","0","24.26","0","10.07","0","",""
"USC00315177","1909","34.6269","-79.025","34.1","LUMBERTON, NC US","968.1","","968.1","0","114","0","79","0","0","","0","0","0","0","67","0","0","0","243","0","72","0","-9.4","0,1231,+","0",",0,1231,+","0","T,0,1229,+","58.9",",0,0815,","36.7","0,0830,","","","-1.1","0,1025","-5.6","0,1119","-5.6","0,1119","-7.2","0,1210","-9.4","0,1230","-0.6","0,0410","-2.2","0,0323","-5.6","0,0203","-8.3","0,0202","-8.9","0,0201","1362.8","","1362.8","0","","","","","976.8",",0","0","T,0","16.85","0","24.44","0","9.25","0","",""
"USC00315177","1910","34.6269","-79.025","34.1","LUMBERTON, NC US","1067.0","","1067.0","0","108","0","75","0","0","","0","0","0","0","91","0","0","0","245","0","82","0","-9.4","0,1214,","0",",0,1231,+","13",",0,0225,","54.9",",0,0606,","36.7","0,0804,","","","-1.1","0,1029","-2.8","0,1030","-4.4","0,1113","-8.3","0,1203","-9.4","0,1214","-2.8","0,0316","-2.8","0,0316","-5.0","0,0225","-7.2","0,0208","-8.9","0,0110","1599.9","","1599.9","0","","","","","1048.1",",0","13",",0","16.54","0","24.01","0","9.08","0","",""
"USC00315177","1911","34.6269","-79.025","34.1","LUMBERTON, NC US","1247.2","","1247.2","0","112","0","73","0","0","","0","0","0","0","61","0","0","0","246","0","106","0","-6.1","0,0106,","0",",0,1231,+","0",",0,1231,+","78.7",",0,0901,","39.4","0,0612,","","","-0.6","0,1103","-2.2","0,1114","-5.0","0,1205","","","","","-1.7","0,0325","-3.9","0,0317","-4.4","0,0124","","","","","1677.8","","1677.8","0","","","","","1047.2",",0","0",",0","17.62","0","24.76","0","10.48","0","",""
"USC00315177","1912","34.6269","-79.025","34.1","LUMBERTON, NC US","1110.1","","1110.1","0","131","0","92","0","1","","4","0","0","0","82","0","4","0","245","0","76","0","-14.4","0,0212,","51",",0,1128,","305",",0,0211,","58.9",",0,0924,","38.3","0,0902,","","","-1.1","0,1103","-3.9","0,1104","-4.4","0,1118","","","","","0.0","0,0312","-2.8","0,0311","-4.4","0,0214","-11.7","0,0213","-11.7","0,0213","1725.5","","1725.5","0","","","","","1178.1",",0","694",",0","16.55","0","23.38","0","9.72","0","",""
