"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024157","1900","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","174.8","","174.8","0","124","0","59","0","14","","7","0","2","0","90","0","19","0","115","0","13","0","-23.3","0,1121,","152",",0,1121,+","76",",0,1117,","24.6",",0,0516,","37.8","0,0724,","-0.6","0,0926","-2.2","0,1027","-4.4","0,1117","-7.8","0,1118","-12.8","0,1119","-2.2","0,0409","-2.2","0,0409","-6.7","0,0217","-6.7","0,0217","-16.1","0,0216","3099.7","","3099.7","0","476.4",",0","","","467",",0","9.92","0","15.22","0","4.62","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1901","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","211.3","","211.3","0","113","0","49","0","19","","5","0","0","0","109","0","17","0","103","0","15","0","-12.2","0,0210,+","152",",0,0104,","196",",0,0220,","26.2",",0,1122,","37.2","0,0815,","-2.2","0,1102","-2.2","0,1102","-4.4","0,1211","-9.4","0,1212","-9.4","0,1212","-2.8","0,0425","-2.8","0,0425","-8.9","0,0222","-8.9","0,0222","-8.9","0,0222","3581.6","","3581.6","0","407.0",",0","","","619",",0","9.40","0","14.91","0","3.89","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1902","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","137.9","","137.9","0","127","0","60","0","37","","11","0","6","0","102","0","29","0","104","0","8","0","-24.4","0,0127,","102",",0,1129,+","91",",0,0130,","35.8",",0,1108,","34.4","0,0807,+","0.0","0,0928","-3.9","0,1105","-5.6","0,1122","-6.7","0,1129","","","0.0","0,0420","-5.6","0,0330","-5.6","0,0330","-6.7","0,0206","-10.6","0,0202","3413.7","","3413.7","0","488.9",",0","","","839",",0","8.84","0","14.12","0","3.57","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1903","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","176.4","","176.4","0","104","0","47","0","31","","10","0","0","0","132","0","37","0","107","0","9","0","-15.6","0,0213,+","127",",0,1114,","135",",0,1114,","21.3",",0,1106,","36.1","0,0721,","-1.7","0,0930","-2.2","0,1030","-5.6","0,1112","-7.8","0,1116","-10.6","0,1117","-1.7","0,0429","-3.3","0,0411","-5.6","0,0319","-6.7","0,0313","-9.4","0,0217","3648.5","","3648.5","0","420.7",",0","","","683",",0","8.61","0","13.93","0","3.29","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1904","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","255.3","","255.3","0","112","0","53","0","33","","15","0","0","0","115","0","17","0","126","0","28","0","-13.9","0,0209,","127",",0,0210,","102",",0,0110,","20.3",",0,1229,","37.8","0,0805,","0.0","0,1017","-3.3","0,1111","-4.4","0,1112","-6.7","0,1205","","","0.0","0,0424","-2.2","0,0407","-5.0","0,0327","-8.9","0,0326","-8.9","0,0326","3613.9","","3613.9","0","355.7",",0","","","814",",0","9.93","0","15.51","0","4.35","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1905","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","230.2","","230.2","0","118","0","48","0","40","","11","0","2","0","129","0","29","0","111","0","18","0","-21.7","0,0211,","127",",0,1231,+","107",",0,1127,","41.9",",0,0622,","39.4","0,0721,","-0.6","0,1009","-4.4","0,1018","-4.4","0,1018","-7.8","0,1031","-8.9","0,1127","-1.7","0,0501","-2.8","0,0410","-5.0","0,0312","-6.7","0,0217","-12.2","0,0216","3280.3","","3280.3","0","424.3",",0","","","648",",0","9.02","0","14.46","0","3.57","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1906","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","307.4","","307.4","0","113","0","53","0","50","","10","0","0","0","112","0","32","0","119","0","28","0","-13.9","0,0101,","178",",0,1217,","127",",0,1206,","25.7",",0,0526,","37.2","0,0706,+","-0.6","0,1019","-3.9","0,1021","-5.6","0,1118","-7.2","0,1119","-10.0","0,1128","-2.2","0,0412","-2.2","0,0412","-4.4","0,0320","-6.7","0,0319","-11.1","0,0316","3618.7","","3618.7","0","448.0",",0","","","813",",0","9.70","0","15.22","0","4.18","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1907","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","133.9","","133.9","0","106","0","59","0","38","","7","0","5","0","111","0","38","0","112","0","4","0","-19.4","0,0119,","203",",0,0119,+","183",",0,0103,","41.1",",0,0519,","36.1","0,0801,","0.0","0,1009","-2.2","0,1109","-7.2","0,1216","-7.2","0,1216","-9.4","0,1217","0.0","0,0430","-4.4","0,0428","-4.4","0,0428","-8.3","0,0205","-11.7","0,0204","3689.3","","3689.3","0","450.1",",0","","","617",",0","8.69","0","14.13","0","3.26","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1908","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","267.9","","267.9","0","102","0","41","0","34","","10","0","2","0","128","0","26","0","108","0","26","0","-20.0","0,0201,","127",",0,1223,+","137",",0,0116,","19.3",",0,1014,","38.3","0,0731,","-2.2","0,0925","-2.2","0,0925","-4.4","0,1114","-8.9","0,1130","-8.9","0,1130","-1.1","0,0426","-5.0","0,0407","-5.0","0,0407","-7.2","0,0213","-17.2","0,0202","3460.1","","3460.1","0","306.3",",0","","","729",",0","9.30","0","14.73","0","3.87","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1909","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","143.4","","143.4","0","114","0","55","0","51","","11","0","9","0","120","0","37","0","108","0","7","0","-26.7","0,0114,","305",",0,0108,","132",",0,0107,","26.2",",0,0705,","36.1","0,0819,","0.0","0,1008","-2.2","0,1017","-5.0","0,1113","-7.8","0,1114","-8.9","0,1115","-1.7","0,0430","-2.8","0,0421","-4.4","0,0418","-8.3","0,0214","-11.1","0,0212","3651.9","","3651.9","0","412.4",",0","","","940",",0","8.55","0","13.98","0","3.12","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1910","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","206.1","","206.1","0","108","0","47","0","27","","12","0","2","0","101","0","28","0","116","0","16","0","-20.0","0,0222,","229",",0,0223,","104",",0,0223,","18.3",",0,1109,","35.0","0,0819,+","-1.7","0,1026","-5.0","0,1027","-5.0","0,1027","","","","","-0.6","0,0415","-2.8","0,0326","-7.2","0,0224","-7.2","0,0224","-12.8","0,0223","3465.2","","3465.2","0","393.1",",0","","","637",",0","9.73","0","15.03","0","4.43","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1911","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","205.6","","205.6","0","99","0","39","0","55","","16","0","0","0","140","0","25","0","99","0","17","0","-16.7","0,1231,","330",",0,1113,","183",",0,1112,","26.9",",0,1112,","36.7","0,0716,","-0.6","0,0925","-2.2","0,1019","-5.6","0,1027","-7.2","0,1028","-9.4","0,1109","0.0","0,0417","-2.2","0,0414","-6.7","0,0303","-6.7","0,0303","-8.9","0,0302","3441.2","","3441.2","0","301.5",",0","","","1221",",0","8.77","0","14.24","0","3.30","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1912","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","161.8","","161.8","0","121","0","56","0","45","","9","0","3","0","115","0","22","0","97","0","12","0","-24.4","0,0108,","279",",0,0110,+","89",",0,1229,","30.2",",0,0520,","36.7","0,0625,+","-0.6","0,1007","-2.2","0,1021","-6.1","0,1126","-6.7","0,1209","","","0.0","0,0415","-2.8","0,0320","-4.4","0,0314","-7.8","0,0303","-12.8","0,0118","3678.5","","3678.5","0","463.3",",0","","","552",",0","8.81","0","13.92","0","3.70","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1913","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","202.7","","202.7","0","128","0","50","0","68","","11","0","3","0","130","0","46","0","113","0","17","0","-19.4","0,0210,+","457",",0,0123,+","180",",0,0203,","20.8",",0,1105,","35.0","0,0801,+","-0.6","0,1015","-3.3","0,1028","-4.4","0,1203","-9.4","0,1221","-9.4","0,1221","-1.1","0,0429","-5.6","0,0326","-5.6","0,0326","-8.9","0,0325","-8.9","0,0325","3911.2","","3911.2","0","426.2",",0","","","1134",",0","8.27","0","13.55","0","3.00","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1914","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","265.6","","265.6","0","108","0","48","0","36","","8","0","2","0","96","0","28","0","112","0","23","0","-18.3","0,0205,","203",",0,1230,+","91",",0,1228,+","17.5",",0,0713,","37.8","0,0802,","0.0","0,1023","-5.0","0,1115","-5.0","0,1115","-9.4","0,1211","-9.4","0,1211","0.0","0,0429","-3.3","0,0326","-4.4","0,0216","-13.3","0,0207","-13.3","0,0207","3355.9","","3355.9","0","344.8",",0","","","542",",0","9.78","0","15.14","0","4.42","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1915","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","273.4","","273.4","0","114","0","51","0","58","","16","0","0","0","98","0","22","0","112","0","25","0","-17.2","0,1230,","203",",0,0130,+","76",",0,1211,","22.4",",0,0518,","36.7","0,0721,","-1.7","0,1006","-3.9","0,1106","-5.6","0,1112","-8.9","0,1218","-8.9","0,1218","-0.6","0,0409","-2.8","0,0326","-4.4","0,0215","-8.9","0,0214","-8.9","0,0214","3386.6","","3386.6","0","415.9",",0","","","831",",0","9.94","0","15.20","0","4.67","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1916","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","172.7","","172.7","0","126","0","58","0","73","","21","0","7","0","136","0","57","0","102","0","15","0","-23.9","0,0131,","254",",0,1226,+","97",",0,0103,","14.2",",0,1125,","35.6","0,0829,+","-1.1","0,1002","-2.8","0,1010","-7.2","0,1111","-7.2","0,1111","-12.2","0,1112","0.0","0,0512","-2.8","0,0323","-7.2","0,0302","-7.2","0,0302","-8.9","0,0205","3797.3","","3797.3","0","400.3",",0","","","1426",",0","7.72","0","13.18","0","2.27","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1917","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","283.2","","283.2","0","93","0","48","0","60","","17","0","1","0","114","0","29","0","126","0","27","0","-20.0","0,0131,","330",",0,0102,","89",",0,0102,","12.2",",0,0524,","37.8","0,0716,","-2.2","0,1017","-2.2","0,1017","-4.4","0,1028","-6.7","0,1206","-9.4","0,1207","0.0","0,0429","-2.8","0,0331","-6.1","0,0318","-8.3","0,0316","-12.2","0,0303","4078.2","","4078.2","0","302.3",",0","","","1005",",0","9.24","0","14.67","0","3.81","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1918","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","288.9","","288.9","0","95","0","37","0","48","","11","0","0","0","97","0","29","0","130","0","23","0","-16.1","0,0131,","152",",0,0114,","81",",0,0313,","13.0",",0,0106,","38.3","0,0718,","-0.6","0,1022","-3.3","0,1122","-7.2","0,1124","-7.2","0,1124","-9.4","0,1222","0.0","0,0418","-5.6","0,0403","-5.6","0,0403","-7.8","0,0227","-10.0","0,0222","3150.4","","3150.4","0","252.9",",0","","","655",",0","10.13","0","15.51","0","4.76","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1919","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","254.5","","254.5","0","108","0","50","0","58","","16","0","10","0","133","0","35","0","122","0","23","0","-26.1","0,1212,","229",",0,0225,","244",",0,0225,","20.3",",0,0225,","38.9","0,0715,","-2.2","0,0929","-2.2","0,0929","-4.4","0,1023","-6.7","0,1024","-11.1","0,1025","-1.1","0,0415","-2.2","0,0325","-7.2","0,0306","-7.2","0,0306","-13.3","0,0224","3304.3","","3304.3","0","352.5",",0","","","1105",",0","8.74","0","14.47","0","3.02","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1920","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","302.5","","302.5","0","102","0","41","0","20","","8","0","0","0","127","0","19","0","105","0","28","0","-14.4","0,0123,","102",",0,0126,+","102",",0,0124,","27.4",",0,0829,","38.3","0,0728,","-0.6","0,1017","-2.2","0,1023","-6.1","0,1101","-8.3","0,1110","","","-1.1","0,0421","-5.0","0,0403","-5.0","0,0403","-6.7","0,0306","-14.4","0,0123","3941.7","","3941.7","0","310.0",",0","","","489",",0","9.27","0","14.54","0","4.00","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1921","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","228.9","","228.9","0","114","0","42","0","46","","14","0","1","0","106","0","28","0","119","0","19","0","-18.3","0,1119,","178",",0,1121,","109",",0,1121,","15.0",",0,0414,","35.0","0,0808,","-1.1","0,1001","-3.9","0,1117","-9.4","0,1118","-9.4","0,1118","-9.4","0,1118","0.0","0,0423","-2.8","0,0408","-7.2","0,0313","-7.2","0,0313","-8.9","0,0312","3362.2","","3362.2","0","319.5",",0","","","847",",0","9.38","0","14.82","0","3.93","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1922","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","374.0","","374.0","0","103","0","49","0","90","","21","0","11","0","145","0","57","0","128","0","32","0","-26.1","0,1216,+","381",",0,1218,+","152",",0,1202,","16.3",",0,1202,","38.3","0,0703,","-3.3","0,1029","-3.3","0,1029","-4.4","0,1102","-8.3","0,1204","-10.0","0,1205","0.0","0,0510","-3.9","0,0412","-4.4","0,0326","-10.0","0,0302","-10.0","0,0302","3885.2","","3885.2","0","293.2",",0","","","1566",",0","8.51","0","14.22","0","2.81","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1923","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","263.4","","263.4","0","105","0","44","0","44","","11","0","4","0","123","0","21","0","123","0","23","0","-22.8","0,0213,","432",",0,0214,","185",",0,0212,","40.6",",0,0601,","37.2","0,0817,+","-2.8","0,1026","-2.8","0,1026","-7.2","0,1201","-7.2","0,1201","-15.6","0,1230","0.0","0,0414","-2.8","0,0318","-5.0","0,0314","-7.8","0,0303","-11.1","0,0217","3697.1","","3697.1","0","408.0",",0","","","767",",0","9.44","0","15.02","0","3.86","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1924","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","294.2","","294.2","0","91","0","38","0","46","","7","0","10","0","115","0","32","0","128","0","22","0","-22.2","0,1218,","254",",0,1229,","135",",0,1228,","15.7",",0,0719,","38.9","0,0702,+","0.0","0,1006","-2.2","0,1106","-7.8","0,1112","-7.8","0,1112","-15.0","0,1215","0.0","0,0426","-2.2","0,0425","-4.4","0,0330","-8.3","0,0121","-12.2","0,0120","3260.1","","3260.1","0","312.1",",0","","","591",",0","9.50","0","15.14","0","3.87","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1925","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","371.6","","371.6","0","99","0","41","0","33","","8","0","0","0","100","0","11","0","126","0","31","0","-15.0","0,0115,","229",",0,0117,+","79",",0,1221,+","36.1",",0,0521,","37.8","0,0716,+","0.0","0,1001","-3.3","0,1101","-6.7","0,1106","-6.7","0,1106","","","0.0","0,0425","-2.2","0,0317","-6.7","0,0126","-6.7","0,0126","-8.9","0,0125","3361.8","","3361.8","0","314.7",",0","","","519",",0","10.63","0","16.21","0","5.04","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1926","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","294.5","","294.5","0","108","0","50","0","45","","12","0","0","0","112","0","25","0","122","0","25","0","-17.2","0,1214,","203",",0,1218,","86",",0,1217,","18.3",",0,0830,","39.4","0,0711,","-2.2","0,0923","-2.2","0,0923","-5.6","0,0924","-10.6","0,1212","-10.6","0,1212","0.0","0,0407","-3.3","0,0402","-4.4","0,0306","-7.8","0,0122","","","3134.3","","3134.3","0","369.6",",0","","","784",",0","10.35","0","15.92","0","4.77","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1927","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","245.5","","245.5","0","134","0","63","0","65","","11","0","6","0","106","0","38","0","114","0","19","0","-23.9","0,0121,","229",",0,1231,+","132",",0,0201,","38.4",",0,0910,","37.8","0,0724,","-0.6","0,1030","-2.8","0,1205","-7.8","0,1206","-7.8","0,1206","-11.1","0,1209","-1.7","0,0421","-6.1","0,0420","-6.1","0,0420","-9.4","0,0213","-9.4","0,0213","3562.4","","3562.4","0","592.6",",0","","","1018",",0","8.92","0","13.89","0","3.96","0","","","","","","","","","","","","","","","","","",""
"USW00024157","1928","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","310.3","","310.3","0","99","0","37","0","43","","6","0","0","0","123","0","34","0","134","0","25","0","-14.4","0,0101,","381",",0,0102,","86",",0,0101,","20.6",",0,0703,","42.2","0,0726,","-3.9","0,1013","-3.9","0,1013","-5.6","0,1102","-9.4","0,1203","-9.4","0,1203","-1.1","0,0420","-2.8","0,0315","-6.7","0,0304","-6.7","0,0304","-11.7","0,0224","3578.0","","3578.0","0","269.7",",0","","","488",",0","9.73","0","15.27","0","4.20","0","","","","","","","","","","","","","","","","","",""
