"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RQC00666073","1900","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","2832.1","","2832.1","0","147","0","118","0","","","","","0","0","0","0","0","0","365","0","135","0","16.1","0,1229,+","","","","","87.6",",0,0607,","35.0","0,1008,","","","","","2074.2",",0","","","26.10","0","31.33","0","20.87","0"
"RQC00666073","1901","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","2765.1","","2765.1","0","177","0","139","0","","","","","0","0","0","0","0","0","363","0","192","0","15.6","0,0218,","","","","","158.5",",0,0912,","36.1","0,0316,+","0.0","","0.0","0","2554.5",",0","","","25.99","0","31.69","0","20.29","0"
"RQC00666073","1902","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","2655.9","","2655.9","0","176","0","99","0","","","","","0","0","0","0","0","0","365","0","213","0","15.0","0,0317,","","","","","103.4",",0,0907,+","36.1","0,0504,+","0.0","","0.0","0","1940.0",",0","","","25.60","0","31.89","0","19.32","0"
"RQC00666073","1903","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","2600.7","","2600.7","0","175","0","112","0","","","","","0","0","0","0","0","0","365","0","132","0","13.3","0,0202,","","","","","92.2",",0,1124,","36.1","0,0827,+","0.0","","0.0","0","1939.4",",0","","","25.45","0","31.50","0","19.40","0"
"RQC00666073","1904","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","2400.8","","2400.8","0","195","0","135","0","","","","","0","0","0","0","0","0","366","0","110","0","13.9","0,0211,","","","","","101.3",",0,0430,","35.0","0,1118,","0.0","","0.0","0","2368.5",",0","","","24.89","0","31.02","0","18.77","0"
"RQC00666073","1905","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","2576.2","","2576.2","0","205","0","133","0","","","","","0","0","0","0","0","0","364","0","172","0","12.8","0,0203,","","","","","61.5",",0,0819,","36.7","0,0419,","0.0","","0.0","0","2002.8",",0","","","25.40","0","31.58","0","19.22","0"
"RQC00666073","1907","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","2247.8","","2247.8","0","218","0","124","0","","","","","0","0","0","0","0","0","365","0","95","0","12.2","0,0129,","","","","","71.1",",0,0719,","34.4","0,1203,+","","","","","1695.6",",0","","","24.58","0","30.96","0","18.21","0"
"RQC00666073","1908","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","","","","","202","0","130","0","","","","","0","0","0","0","","","","","","","13.9","0,0215,","","","","","63.8",",0,0904,","","","0.0","","0.0","","1970.4",",0","","","","","","","18.61","0"
"RQC00666073","1909","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","","","","","170","0","121","0","","","","","0","0","0","0","","","","","","","12.8","0,0218,","","","","","80.0",",0,0616,","","","","","","","1827.2",",0","","","","","","","18.43","0"
"RQC00666073","1910","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","2320.7","","2320.7","0","134","0","125","0","","","","","0","0","0","0","0","0","364","0","61","0","11.1","0,0205,","","","","","51.3",",0,0611,","33.9","0,0910,+","0.0","","0.0","0","1766.8",",0","","","24.72","0","30.73","0","18.70","0"
"RQC00666073","1914","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","2388.8","","2388.8","0","115","0","115","0","","","","","0","0","0","0","0","0","365","0","131","0","13.3","0,0214,+","","","","","87.6",",0,1025,","36.1","0,0425,","","","","","2245.2",",0","","","24.87","0","31.50","0","18.25","0"
"RQC00666073","1915","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","2675.5","","2675.5","0","118","0","109","0","","","","","0","0","0","0","0","0","365","0","185","0","14.4","0,0313,+","","","","","66.0",",0,1025,","37.2","0,0120,","0.0","","0.0","0","1774.3",",0","","","25.66","0","31.92","0","19.39","0"
"RQC00666073","1916","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","2498.9","","2498.9","0","140","0","125","0","","","","","0","0","0","0","0","0","366","0","162","0","12.8","0,1217,","","","","","76.2",",0,0822,","37.2","0,1030,+","0.0","","0.0","0","2074.1",",0","","","25.16","0","31.40","0","18.91","0"
"RQC00666073","1917","18.1875","-67.1377","22.6","MAYAGUEZ CITY, PR US","2244.0","","2244.0","0","198","0","133","0","","","","","0","0","0","0","0","0","365","0","97","0","10.0","0,0318,","","","","","56.6",",0,0526,","34.4","0,0719,","0.3","","0.3","0","1899.1",",0","","","24.47","0","30.74","0","18.21","0"
