"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00102273","1931","44.7","-114.05","1402.1","CRONK S CANYON, ID US","4553.9","","4553.9","6"
