"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0012J06S","1982","40.44","-112.24","2712.7","ROCKY BASIN SETTLEME, UT US","","","","","89","T","89","T","","","","","","","","","","","","","","","","","96.5",",T,1118,+","","","","","","","","","","","","","","","","","","","","","","","","","","","1355.8",",T","","","","","",""
"USS0012J06S","1983","40.44","-112.24","2712.7","ROCKY BASIN SETTLEME, UT US","","","","","148","T","148","T","","","","","","","","","","","","","","","","","58.4",",T,1107,","","","","","","","","","","","","","","","","","","","","","","","","","","","1543.4",",T","","","","","",""
"USS0012J06S","1984","40.44","-112.24","2712.7","ROCKY BASIN SETTLEME, UT US","","","","","99","T","99","T","","","","","","","","","","","","","","","","","109.2",",T,0425,","","","","","","","","","","","","","","","","","","","","","","","","","","","1403.8",",T","","","","","",""
"USS0012J06S","1985","40.44","-112.24","2712.7","ROCKY BASIN SETTLEME, UT US","","","","","74","T","74","T","","","","","","","","","","","","","","","","","53.3",",T,1113,","","","","","","","","","","","","","","","","","","","","","","","","","","","1018.6",",T","","","","","",""
"USS0012J06S","1986","40.44","-112.24","2712.7","ROCKY BASIN SETTLEME, UT US","","","","","133","T","133","T","","","","","","","","","","","","","","","","","68.6",",T,1106,","","","","","","","","","","","","","","","","","","","","","","","","","","","1232.9",",T","","","","","",""
"USS0012J06S","1987","40.44","-112.24","2712.7","ROCKY BASIN SETTLEME, UT US","","","","","156","T","156","T","","","","","","","65","T","69","T","0","T","","","","","48.3",",T,0104,","29.5","T,0715,","","","","","","","","","","","","","","","","","","","","","","","","","1005.3",",T","","","10.66","T","",""
"USS0012J06S","1988","40.44","-112.24","2712.7","ROCKY BASIN SETTLEME, UT US","","","","","139","T","139","T","","","","","","","","","","","","","","","","","43.2",",T,0501,","","","","","","","","","","","","","","","","","","","","","","","","","","","848.4",",T","","","","","",""
"USS0012J06S","1989","40.44","-112.24","2712.7","ROCKY BASIN SETTLEME, UT US","","","","","124","T","124","T","","","","","","","","","","","","","","","","","43.2",",T,0319,","","","","","","","","","","","","","","","","","","","","","","","","","","","833.5",",T","","","","","",""
"USS0012J06S","1990","40.44","-112.24","2712.7","ROCKY BASIN SETTLEME, UT US","","","","","127","T","127","T","","","16","T","184","T","57","T","131","T","40","T","-30.5","T,1222,","","","48.3",",T,0530,+","39.4","T,0630,","-0.8","T,1002","-8.0","T,1008","-8.0","T,1008","-8.0","T,1008","-10.9","T,1020","-1.9","T,0602","-5.3","T,0601","-5.3","T,0601","-7.2","T,0515","-10.1","T,0430","4034.1","","4034.1","T","991.1",",T","6.72","T","15.02","T","-1.59","T"
"USS0012J06S","1991","40.44","-112.24","2712.7","ROCKY BASIN SETTLEME, UT US","","","","","106","T","106","T","","","3","T","194","T","","","","","","","-22.0","T,0129,","","","68.6",",T,1027,","","","-2.0","T,0915","-2.9","T,1004","-10.3","T,1023","-10.3","T,1023","-10.3","T,1023","-0.3","T,0605","-5.5","T,0512","-5.5","T,0512","-6.7","T,0503","-9.5","T,0428","","","","","1231.0",",T","","","","","-1.50","T"
"USS0012J06S","1992","40.44","-112.24","2712.7","ROCKY BASIN SETTLEME, UT US","36.1","","36.1","T","96","T","96","T","","","6","T","184","T","57","T","78","T","0","T","-20.2","T,1219,","","","38.1",",T,1102,","30.4","T,0812,","0.0","T,0824","-3.6","T,0925","-5.6","T,1007","-7.1","T,1031","-12.5","T,1103","0.0","T,0701","-4.1","T,0510","-6.4","T,0423","-7.9","T,0320","-9.0","T,0224","","","","","816.8",",T","5.67","T","12.11","T","-0.77","T"
