"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00245402","1895","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","","","99","6","50","6","","","","","","","","","","","","","","","","","29.2",",6,0607,","","","","","","","","","","","","","","","","","","","","","","","","","","","341.7",",6","","","","","","","",""
"USC00245402","1896","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","108.9","","108.9","6","121","6","68","6","","","24","6","192","6","53","6","76","6","4","6","-31.7","6,0115,","","","30.2",",6,0509,","33.9","6,0711,","-1.7","6,0907","-3.9","6,0908","-4.4","6,1028","-11.1","6,1105","-11.1","6,1105","-1.1","6,0721","-2.8","6,0517","-5.6","6,0420","-10.0","6,0418","-10.0","6,0418","4916.2","","4916.2","6","501.7",",6","","","4.94","6","10.56","6","-0.67","6"
"USC00245402","1897","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","","","118","6","61","6","","","","","","","","","","","","","","","","","31.8",",6,0616,","","","","","","","","","","","","","","","","","","","","","","","","","","","551.4",",6","","","","","","","",""
"USC00245402","1898","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","65.6","","65.6","6","","","","","","","16","6","200","6","82","6","75","6","0","6","-26.1","6,1231,+","","","","","31.7","6,0812,+","-0.6","6,0905","-2.2","6,0930","-4.4","6,1001","-7.8","6,1002","-9.4","6,1003","-1.1","6,0604","-3.9","6,0504","-5.6","6,0502","-7.8","6,0405","-11.7","6,0401","4953.7","","4953.7","6","","","","","4.30","6","9.53","6","-0.94","6"
"USC00245402","1900","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","","","","","","","","","20","6","170","6","45","6","93","6","4","6","-32.8","6,0215,","","","","","35.6","6,0621,","-1.1","6,0915","-6.7","6,0923","-6.7","6,0923","-6.7","6,0923","-11.7","6,0925","0.0","6,0522","-4.4","6,0430","-4.4","6,0430","-6.7","6,0329","-8.9","6,0327","","","","","","","","","5.52","6","11.72","6","-0.68","6"
"USC00245402","1901","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","107.3","","107.3","6","","","","","","","21","6","192","6","46","6","72","6","7","6","-27.2","6,0103,","","","","","34.4","6,0721,","-2.2","6,0905","-2.2","6,0905","-5.0","6,1101","-6.7","6,1205","-10.6","6,1209","0.0","6,0629","-3.9","6,0509","-7.2","6,0427","-7.2","6,0427","-11.1","6,0426","4971.6","","4971.6","6","","","","","5.11","6","10.86","6","-0.64","6"
"USC00245402","1902","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","","","","","","","","","12","6","194","6","56","6","95","6","1","6","-36.1","6,0125,+","","","","","32.2","6,0811,","-1.1","6,0910","-2.8","6,0927","-5.0","6,1024","-9.4","6,1104","-9.4","6,1104","-1.7","6,0620","-2.2","6,0619","-6.7","6,0421","-6.7","6,0421","-9.4","6,0408","4510.4","","4510.4","6","","","","","4.93","6","11.56","6","-1.71","6"
"USC00245402","1905","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","","","87","6","53","6","","","","","","","","","","","","","","","","","72.4",",6,0625,","","","","","","","","","","","","","","","","","","","","","","","","","","","503.6",",6","","","","","","","",""
"USC00245402","1906","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","","","113","6","79","6","","","21","6","174","6","","","","","","","-29.4","6,0315,","","","38.1",",6,1114,","","","0.0","6,0825","-2.2","6,0826","-5.0","6,1019","-10.0","6,1022","-10.0","6,1022","-1.1","6,0531","-2.2","6,0506","-5.6","6,0505","-8.3","6,0321","-20.0","6,0320","","","","","764.7",",6","","","","","","","-0.70","6"
"USC00245402","1910","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","","","99","6","52","6","","","","","","","","","","","","","","","","","25.7",",6,0510,","","","","","","","","","","","","","","","","","","","","","","","","","","","461.5",",6","","","","","","","",""
"USC00245402","1911","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","","","120","6","71","6","","","","","","","","","","","","","","","","","30.0",",6,0515,","","","","","","","","","","","","","","","","","","","","","","","","","","","563.3",",6","","","","","","","",""
"USC00245402","1914","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","","","109","6","67","6","51","6","","","","","","","","","","","","","457",",6,0510,","48.3",",6,0510,","","","","","","","","","","","","","","","","","","","","","","","","","","","606.8",",6","4788",",6","","","","","",""
"USC00245402","1915","46.75","-112.3","1768.1","MARYSVILLE 1 SW, MT US","","","","","131","6","74","6","","","","","","","","","","","","","","","","","44.5",",6,0501,","","","","","","","","","","","","","","","","","","","","","","","","","","","710.1",",6","","","","","","","",""
