"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00063989","1895","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","96","6","71","6","88.4",",6,1101,","1164.5",",6"
"USC00063989","1896","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","104","6","77","6","48.3",",6,0229,","979.6",",6"
"USC00063989","1897","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","95","6","80","6","88.9",",6,1102,","1238.4",",6"
"USC00063989","1903","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","102","6","89","6","46.7",",6,0829,+","1210.8",",6"
"USC00063989","1904","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","102","6","92","6","78.7",",6,0915,","1185.3",",6"
"USC00063989","1906","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","104","6","99","6","109.5",",6,1020,","1387.5",",6"
"USC00063989","1908","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","78","6","68","6","61.0",",6,0822,","1141.8",",6"
"USC00063989","1909","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","87","6","75","6","49.5",",6,1226,","1101.7",",6"
"USC00063989","1910","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","66","6","58","6","52.1",",6,0717,","929.4",",6"
"USC00063989","1911","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","75","6","70","6","49.5",",6,1223,","1118.7",",6"
"USC00063989","1912","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","61","6","61","6","58.4",",6,0329,","1140.4",",6"
"USC00063989","1913","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","65","6","63","6","81.3",",6,1026,+","1323.6",",6"
"USC00063989","1914","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","66","6","59","6","44.5",",6,0702,","915.8",",6"
"USC00063989","1915","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","79","6","69","6","80.0",",6,0118,","1171.2",",6"
"USC00063989","1916","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","82","6","71","6","53.3",",6,0225,","1115.7",",6"
"USC00063989","1918","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","73","6","60","6","87.6",",6,0918,","1232.9",",6"
"USC00063989","1919","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","77","6","74","6","106.7",",6,0417,","1527.2",",6"
"USC00063989","1920","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","66","6","62","6","67.3",",6,0703,","1226.5",",6"
"USC00063989","1921","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","70","6","69","6","47.0",",6,0222,","1174.7",",6"
"USC00063989","1922","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","63","6","60","6","50.8",",6,0505,","1075.4",",6"
"USC00063989","1926","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","73","6","70","6","44.5",",6,1025,","1090.8",",6"
"USC00063989","1930","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","86","6","68","6","48.0",",6,0525,","801.5",",6"
"USC00063989","1931","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","115","6","82","6","71.6",",6,0812,","1095.8",",6"
"USC00063989","1941","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","95","6","75","6","66.8",",6,1101,","1057.6",",6"
"USC00063989","1946","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","78","6","60","6","98.3",",6,0808,","1000.8",",6"
"USC00063989","1947","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","83","6","67","6","60.2",",6,1112,","1040.1",",6"
"USC00063989","1949","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","77","0","67","0","90.4",",0,0901,","1016.1",",0"
"USC00063989","1951","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","95","0","86","0","62.0",",0,0524,","1385.7",",0"
"USC00063989","1952","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","87","0","80","0","73.7",",0,0711,","1292.1",",0"
"USC00063989","1954","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","99","0","79","0","124.5",",0,0810,","1385.6",",0"
"USC00063989","1957","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","89","0","69","0","50.0",",0,1221,","1074.2",",0"
"USC00063989","1958","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","107","0","92","0","66.5",",0,0108,","1471.2",",0"
"USC00063989","1961","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","119","0","81","0","74.2",",0,0921,","1188.5",",0"
"USC00063989","1962","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","121","0","78","0","110.2",",0,1006,","1135.4",",0"
"USC00063989","1963","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","103","0","67","0","71.4",",0,0430,","991.5",",0"
"USC00063989","1970","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","116","0","70","0","59.7",",0,1103,","1141.8",",0"
"USC00063989","1971","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","113","0","79","0","83.8",",0,0720,","1115.7",",0"
"USC00063989","1973","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","110","0","76","0","94.0",",0,0815,","1388.4",",0"
