"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00336537","1978","39.13333","-84.23333","156.1","PERINTOWN, OH US","126","6","89","6","55.9",",6,1013,","1184.1",",6"
"USC00336537","1979","39.13333","-84.23333","156.1","PERINTOWN, OH US","140","6","100","6","129.5",",6,0914,","1377.5",",6"
"USC00336537","1980","39.13333","-84.23333","156.1","PERINTOWN, OH US","118","6","76","6","70.4",",6,0513,","998.6",",6"
"USC00336537","1981","39.13333","-84.23333","156.1","PERINTOWN, OH US","114","6","79","6","46.5",",6,0405,","979.0",",6"
"USC00336537","1982","39.13333","-84.23333","156.1","PERINTOWN, OH US","134","6","94","6","68.6",",6,0131,","1118.8",",6"
"USC00336537","1983","39.13333","-84.23333","156.1","PERINTOWN, OH US","122","6","86","6","58.9",",6,1021,","1236.4",",6"
"USC00336537","1990","39.13333","-84.23333","156.1","PERINTOWN, OH US","134","6","94","6","75.4",",6,0517,","1403.7",",6"
"USC00336537","1991","39.13333","-84.23333","156.1","PERINTOWN, OH US","130","6","87","6","52.3",",6,0709,","1123.0",",6"
"USC00336537","1992","39.13333","-84.23333","156.1","PERINTOWN, OH US","133","6","74","6","103.6",",6,0717,","964.1",",6"
"USC00336537","1993","39.13333","-84.23333","156.1","PERINTOWN, OH US","143","6","83","6","58.7",",6,0817,","1078.7",",6"
"USC00336537","1994","39.13333","-84.23333","156.1","PERINTOWN, OH US","132","6","75","6","52.6",",6,0829,","1033.0",",6"
