"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0011R10S","1984","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","84","T","84","T","","","","","","","60","T","10","T","0","T","","","","","61.0",",T,1227,","23.2","T,0706,+","","","","","","","","","","","","","","","","","","","","","","","","","832.6",",T","","","8.77","T","",""
"USS0011R10S","1985","34.37","-111.01","2417.1","PROMONTORY, AZ US","5.9","","5.9","T","89","T","89","T","","","2","T","159","T","70","T","33","T","0","T","-22.4","T,0201,","","","71.1",",T,1125,","26.9","T,0707,","-1.5","T,0906","-4.3","T,1010","-5.5","T,1017","-9.0","T,1112","-9.0","T,1112","-0.8","T,0727","-2.4","T,0512","-5.3","T,0428","-8.4","T,0331","-11.5","T,0330","4747.7","","4747.7","T","1096.2",",T","4.55","T","8.71","T","0.38","T"
"USS0011R10S","1986","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","70","T","70","T","","","","","","","","","","","","","","","","","50.8",",T,0316,","","","","","","","","","","","","","","","","","","","","","","","","","","","725.9",",T","","","","","",""
"USS0011R10S","1987","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","81","T","81","T","","","","","","","","","","","","","","","","","63.5",",T,1101,","","","","","","","","","","","","","","","","","","","","","","","","","","","908.4",",T","","","","","",""
"USS0011R10S","1988","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","71","T","71","T","","","","","","","52","T","9","T","0","T","","","","","73.7",",T,0117,","23.7","T,0716,","","","","","","","","","","","","","","","","","","","","","","","","","896.0",",T","","","9.46","T","",""
"USS0011R10S","1989","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","47","T","47","T","","","","","","","","","","","","","","","","","43.2",",T,0204,+","","","","","","","","","","","","","","","","","","","","","","","","","","","543.4",",T","","","","","",""
"USS0011R10S","1990","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","102","T","102","T","","","","","","","","","","","","","","","","","68.6",",T,0815,","","","","","","","","","","","","","","","","","","","","","","","","","","","1032.3",",T","","","","","",""
"USS0011R10S","1991","34.37","-111.01","2417.1","PROMONTORY, AZ US","63.6","","63.6","T","84","T","84","T","","","0","T","147","T","28","T","109","T","0","T","-12.9","T,1201,","","","124.5",",T,0301,","32.0","T,0702,","-2.1","T,1027","-6.5","T,1028","-6.5","T,1028","-7.1","T,1029","-9.1","T,1031","0.0","T,0512","-2.7","T,0511","-5.3","T,0428","-8.9","T,0412","-8.9","T,0412","","","","","1142.1",",T","8.24","T","13.76","T","2.72","T"
"USS0011R10S","1992","34.37","-111.01","2417.1","PROMONTORY, AZ US","50.5","","50.5","T","93","T","93","T","","","0","T","135","T","35","T","101","T","0","T","-12.8","T,0113,","","","139.7",",T,0823,","30.1","T,0705,","-1.0","T,1031","-8.0","T,1104","-8.0","T,1104","-8.0","T,1104","-9.7","T,1124","-1.6","T,0420","-3.9","T,0324","-4.4","T,0310","-8.9","T,0120","-8.9","T,0120","3397.5","","3397.5","T","1508.2",",T","8.24","T","13.43","T","3.05","T"
"USS0011R10S","1993","34.37","-111.01","2417.1","PROMONTORY, AZ US","","","","","71","T","71","T","","","","","","","","","","","","","","","","","111.8",",T,0107,","","","","","","","","","","","","","","","","","","","","","","","","","","","1444.8",",T","","","","","",""
