"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00295150","1958","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","38","0","18","0","","","","","","","","","","","","","","","","","","","","","28.7",",0,1028,","","","","","","","","","","","","","","","","","","","","","","","","","","","158.8",",0","","","","","","","","","",""
"USC00295150","1959","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","537.2","","537.2","0","32","0","21","0","","","0","0","0","0","154","0","4","0","199","0","73","0","-15.6","0,0106,","","","0","T,0,1003,+","27.4",",0,0808,","36.7","0,0714,+","-0.6","0,1018","-3.9","0,1105","-7.8","0,1106","-7.8","0,1106","-11.7","0,1127","-1.1","0,0510","-2.2","0,0423","-4.4","0,0410","-7.2","0,0322","-9.4","0,0317","","","","","222.0",",0","0","T,0","12.45","0","22.20","0","2.69","0","",""
"USC00295150","1960","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","27","0","18","0","","","0","0","0","0","142","0","","","","","","","-14.4","0,0225,+","","","0","T,0,0317,+","30.0",",0,1015,","","","-1.1","0,1020","-6.1","0,1031","-6.1","0,1031","-7.8","0,1116","-8.9","0,1120","-1.1","0,0520","-2.2","0,0406","-5.6","0,0403","-7.2","0,0318","-14.4","0,0225","","","","","195.8",",0","0","T,0","","","","","3.08","0","",""
"USC00295150","1961","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2663.0","","2663.0","0","","","","","","","","","","","",""
"USC00295150","1962","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","485.0","","485.0","0","28","0","18","0","","","","","2","0","154","0","2","0","203","0","70","0","-21.1","0,0111,","","","","","35.1",",0,0707,","37.8","0,0815,+","-0.6","0,1014","-2.8","0,1107","-6.7","0,1109","-6.7","0,1109","-8.9","0,1211","0.0","0,0522","-3.3","0,0501","-6.1","0,0401","-7.8","0,0325","-9.4","0,0318","","","","","161.3",",0","","","12.52","0","22.43","0","2.60","0","",""
"USC00295150","1963","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","32","0","17","0","","","","","","","","","","","","","","","","","","","","","23.9",",0,0826,","","","","","","","","","","","","","","","","","","","","","","","2463.1","","2463.1","0","161.3",",0","","","","","","","","","",""
"USC00295150","1964","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","459.3","","459.3","0","34","0","20","0","","","","","7","0","173","0","3","0","195","0","58","0","-23.3","0,0208,+","","","","","35.6",",0,0207,","37.8","0,0703,","-1.1","0,1013","-2.8","0,1022","-6.1","0,1106","-8.9","0,1113","-8.9","0,1113","0.0","0,0511","-2.8","0,0506","-5.0","0,0413","-7.2","0,0327","-8.9","0,0326","","","","","161.0",",0","","","11.22","0","20.97","0","1.46","0","",""
"USC00295150","1965","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","390.1","","390.1","0","39","0","25","0","","","0","0","0","0","137","0","2","0","184","0","34","0","-15.0","0,0224,","","","0",",0,1231,+","25.4",",0,0716,","35.6","0,0706,","-0.6","0,1001","-2.2","0,1103","-4.4","0,1112","-8.9","0,1127","-8.9","0,1127","-1.1","0,0510","-2.8","0,0417","-4.4","0,0326","-6.7","0,0314","-10.0","0,0306","2631.8","","2631.8","0","258.4",",0","0",",0","12.32","0","21.48","0","3.16","0","",""
"USC00295150","1966","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","27","0","16","0","","","0","0","0","0","155","0","","","","","","","-16.7","0,1229,","","","0","T,0,0120,+","23.9",",0,0818,","","","-2.2","0,1015","-2.2","0,1015","-7.2","0,1102","-7.2","0,1102","-8.9","0,1211","-1.1","0,0423","-3.9","0,0407","-5.6","0,0406","-6.7","0,0323","-11.7","0,0305","","","","","139.8",",0","0","T,0","","","","","2.99","0","",""
"USC00295150","1967","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","43","0","22","0","2","","0","0","4","0","148","0","","","","","","","-20.0","0,0109,+","25",",0,1216,+","3",",0,0305,","38.9",",0,0810,","","","-2.8","0,1016","-2.8","0,1016","-5.0","0,1031","-8.3","0,1104","-8.9","0,1130","-1.1","0,0515","-2.8","0,0504","-6.7","0,0502","-6.7","0,0502","-10.0","0,0306","2271.9","","2271.9","0","226.7",",0","3",",0","","","","","3.08","0","",""
"USC00295150","1968","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","387.1","","387.1","0","45","0","27","0","0","","1","0","0","0","144","0","0","0","192","0","38","0","-15.6","0,1223,","0",",0,1231,+","64",",0,0213,","20.3",",0,0310,","37.8","0,0621,","-5.6","0,1018","-5.6","0,1018","-5.6","0,1018","-6.7","0,1110","-10.0","0,1130","-0.6","0,0426","-4.4","0,0424","-4.4","0,0424","-6.7","0,0322","-9.4","0,0205","","","","","213.8",",0","64",",0","12.40","0","21.67","0","3.12","0","",""
"USC00295150","1969","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","572.7","","572.7","0","37","0","20","0","0","","0","0","0","0","146","0","0","0","193","0","66","0","-13.9","0,0131,","0",",0,1231,+","0",",0,1231,+","27.9",",0,0411,","37.2","0,0630,","-0.6","0,1005","-3.3","0,1030","-5.0","0,1103","-8.9","0,1118","-8.9","0,1118","-2.2","0,0427","-2.2","0,0427","-4.4","0,0328","-7.8","0,0326","-8.9","0,0316","2521.3","","2521.3","0","262.0",",0","0",",0","13.19","0","22.45","0","3.93","0","",""
"USC00295150","1970","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","553.5","","553.5","0","43","0","20","0","0","","0","0","1","0","169","0","0","0","187","0","67","0","-18.3","0,0107,","0",",0,1231,+","0","T,0,0201,","13.2",",0,0815,","38.3","0,0625,","-3.3","0,1009","-3.3","0,1009","-7.8","0,1028","-7.8","0,1028","-9.4","0,1202","-1.1","0,0502","-2.2","0,0430","-5.0","0,0415","-8.3","0,0402","-8.9","0,0204","2510.4","","2510.4","0","149.8",",0","0","T,0","12.48","0","22.25","0","2.72","0","",""
"USC00295150","1971","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","482.6","","482.6","0","42","0","28","0","0","","0","0","5","0","148","0","8","0","201","0","53","0","-31.7","0,0107,","0",",0,1231,+","0",",0,1231,+","20.8",",0,1025,","37.8","0,0713,+","-0.6","0,1019","-3.3","0,1020","-4.4","0,1030","-6.7","0,1031","-8.9","0,1206","-2.8","0,0519","-2.8","0,0519","-5.6","0,0403","-10.0","0,0319","-10.0","0,0319","2713.5","","2713.5","0","199.1",",0","0",",0","12.16","0","21.81","0","2.52","0","",""
"USC00295150","1972","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","478.7","","478.7","0","49","0","31","0","","","1","0","2","0","152","0","1","0","225","0","49","0","-21.7","0,0105,","","","102",",0,0104,","41.9",",0,1013,","38.9","0,0731,","0.0","0,1029","-5.0","0,1101","-5.0","0,1101","-6.7","0,1116","-9.4","0,1128","0.0","0,0513","-2.2","0,0501","-4.4","0,0401","-8.9","0,0331","-8.9","0,0331","2486.4","","2486.4","0","339.7",",0","102",",0","12.97","0","22.71","0","3.24","0","",""
"USC00295150","1973","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","396.9","","396.9","0","44","0","25","0","","","0","0","0","0","164","0","1","0","198","0","47","0","-16.7","0,1227,","","","0",",0,1231,+","38.4",",0,0802,","38.3","0,0701,","0.0","0,0928","-2.8","0,1011","-5.0","0,1030","-7.2","0,1115","-9.4","0,1116","-1.7","0,0502","-3.3","0,0422","-7.8","0,0409","-7.8","0,0409","-10.0","0,0202","2741.2","","2741.2","0","258.7",",0","0",",0","12.02","0","21.74","0","2.30","0","",""
"USC00295150","1974","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","48","0","32","0","","","","","0","0","148","0","3","0","208","0","69","0","-16.7","0,1228,","","","","","32.3",",0,0709,","37.2","0,0628,","-0.6","0,1030","-2.8","0,1031","-4.4","0,1113","-7.2","0,1125","-10.0","0,1127","-0.6","0,0521","-2.2","0,0417","-6.7","0,0414","-6.7","0,0414","-8.9","0,0305","","","","","282.7",",0","","","12.65","0","22.30","0","3.00","0","",""
"USC00295150","1975","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","23","0","16","0","","","1","0","0","0","166","0","","","","","","","-16.7","0,0104,+","","","76",",0,0101,","24.9",",0,0912,","","","-2.8","0,1014","-2.8","0,1014","-5.6","0,1024","-6.7","0,1110","-9.4","0,1113","0.0","0,0523","-3.3","0,0507","-5.0","0,0420","-6.7","0,0409","-10.0","0,0330","2674.4","","2674.4","0","152.2",",0","76",",0","","","","","1.92","0","",""
"USC00295150","1976","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","389.3","","389.3","0","30","0","18","0","","","","","3","0","163","0","3","0","199","0","39","0","-26.1","0,1129,","","","","","17.3",",0,0505,","35.6","0,0812,","-3.3","0,1008","-3.3","0,1008","-5.0","0,1019","-6.7","0,1020","-8.9","0,1124","-1.1","0,0502","-2.2","0,0421","-4.4","0,0418","-7.2","0,0331","-9.4","0,0306","","","","","137.9",",0","","","11.91","0","21.67","0","2.16","0","",""
"USC00295150","1977","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","533.0","","533.0","0","54","0","23","0","","","1","0","2","0","149","0","1","0","208","0","57","0","-20.6","0,0110,","","","76",",0,0109,","34.3",",0,0814,","36.1","0,0802,+","-1.7","0,1012","-2.8","0,1026","-7.8","0,1109","-7.8","0,1109","-10.6","0,1201","-0.6","0,0413","-3.3","0,0405","-6.7","0,0404","-6.7","0,0404","-8.9","0,0315","2779.5","","2779.5","0","208.2",",0","76",",0","12.86","0","22.38","0","3.34","0","18881","0"
"USC00295150","1978","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","484.7","","484.7","0","62","0","30","0","","","1","0","0","0","120","0","2","0","203","0","62","0","-17.2","0,1209,","","","89",",0,0214,","24.1",",0,0502,","37.8","0,0625,+","-1.7","0,1027","-2.8","0,1108","-5.6","0,1117","-6.7","0,1119","-10.6","0,1204","-2.2","0,0423","-2.2","0,0423","-6.1","0,0418","-6.7","0,0317","-8.9","0,0316","2249.2","","2249.2","0","247.8",",0","89",",0","13.19","0","22.41","0","3.97","0","17773","0"
"USC00295150","1979","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","437.1","","437.1","0","55","0","26","0","0","","0","0","0","0","156","0","1","0","204","0","61","0","-15.6","0,0102,","0",",0,1231,+","0",",0,1231,+","22.1",",0,1108,","37.2","0,0714,","-3.9","0,1022","-3.9","0,1022","-6.7","0,1031","-6.7","0,1031","-11.1","0,1122","-1.1","0,0511","-3.3","0,0414","-7.2","0,0413","-7.2","0,0413","-9.4","0,0305","2520.5","","2520.5","0","207.9",",0","0",",0","12.35","0","21.82","0","2.88","0","",""
"USC00295150","1980","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","603.2","","603.2","0","48","0","16","0","","","1","0","0","0","143","0","0","0","204","0","76","0","-12.2","0,1122,+","","","89",",0,1208,","61.2",",0,0827,","38.3","0,0718,","-1.1","0,1016","-5.6","0,1017","-5.6","0,1017","-7.2","0,1024","-11.7","0,1118","0.0","0,0513","-3.3","0,0415","-7.2","0,0414","-7.2","0,0414","-8.9","0,0401","2368.5","","2368.5","0","191.8",",0","89",",0","13.44","0","23.05","0","3.82","0","",""
"USC00295150","1981","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","604.8","","604.8","0","40","0","21","0","","","1","0","0","0","147","0","0","0","223","0","64","0","-14.4","0,0202,","","","25",",0,0118,","29.5",",0,0905,","38.9","0,0621,","-0.6","0,1017","-3.9","0,1026","-5.0","0,1101","-11.1","0,1120","-11.1","0,1120","-1.1","0,0420","-2.8","0,0406","-4.4","0,0405","-7.2","0,0318","-10.0","0,0222","2312.6","","2312.6","0","231.2",",0","25",",0","13.80","0","23.58","0","4.02","0","",""
"USC00295150","1983","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","63","0","21","0","2","","2","0","0","0","134","0","","","","","","","-12.8","0,0103,","76",",0,0204,","84",",0,0204,","22.1",",0,1104,","","","0.0","0,1026","-2.8","0,1109","-5.0","0,1115","-6.7","0,1123","-10.0","0,1128","0.0","0,0518","-3.9","0,0414","-4.4","0,0409","-8.3","0,0408","-8.9","0,0116","","","","","228.5",",0","143",",0","","","","","4.32","0","",""
"USC00295150","1984","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","635.8","","635.8","0","65","0","35","0","","","4","0","0","0","146","0","1","0","213","0","75","0","-15.0","0,1216,","","","127",",0,1215,","22.6",",0,1003,","36.1","0,0716,+","0.0","0,1016","-2.2","0,1019","-4.4","0,1110","-8.3","0,1127","-8.9","0,1128","-0.6","0,0430","-2.8","0,0427","-4.4","0,0404","-6.7","0,0308","-11.1","0,0307","","","","","303.0",",0","369",",0","13.30","0","22.44","0","4.17","0","",""
"USC00295150","1985","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","557.0","","557.0","0","73","0","31","0","","","5","0","0","0","116","0","2","0","212","0","74","0","-15.6","0,0202,","","","25",",0,1212,+","29.0",",0,1011,","38.3","0,0706,","-2.2","0,1102","-2.2","0,1102","-4.4","0,1107","-7.8","0,1115","-12.8","0,1120","0.0","0,0514","-2.8","0,0402","-6.7","0,0331","-6.7","0,0331","-11.1","0,0211","2412.3","","2412.3","0","293.0",",0","125",",0","13.35","0","22.70","0","3.99","0","",""
"USC00295150","1986","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","557.3","","557.3","0","86","0","35","0","","","4","0","0","0","128","0","0","0","231","0","55","0","-12.8","0,0211,","","","114",",0,0207,","33.3",",0,1012,","37.2","0,0810,","0.0","0,1012","-2.2","0,1105","-5.0","0,1109","-6.7","0,1111","-9.4","0,1211","0.0","0,0509","-2.2","0,0323","-5.0","0,0321","-7.2","0,0222","-12.8","0,0211","2159.1","","2159.1","0","378.2",",0","323",",0","13.70","0","22.81","0","4.58","0","",""
"USC00295150","1987","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","506.3","","506.3","0","66","0","28","0","","","3","0","4","0","150","0","4","0","210","0","68","0","-23.3","0,0119,","","","89",",0,0117,","15.2",",0,0807,","37.2","0,0802,+","-1.1","0,1019","-2.8","0,1109","-5.0","0,1110","-9.4","0,1117","-9.4","0,1117","-0.6","0,0423","-2.2","0,0415","-5.0","0,0403","-8.3","0,0331","-11.1","0,0330","2604.0","","2604.0","0","195.3",",0","216",",0","12.73","0","22.42","0","3.04","0","",""
"USC00295150","1988","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","592.3","","592.3","0","","","","","","","","","0","0","138","0","1","0","229","0","64","0","-15.0","0,1228,","","","","","","","37.8","0,0723,","0.0","0,1025","-2.2","0,1106","-7.8","0,1116","-7.8","0,1116","-9.4","0,1121","-1.7","0,0507","-3.3","0,0404","-5.6","0,0330","-7.2","0,0320","-8.9","0,0319","2449.8","","2449.8","0","","","","","13.14","0","22.51","0","3.77","0","",""
