"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00195514","1927","42.11667","-71.68333",,"NORTHBRIDGE, MA US","138","6","86","6","","","","","196.6",",6,1103,","1323.8",",6","",""
"USC00195514","1928","42.11667","-71.68333",,"NORTHBRIDGE, MA US","117","6","73","6","","","","","46.2",",6,1023,","1025.9",",6","",""
"USC00195514","1929","42.11667","-71.68333",,"NORTHBRIDGE, MA US","130","6","84","6","","","","","60.5",",6,0624,","1103.1",",6","",""
"USC00195514","1930","42.11667","-71.68333",,"NORTHBRIDGE, MA US","123","6","70","6","","","","","35.1",",6,0406,","813.7",",6","",""
"USC00195514","1931","42.11667","-71.68333",,"NORTHBRIDGE, MA US","137","6","74","6","","","","","109.0",",6,0609,","1076.0",",6","",""
"USC00195514","1932","42.11667","-71.68333",,"NORTHBRIDGE, MA US","129","6","79","6","","","","","162.6",",6,0916,","1238.8",",6","",""
"USC00195514","1934","42.11667","-71.68333",,"NORTHBRIDGE, MA US","125","6","85","6","","","","","50.8",",6,0504,","1232.6",",6","",""
"USC00195514","1935","42.11667","-71.68333",,"NORTHBRIDGE, MA US","130","6","69","6","","","","","83.8",",6,0109,","1041.2",",6","",""
"USC00195514","1936","42.11667","-71.68333",,"NORTHBRIDGE, MA US","132","6","80","6","","","","","88.9",",6,0318,","1486.0",",6","",""
"USC00195514","1937","42.11667","-71.68333",,"NORTHBRIDGE, MA US","131","6","89","6","","","","","92.5",",6,1113,","1335.2",",6","",""
"USC00195514","1938","42.11667","-71.68333",,"NORTHBRIDGE, MA US","140","6","90","6","","","","","68.3",",6,0612,","1417.6",",6","",""
"USC00195514","1939","42.11667","-71.68333",,"NORTHBRIDGE, MA US","120","6","72","6","","","","","56.9",",6,1031,","1015.6",",6","",""
"USC00195514","1940","42.11667","-71.68333",,"NORTHBRIDGE, MA US","132","6","83","6","","","","","58.2",",6,0114,","1105.7",",6","",""
"USC00195514","1941","42.11667","-71.68333",,"NORTHBRIDGE, MA US","96","6","60","6","","","","","65.8",",6,0831,","911.4",",6","",""
"USC00195514","1942","42.11667","-71.68333",,"NORTHBRIDGE, MA US","121","6","80","6","","","","","86.4",",6,1201,","1249.7",",6","",""
"USC00195514","1943","42.11667","-71.68333",,"NORTHBRIDGE, MA US","119","6","80","6","","","","","64.8",",6,0306,","971.8",",6","",""
"USC00195514","1944","42.11667","-71.68333",,"NORTHBRIDGE, MA US","112","6","79","6","","","","","98.6",",6,0914,","1159.1",",6","",""
"USC00195514","1945","42.11667","-71.68333",,"NORTHBRIDGE, MA US","140","6","93","6","","","","","52.8",",6,1206,","1323.5",",6","",""
"USC00195514","1946","42.11667","-71.68333",,"NORTHBRIDGE, MA US","106","6","70","6","9","6","356",",6,0219,","67.8",",6,0807,","1079.1",",6","1014",",6"
"USC00195514","1947","42.11667","-71.68333",,"NORTHBRIDGE, MA US","114","6","75","6","14","6","445",",6,1226,","67.8",",6,0302,","1051.9",",6","1619",",6"
"USC00195514","1949","42.11667","-71.68333",,"NORTHBRIDGE, MA US","119","0","75","0","13","0","229",",0,0301,","79.0",",0,0901,","908.1",",0","1205",",0"
"USC00195514","1950","42.11667","-71.68333",,"NORTHBRIDGE, MA US","146","0","92","0","12","0","229",",0,0215,","87.4",",0,1126,","1129.0",",0","1055",",0"
"USC00195514","1951","42.11667","-71.68333",,"NORTHBRIDGE, MA US","127","0","83","0","7","0","183",",0,0201,","68.8",",0,1108,","1258.9",",0","804",",0"
"USC00195514","1952","42.11667","-71.68333",,"NORTHBRIDGE, MA US","119","0","70","0","11","0","183",",0,0218,","50.0",",0,0602,","1035.3",",0","807",",0"
"USC00195514","1953","42.11667","-71.68333",,"NORTHBRIDGE, MA US","118","0","90","0","","","","","50.3",",0,0316,","1342.8",",0","",""
"USC00195514","1954","42.11667","-71.68333",,"NORTHBRIDGE, MA US","120","0","80","0","","","","","118.6",",0,0912,","1351.9",",0","",""
"USC00195514","1955","42.11667","-71.68333",,"NORTHBRIDGE, MA US","119","0","70","0","6","0","114",",0,0304,","254.3",",0,0819,","1360.6",",0","419",",0"
"USC00195514","1956","42.11667","-71.68333",,"NORTHBRIDGE, MA US","133","0","94","0","","","","","44.5",",0,0906,","1164.2",",0","",""
"USC00195514","1957","42.11667","-71.68333",,"NORTHBRIDGE, MA US","106","0","63","0","","","","","40.4",",0,0406,","774.9",",0","",""
"USC00195514","1958","42.11667","-71.68333",,"NORTHBRIDGE, MA US","134","0","84","0","15","0","381",",0,0108,","62.2",",0,0108,","1303.1",",0","1847",",0"
"USC00195514","1959","42.11667","-71.68333",,"NORTHBRIDGE, MA US","131","0","83","0","","","","","62.7",",0,0711,","1275.9",",0","",""
"USC00195514","1960","42.11667","-71.68333",,"NORTHBRIDGE, MA US","122","0","76","0","","","","","79.0",",0,0913,","1208.4",",0","",""
"USC00195514","1961","42.11667","-71.68333",,"NORTHBRIDGE, MA US","","","","","11","0","191",",0,0120,","","","1046.1",",0","2043",",0"
"USC00195514","1962","42.11667","-71.68333",,"NORTHBRIDGE, MA US","","","","","","","","","","","1179.9",",0","",""
"USC00195514","1963","42.11667","-71.68333",,"NORTHBRIDGE, MA US","","","","","10","0","254",",0,0220,","","","967.1",",0","1426",",0"
