"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00307282","1913","40.8","-73.633333","67.1","ROSLYN, NY US","395.1","","395.1","6","","","","","0","6","84","6","13","6","125","6","15","6","-13.3","6,0211,","","","36.1","6,0702,","-0.6","6,1101","-2.2","6,1111","-4.4","6,1211","-7.8","6,1212","-8.9","6,1228","-1.1","6,0421","-2.2","6,0408","-4.4","6,0329","-12.8","6,0308","-12.8","6,0308","2695.9","","2695.9","6","","","11.74","6","16.93","6","6.55","6"
"USC00307282","1914","40.8","-73.633333","67.1","ROSLYN, NY US","394.0","","394.0","6","113","6","74","6","7","6","127","6","30","6","149","6","15","6","-21.1","6,0114,","58.4",",6,1016,","35.6","6,0922,","-3.3","6,1028","-3.3","6,1028","-5.6","6,1118","-7.2","6,1124","-12.2","6,1215","0.0","6,0424","-2.8","6,0413","-5.0","6,0406","-10.6","6,0321","-10.6","6,0321","3146.7","","3146.7","6","1036.0",",6","10.29","6","15.63","6","4.96","6"
"USC00307282","1915","40.8","-73.633333","67.1","ROSLYN, NY US","","","","","112","6","75","6","","","","","13","6","139","6","8","6","","","121.9",",6,0804,","34.4","6,0909,","","","","","","","","","","","","","","","","","","","","","","","","","1178.3",",6","","","16.12","6","",""
"USC00307282","1916","40.8","-73.633333","67.1","ROSLYN, NY US","321.8","","321.8","6","130","6","87","6","2","6","117","6","39","6","127","6","10","6","-17.8","6,0221,+","47.5",",6,0225,","34.4","6,0822,","-1.7","6,1112","-3.3","6,1116","-4.4","6,1121","-8.3","6,1216","-10.0","6,1217","-0.6","6,0409","-8.9","6,0324","-8.9","6,0324","-8.9","6,0324","-8.9","6,0324","3424.6","","3424.6","6","942.4",",6","9.60","6","14.12","6","5.09","6"
"USC00307282","1917","40.8","-73.633333","67.1","ROSLYN, NY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3357.5","","3357.5","","","","","","","","",""
"USC00307282","1918","40.8","-73.633333","67.1","ROSLYN, NY US","348.1","","348.1","6","106","6","78","6","6","6","112","6","25","6","154","6","11","6","-22.8","6,0205,","55.9",",6,0421,","39.4","6,0807,","0.0","6,1106","-2.2","6,1107","-4.4","6,1126","-9.4","6,1202","-9.4","6,1202","-1.7","6,0413","-2.2","6,0405","-4.4","6,0328","-9.4","6,0316","-9.4","6,0316","","","","","1073.9",",6","10.39","6","15.99","6","4.80","6"
"USC00307282","1919","40.8","-73.633333","67.1","ROSLYN, NY US","376.1","","376.1","6","133","6","91","6","2","6","112","6","13","6","152","6","14","6","-21.7","6,1218,","55.9",",6,0923,","38.3","6,0704,","-2.2","6,1109","-2.2","6,1109","-5.0","6,1120","-8.3","6,1203","-11.1","6,1204","-2.2","6,0426","-2.2","6,0426","-7.8","6,0402","-7.8","6,0402","-11.1","6,0211","2835.3","","2835.3","6","1355.2",",6","11.08","6","16.61","6","5.55","6"
"USC00307282","1920","40.8","-73.633333","67.1","ROSLYN, NY US","344.4","","344.4","6","119","6","83","6","0","6","121","6","27","6","152","6","5","6","-16.7","6,0131,+","77.0",",6,0930,","33.3","6,0817,+","-1.7","6,1111","-3.9","6,1112","-5.6","6,1113","-7.2","6,1219","-12.2","6,1226","0.0","6,0505","-2.2","6,0411","-5.6","6,0410","-6.7","6,0319","-8.9","6,0314","3434.1","","3434.1","6","1440.4",",6","10.21","6","15.87","6","4.55","6"
"USC00307282","1921","40.8","-73.633333","67.1","ROSLYN, NY US","385.0","","385.0","6","108","6","82","6","0","6","107","6","11","6","164","6","10","6","-17.2","6,0125,+","96.5",",6,0807,","35.0","6,0903,+","-0.6","6,1026","-2.2","6,1108","-7.8","6,1208","-7.8","6,1208","-9.4","6,1215","0.0","6,0419","-2.2","6,0412","-6.7","6,0330","-6.7","6,0330","-11.1","6,0226","2740.9","","2740.9","6","1088.8",",6","11.40","6","17.17","6","5.63","6"
"USC00307282","1922","40.8","-73.633333","67.1","ROSLYN, NY US","","","","","121","6","96","6","0","6","122","6","","","","","","","-15.6","6,0125,","53.3",",6,0606,","","","-1.7","6,1021","-2.2","6,1123","-4.4","6,1127","-7.8","6,1207","-9.4","6,1211","-0.6","6,0429","-3.9","6,0323","-7.8","6,0318","-7.8","6,0318","-9.4","6,0301","3002.1","","3002.1","6","1192.9",",6","","","","","6.07","6"
