"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00331571","1906","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","141","6","81","6","58.2",",6,0626,","1042.0",",6"
"USC00331571","1908","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","117","6","56","6","46.7",",6,0215,","693.7",",6"
"USC00331571","1909","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","128","6","80","6","56.6",",6,0224,","941.8",",6"
"USC00331571","1910","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","111","6","65","6","102.1",",6,1006,","874.5",",6"
"USC00331571","1911","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","134","6","89","6","72.9",",6,0911,","1142.3",",6"
"USC00331571","1912","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","120","6","82","6","65.0",",6,0718,","981.3",",6"
"USC00331571","1913","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","136","6","81","6","99.1",",6,0326,","1071.3",",6"
"USC00331571","1914","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","112","6","73","6","38.1",",6,1016,","832.0",",6"
"USC00331571","1915","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","133","6","77","6","45.5",",6,0526,","1050.1",",6"
"USC00331571","1916","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","129","6","80","6","47.2",",6,0530,","969.4",",6"
"USC00331571","1917","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","129","6","67","6","68.1",",6,0908,","898.8",",6"
"USC00331571","1918","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","130","6","77","6","49.5",",6,0606,","1007.2",",6"
"USC00331571","1919","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","133","6","77","6","46.5",",6,1028,","1023.4",",6"
"USC00331571","1920","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","133","6","76","6","70.1",",6,0808,","1020.5",",6"
"USC00331571","1921","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","146","6","94","6","84.8",",6,1224,","1155.3",",6"
"USC00331571","1922","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","127","6","77","6","54.1",",6,0315,","927.9",",6"
"USC00331571","1923","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","131","6","77","6","44.2",",6,0822,","921.1",",6"
"USC00331571","1924","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","124","6","68","6","87.9",",6,0629,","862.1",",6"
"USC00331571","1925","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","134","6","77","6","120.4",",6,0721,","1045.4",",6"
"USC00331571","1926","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","137","6","87","6","57.7",",6,0801,","1226.6",",6"
"USC00331571","1927","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","135","6","89","6","51.1",",6,1128,","1154.4",",6"
"USC00331571","1928","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","126","6","72","6","38.4",",6,0605,","899.8",",6"
"USC00331571","1929","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","149","6","88","6","48.0",",6,1114,","1118.6",",6"
"USC00331571","1930","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","111","6","57","6","29.7",",6,0903,","578.5",",6"
"USC00331571","1931","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","128","6","71","6","59.9",",6,0721,","947.5",",6"
"USC00331571","1932","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","130","6","79","6","122.9",",6,0803,","1126.5",",6"
"USC00331571","1933","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","138","6","81","6","87.9",",6,0514,","1201.7",",6"
"USC00331571","1934","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","102","6","59","6","52.3",",6,0610,","641.4",",6"
"USC00331571","1935","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","141","6","79","6","36.8",",6,0312,","909.7",",6"
"USC00331571","1936","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","119","6","61","6","51.3",",6,0805,","780.5",",6"
"USC00331571","1937","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","129","6","85","6","60.5",",6,0125,","1092.3",",6"
"USC00331571","1938","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","140","6","73","6","48.5",",6,0801,","1073.6",",6"
"USC00331571","1939","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","124","6","74","6","74.7",",6,0416,","1039.1",",6"
"USC00331571","1940","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","123","6","66","6","55.6",",6,0420,","882.3",",6"
"USC00331571","1941","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","106","6","59","6","35.6",",6,1224,","711.7",",6"
"USC00331571","1942","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","147","6","81","6","56.6",",6,0409,","1115.8",",6"
"USC00331571","1943","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","115","6","75","6","55.9",",6,0611,","840.1",",6"
"USC00331571","1945","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","146","6","89","6","75.4",",6,0306,","1241.6",",6"
"USC00331571","1947","39.1","-84.5",,"CINCINNATI SUS BRIDG, OH US","121","6","73","6","32.5",",6,0602,","931.5",",6"
