"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0017A01S","1984","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","","","","","148","T","148","T","","","","","","","","","","","","","","","","","58.4",",T,0608,","","","","","","","","","","","","","","","","","","","","","","","","","","","1525.6",",T","","","","","",""
"USS0017A01S","1985","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","","","","","93","T","93","T","","","","","","","","","","","","","","","","","35.6",",T,1101,","","","","","","","","","","","","","","","","","","","","","","","","","","","873.3",",T","","","","","",""
"USS0017A01S","1986","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","","","","","117","T","117","T","","","","","","","","","","","","","","","","","61.0",",T,1123,","","","","","","","","","","","","","","","","","","","","","","","","","","","1302.4",",T","","","","","",""
"USS0017A01S","1987","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","","","","","91","T","91","T","","","","","","","","","","","","","","","","","50.8",",T,0302,","","","","","","","","","","","","","","","","","","","","","","","","","","","1119.8",",T","","","","","",""
"USS0017A01S","1988","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","","","","","126","T","126","T","","","","","","","","","","","","","","","","","58.4",",T,1105,","","","","","","","","","","","","","","","","","","","","","","","","","","","1212.9",",T","","","","","",""
"USS0017A01S","1989","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","","","","","128","T","128","T","","","","","","","","","","","","","","","","","53.3",",T,0809,","","","","","","","","","","","","","","","","","","","","","","","","","","","1215.6",",T","","","","","",""
"USS0017A01S","1990","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","","","","","154","T","154","T","","","","","","","97","T","58","T","0","T","","","","","68.6",",T,0601,","29.8","T,0711,","","","","","","","","","","","","","","","","","","","","","","","","","1629.3",",T","","","7.52","T","",""
"USS0017A01S","1991","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","","","","","150","T","150","T","","","","","","","101","T","39","T","0","T","","","","","50.8",",T,0528,","29.1","T,0809,","","","","","","","","","","","","","","","","","","","","","","","","","1319.4",",T","","","7.71","T","",""
"USS0017A01S","1992","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","","","","","125","T","125","T","","","","","","","89","T","51","T","0","T","","","","","43.2",",T,0612,","29.5","T,0814,","","","","","","","","","","","","","","","","","","","","","","","","","1116.7",",T","","","8.77","T","",""
"USS0017A01S","1993","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","","","","","153","T","153","T","","","","","","","","","","","","","","","","","33.0",",T,0621,","","","","","","","","","","","","","","","","","","","","","","","","","","","1179.5",",T","","","","","",""
"USS0017A01S","1994","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","","","","","130","T","130","T","","","","","","","","","","","","","","","","","38.1",",T,1217,+","","","","","","","","","","","","","","","","","","","","","","","","","","","1279.0",",T","","","","","",""
"USS0017A01S","1995","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","0.0","","0.0","T","142","T","142","T","","","30","T","247","T","79","T","42","T","0","T","-30.9","T,1209,","","","38.1",",T,1011,","26.4","T,0903,","-1.1","T,0809","-2.7","T,0825","-5.6","T,0921","-7.8","T,1019","-10.6","T,1028","0.0","T,0728","-2.2","T,0612","-4.4","T,0520","-7.7","T,0423","-11.1","T,0421","5941.9","","5941.9","T","1357.9",",T","1.74","T","7.72","T","-4.23","T"
"USS0017A01S","1996","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","0.3","","0.3","T","161","T","161","T","","","28","T","267","T","113","T","46","T","0","T","-32.0","T,0202,+","","","58.4",",T,0423,","30.1","T,0728,","0.0","T,0818","-2.3","T,0916","-4.7","T,0922","-7.6","T,0923","-12.1","T,1016","0.0","T,0721","-2.5","T,0620","-4.6","T,0521","-7.0","T,0510","-10.5","T,0509","6285.5","","6285.5","T","1710.4",",T","0.81","T","6.70","T","-5.08","T"
"USS0017A01S","1997","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","3.0","","3.0","T","151","T","151","T","","","24","T","249","T","97","T","46","T","0","T","-27.8","T,0127,","","","40.6",",T,1216,","31.8","T,0804,","-0.7","T,0828","-2.3","T,1007","-4.4","T,1011","-6.8","T,1109","-9.7","T,1112","0.0","T,0630","-2.4","T,0607","-7.2","T,0508","-7.2","T,0508","-15.5","T,0412","6235.2","","6235.2","T","1496.6",",T","1.72","T","7.64","T","-4.20","T"
"USS0017A01S","1998","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","7.1","","7.1","T","147","T","147","T","","","15","T","245","T","89","T","61","T","0","T","-33.8","T,0112,","","","58.4",",T,1120,","31.0","T,0726,","-1.8","T,0817","-2.5","T,0921","-4.6","T,1015","-7.8","T,1016","-9.3","T,1030","-0.2","T,0606","-2.2","T,0529","-6.1","T,0516","-7.6","T,0418","-11.9","T,0414","5679.2","","5679.2","T","1624.4",",T","3.09","T","8.93","T","-2.76","T"
"USS0017A01S","1999","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","0.3","","0.3","T","155","T","155","T","","","11","T","272","T","98","T","48","T","0","T","-20.3","T,0311,+","","","50.8",",T,0224,","29.5","T,0803,","0.0","T,0831","-2.7","T,0901","-5.5","T,0926","-8.9","T,0928","-8.9","T,0928","-0.9","T,0706","-3.3","T,0612","-9.3","T,0511","-9.3","T,0511","-9.3","T,0511","5810.5","","5810.5","T","1566.1",",T","1.80","T","7.80","T","-4.19","T"
"USS0017A01S","2000","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","0.6","","0.6","T","131","T","131","T","","","23","T","275","T","117","T","43","T","0","T","-26.5","T,1212,","","","61.0",",T,0612,","29.4","T,0731,","-1.3","T,0812","-2.8","T,0820","-5.4","T,0921","-7.2","T,0922","-9.8","T,0923","0.0","T,0716","-4.3","T,0601","-6.3","T,0513","-8.3","T,0508","-9.9","T,0507","5975.9","","5975.9","T","1218.0",",T","1.05","T","7.28","T","-5.17","T"
"USS0017A01S","2001","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","0.0","","0.0","T","132","T","132","T","","","25","T","259","T","116","T","58","T","0","T","-23.7","T,0207,","","","58.4",",T,1216,","29.2","T,0704,","-1.8","T,0820","-3.1","T,0908","-6.5","T,1004","-8.2","T,1005","-12.2","T,1028","-0.6","T,0730","-2.5","T,0616","-5.0","T,0530","-7.0","T,0506","-9.0","T,0416","6424.5","","6424.5","T","1316.9",",T","1.57","T","7.78","T","-4.64","T"
"USS0017A01S","2002","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","6.0","","6.0","T","125","T","125","T","","","21","T","263","T","111","T","51","T","1","T","-26.5","T,0129,","","","45.7",",T,1216,","32.4","T,0713,","-2.2","T,0801","-2.2","T,0801","-5.5","T,1001","-6.7","T,1002","-10.0","T,1012","-0.1","T,0706","-3.8","T,0607","-5.8","T,0516","-9.1","T,0510","-9.1","T,0510","6032.2","","6032.2","T","1210.8",",T","1.73","T","7.87","T","-4.42","T"
"USS0017A01S","2003","48.69","-117.18","1524.0","BUNCHGRASS MDW, WA US","0.6","","0.6","T","133","T","133","T","","","14","T","232","T","105","T","68","T","0","T","-27.6","T,0224,","","","43.2",",T,1128,","31.2","T,0730,","-0.4","T,0910","-2.2","T,0924","-5.6","T,1015","-11.2","T,1030","-11.2","T,1030","-0.6","T,0703","-6.5","T,0520","-6.5","T,0520","-10.1","T,0519","-10.1","T,0519","5843.6","","5843.6","T","1276.2",",T","2.63","T","8.82","T","-3.56","T"
