"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"RQC00663023","1971","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","125","0","82","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","74.9",",0,1023,","1201.4",",0","0",",0"
"RQC00663023","1972","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","109","0","87","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","79.2",",0,0413,","1214.6",",0","0",",0"
"RQC00663023","1973","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","115","0","100","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","67.3",",0,0127,","1229.4",",0","0",",0"
"RQC00663023","1974","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","153","0","91","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","105.4",",0,1101,","1895.1",",0","0",",0"
"RQC00663023","1975","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","133","0","79","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","209.8",",0,0917,","1626.4",",0","0",",0"
"RQC00663023","1976","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","129","0","86","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","125.2",",0,0930,","1112.2",",0","0",",0"
"RQC00663023","1977","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","179","0","116","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","95.8",",0,0523,","1308.4",",0","0",",0"
"RQC00663023","1978","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","178","0","96","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","97.8",",0,1027,","1495.3",",0","0",",0"
"RQC00663023","1979","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","138","0","93","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","217.2",",0,0719,","2028.5",",0","0",",0"
"RQC00663023","1980","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","136","0","75","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","147.8",",0,0528,","1111.1",",0","0",",0"
"RQC00663023","1981","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","177","0","121","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","72.4",",0,1211,","1702.1",",0","0",",0"
"RQC00663023","1982","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","137","0","94","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","206.2",",0,0913,","1289.3",",0","0",",0"
"RQC00663023","1983","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","119","0","78","0","","","0","0","","","0",",0,1231,+","73.9",",0,0421,","1281.9",",0","0",",0"
"RQC00663023","1984","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","154","0","97","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","168.9",",0,1104,","1522.6",",0","0",",0"
"RQC00663023","1985","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","121","0","79","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","403.9",",0,1007,","1648.7",",0","0",",0"
"RQC00663023","1986","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","129","0","84","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","123.7",",0,0513,","1281.1",",0","0",",0"
"RQC00663023","1987","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","137","0","105","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","175.0",",0,1128,","1911.8",",0","0",",0"
"RQC00663023","1988","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","132","0","95","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","242.3",",0,0825,","1433.1",",0","0",",0"
"RQC00663023","1989","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","144","0","92","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","75.7",",0,0903,","1193.0",",0","0",",0"
"RQC00663023","1990","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","126","0","89","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","100.8",",0,1010,","1667.2",",0","0",",0"
"RQC00663023","1991","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","86","0","64","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","48.3",",0,0327,","702.0",",0","0",",0"
"RQC00663023","1993","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","145","0","95","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","108.7",",0,0129,","1736.0",",0","0",",0"
"RQC00663023","1994","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","106","0","66","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","88.9",",0,0924,","927.6",",0","0",",0"
"RQC00663023","1995","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","125","0","93","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","77.5",",0,0516,","1395.1",",0","0",",0"
"RQC00663023","1998","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","137","0","95","0","","","0","0","","","0",",0,1231,+","107.4",",0,0205,","2045.7",",0","0",",0"
"RQC00663023","1999","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","131","0","105","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","103.6",",0,1118,","2017.4",",0","0",",0"
"RQC00663023","2000","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","106","0","83","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","203.2",",0,0918,","1587.7",",0","0",",0"
"RQC00663023","2001","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","113","0","91","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","167.6",",0,0507,","1201.1",",0","0",",0"
"RQC00663023","2002","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","","","","","0","","0","0","0",",0,1231,+","0",",0,1231,+","","","1324.3",",0","0",",0"
"RQC00663023","2003","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","153","0","108","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","120.7",",0,1116,","2551.5",",0","0",",0"
"RQC00663023","2004","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","156","0","107","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","101.6",",0,0916,","1662.7",",0","0",",0"
"RQC00663023","2006","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","162","0","98","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","84.6",",0,0914,","1818.1",",0","0",",0"
"RQC00663023","2007","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","147","0","83","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","111.8",",0,1028,","1430.0",",0","0",",0"
"RQC00663023","2008","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","","","","","0","","0","0","0",",0,1231,+","0",",0,1231,+","","","","","0",",0"
"RQC00663023","2009","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","","","","","0","","0","0","0",",0,1231,+","0",",0,1231,+","","","","","0",",0"
"RQC00663023","2010","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","","","","","0","","0","0","0",",0,1231,+","0",",0,1231,+","","","","","0",",0"
"RQC00663023","2014","18.0836","-66.6547","175.0","CORRAL VIEJO, PR US","","","","","","","","","","","","","","","1664.4",",7","",""
