"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00352313","1928","43.18333","-122.13333","1585.9","DIAMOND LAKE LODGE, OR US","4818.6","","4818.6","6"
