"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014841","1948","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","","","149.6","","149.6","0","143","0","81","0","102","","22","0","43","0","179","0","84","0","105","0","9","0","-38.3","0,0123,","864",",0,0126,","262",",0,0126,","32.5",",0,0407,","34.4","0,0827,","-1.7","0,0926","-4.4","0,1003","-4.4","0,1003","-6.7","0,1201","-9.4","0,1210","0.0","0,0606","-2.2","0,0530","-8.9","X,0417","-8.9","X,0417","-8.9","X,0417","","","","","776.2",",0","1714",",0","5.38","0","11.86","0","-1.11","0","","","","","","","",""
"USW00014841","1949","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","","","212.8","","212.8","0","141","0","68","0","130","","30","0","11","0","193","0","76","0","119","0","14","0","-31.1","0,0129,","584",",0,0216,+","211",",0,1115,","62.7",",0,0614,","34.4","0,0808,+","-2.2","0,0909","-2.2","0,0909","-5.6","0,1015","-11.1","0,1105","-11.1","0,1105","-3.9","0,0608","-3.9","0,0608","-5.0","0,0511","-12.2","0,0417","-12.2","0,0417","4406.8","","4406.8","0","677.4",",0","2159",",0","6.47","0","12.69","0","0.25","0","","","","","","","",""
"USW00014841","1950","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","","","70.8","","70.8","0","179","0","88","0","146","","37","0","32","0","196","0","95","0","84","0","3","0","-31.7","0,0303,","381",",0,1230,+","203",",0,0317,","35.8",",0,0801,","32.8","0,0625,","0.0","0,0812","-2.2","0,0917","-6.7","0,1026","-6.7","0,1026","-15.0","0,1112","-1.1","0,0621","-3.9","0,0511","-6.7","0,0508","-6.7","0,0508","-13.3","0,0413","4930.3","","4930.3","0","837.4",",0","2523",",0","4.40","0","10.34","0","-1.54","0","","","","","","","",""
"USW00014841","1951","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","","","72.8","","72.8","0","159","0","97","0","132","","41","0","26","0","168","0","89","0","96","0","0","0","-34.4","0,0209,","635",",0,0324,","234",",0,0320,","42.9",",0,1018,","30.6","0,0912,","-0.6","0,0918","-3.3","0,0928","-5.0","0,0929","-8.3","0,1102","-11.7","0,1103","0.0","0,0606","-6.1","0,0513","-6.1","0,0513","-28.3","0,0326","-28.3","0,0326","4805.6","","4805.6","0","1030.7",",0","3270",",0","5.12","0","10.59","0","-0.35","0","","","","","","","",""
"USW00014841","1952","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4879.2","","4879.2","0","","","","","","","","","","","","","","","","","",""
"USW00014841","1953","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","","","138.9","","138.9","0","158","0","90","0","100","","34","0","16","0","181","0","57","0","115","0","9","0","-32.8","0,0126,","406",",0,0217,+","203",",0,0211,","52.1",",0,0912,","35.6","0,0903,","-1.7","0,0914","-2.8","0,1006","-6.7","0,1007","-6.7","0,1007","-11.1","0,1105","-0.6","0,0528","-2.2","0,0519","-5.6","0,0515","-6.7","0,0514","-14.4","0,0309","","","","","797.5",",0","2151",",0","6.48","0","12.50","0","0.46","0","","","","","","","",""
"USW00014841","1954","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","","","90.4","","90.4","0","132","0","68","0","123","","18","0","20","0","188","0","79","0","88","0","1","0","-27.8","0,0128,","432",",0,0119,","89",",0,0114,","43.9",",0,1016,","32.2","0,0615,","-0.6","0,0909","-3.9","0,1006","-8.9","0,1007","-8.9","0,1007","-8.9","0,1007","-0.6","0,0530","-6.1","0,0526","-6.1","0,0526","-6.7","0,0409","-20.6","0,0404","4626.8","","4626.8","0","733.2",",0","1155",",0","5.14","0","10.89","0","-0.61","0","","","","","","","",""
"USW00014841","1955","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","","","261.2","","261.2","0","144","0","76","0","140","","38","0","33","0","182","0","97","0","116","0","19","0","-30.0","0,0130,","864",",0,1223,","175",",0,1214,","21.3",",0,1023,","36.1","0,0726,","-0.6","0,0907","-2.8","0,0913","-6.1","0,0926","-6.7","0,1116","-12.2","0,1120","-0.6","0,0521","-2.2","0,0520","-4.4","0,0517","-7.2","0,0509","-8.9","0,0404","4794.1","","4794.1","0","650.4",",0","2699",",0","5.93","0","12.08","0","-0.22","0","","","","","","","",""
"USW00014841","1956","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","","","70.6","","70.6","0","149","0","76","0","141","","30","0","33","0","203","0","89","0","88","0","4","0","-27.2","0,0315,","813",",0,0318,+","330",",0,0311,","37.1",",0,1115,","35.0","0,0613,","-1.1","0,0820","-2.8","0,0920","-4.4","0,1001","-8.3","0,1011","-11.1","0,1110","-0.6","0,0603","-3.9","0,0525","-7.8","0,0524","-7.8","0,0524","-9.4","0,0508","5134.4","","5134.4","0","669.1",",0","2305",",0","4.57","0","10.65","0","-1.52","0","","","","","","","",""
"USW00014841","1957","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","","","99.7","","99.7","0","147","0","90","0","128","","40","0","28","0","194","0","85","0","91","0","3","0","-32.2","0,0113,","787",",0,0118,","112",",0,0411,","38.6",",0,1114,","33.3","0,0802,+","-0.6","0,0822","-5.6","0,0927","-5.6","0,0927","-7.2","0,1025","-14.4","0,1126","0.0","0,0609","-2.2","0,0517","-4.4","0,0505","-8.9","0,0415","-8.9","0,0415","4897.1","","4897.1","0","854.5",",0","2503",",0","4.88","0","10.88","0","-1.11","0","","","","","","","",""
