"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014740","1949","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","519.7","","519.7","X","110","X","72","X","51","","15","X","1","X","129","X","23","X","153","X","31","X","-19.4","X,1210,","305",",X,0302,+","310",",X,0228,","37.8",",X,0503,","38.3","X,0704,","-1.1","X,1028","-3.3","X,1117","-5.0","X,1118","-7.8","X,1122","-9.4","X,1123","-2.8","X,0429","-2.8","X,0429","-8.9","X,0321","-8.9","X,0321","-8.9","X,0321","","","","","737.7",",X","","","1287",",X","10.87","X","17.09","X","4.65","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1950","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","286.8","","286.8","X","142","X","87","X","41","","14","X","8","X","152","X","29","X","131","X","13","X","-22.2","X,0304,","279",",X,0214,","203",",X,0214,","42.4",",X,1010,","34.4","X,0608,","0.0","X,0924","-2.2","X,1006","-5.6","X,1027","-6.7","X,1112","-11.7","X,1219","0.0","X,0508","-2.2","X,0415","-4.4","X,0408","-6.7","X,0401","-8.9","X,0320","3506.7","","3506.7","X","1030.1",",X","","","1105",",X","9.21","X","15.32","X","3.09","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1951","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","327.8","","327.8","X","111","X","73","X","48","","12","X","6","X","129","X","24","X","140","X","12","X","-21.1","X,1217,","178",",X,0107,","170",",X,0107,","56.9",",X,0614,","33.3","X,0830,+","-2.8","X,0930","-2.8","X,0930","-5.6","X,1104","-6.7","X,1119","-9.4","X,1120","-1.1","X,0424","-2.2","X,0418","-9.4","X,0327","-9.4","X,0327","-9.4","X,0327","3286.3","","3286.3","X","1229.1",",X","","","934",",X","10.01","X","15.97","X","4.05","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1952","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","438.7","","438.7","X","103","X","63","X","34","","9","X","2","X","136","X","17","X","136","X","26","X","-21.7","X,0130,","229",",X,0219,+","152",",X,0217,","84.6",",X,1122,","38.3","X,0626,","0.0","X,1011","-2.2","X,1012","-5.6","X,1021","-6.7","X,1105","-8.9","X,1201","-2.2","X,0412","-2.2","X,0412","-6.1","X,0316","-13.3","X,0302","-13.3","X,0302","3383.8","","3383.8","X","1068.4",",X","","","821",",X","10.37","X","16.21","X","4.54","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1953","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","408.0","","408.0","X","115","X","78","X","25","","8","X","0","X","95","X","17","X","140","X","20","X","-12.2","X,1218,+","203",",X,0109,","152",",X,0108,","63.8",",X,0313,","38.3","X,0903,+","-2.2","X,1009","-2.2","X,1009","-4.4","X,1203","-11.7","X,1217","-11.7","X,1217","-0.6","X,0322","-12.2","X,0311","-12.2","X,0311","-12.2","X,0311","-12.2","X,0311","3154.0","","3154.0","X","1230.8",",X","","","583",",X","11.13","X","16.57","X","5.69","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1954","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","286.3","","286.3","X","124","X","77","X","18","","8","X","4","X","128","X","28","X","132","X","5","X","-23.3","X,0118,","203",",X,0115,","81",",X,0114,","81.8",",X,0911,","35.6","X,0714,","-2.8","X,1008","-2.8","X,1008","-4.4","X,1108","-8.3","X,1203","-10.0","X,1204","-0.6","X,0410","-3.3","X,0408","-9.4","X,0404","-9.4","X,0404","-9.4","X,0404","3187.4","","3187.4","X","979.4",",X","","","432",",X","9.98","X","15.14","X","4.83","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1955","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","471.9","","471.9","X","133","X","78","X","22","","10","X","4","X","131","X","40","X","139","X","25","X","-20.0","X,1221,+","102",",X,0309,+","127",",X,0304,","195.6",",X,0819,","38.3","X,0805,","-0.6","X,1022","-3.3","X,1023","-4.4","X,1123","-7.8","X,1129","-9.4","X,1207","0.0","X,0418","-2.8","X,0329","-6.1","X,0327","-7.2","X,0320","-11.7","X,0308","3295.5","","3295.5","X","1599.0",",X","","","703",",X","10.05","X","15.40","X","4.71","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1956","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","298.5","","298.5","X","155","X","92","X","75","","18","X","0","X","150","X","25","X","112","X","10","X","-17.2","X,0318,+","508",",X,0320,","356",",X,0319,","40.6",",X,0906,","36.1","X,0614,","0.0","X,0921","-3.9","X,1011","-6.7","X,1110","-6.7","X,1110","-11.1","X,1111","-2.2","X,0509","-2.2","X,0509","-6.7","X,0402","-6.7","X,0402","-8.9","X,0329","3758.0","","3758.0","X","1056.1",",X","","","1993",",X","9.05","X","14.62","X","3.47","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1957","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","377.4","","377.4","X","120","X","70","X","42","","11","X","7","X","138","X","22","X","147","X","18","X","-27.2","X,0118,","178",",X,0119,+","119",",X,0110,","39.1",",X,1221,","35.6","X,0722,+","-1.1","X,0927","-2.8","X,1012","-6.7","X,1111","-6.7","X,1111","-10.6","X,1127","0.0","X,0503","-3.9","X,0416","-4.4","X,0415","-6.7","X,0311","-8.9","X,0305","3465.1","","3465.1","X","819.2",",X","","","1045",",X","10.23","X","16.37","X","4.08","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1958","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","266.0","","266.0","X","136","X","85","X","69","","17","X","9","X","134","X","43","X","126","X","3","X","-21.7","X,0110,","356",",X,0217,","269",",X,0216,","61.5",",X,0917,","32.8","X,0701,","-2.2","X,1006","-2.2","X,1006","-5.6","X,1123","-6.7","X,1128","-11.1","X,1130","0.0","X,0412","-2.2","X,0410","-5.0","X,0405","-8.9","X,0223","-8.9","X,0223","3511.4","","3511.4","X","1121.8",",X","","","1480",",X","8.56","X","13.80","X","3.32","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014740","1959","41.9375","-72.6819","53.3","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","","","494.1","","494.1","X","138","X","87","X","41","","13","X","5","X","145","X","35","X","139","X","16","X","-18.9","X,0209,+","229",",X,0314,+","254",",X,0312,","109.5",",X,1024,","35.0","X,0629,","-0.6","X,1016","-2.2","X,1019","-4.4","X,1022","-7.8","X,1118","-10.6","X,1220","-0.6","X,0424","-2.2","X,0415","-4.4","X,0414","-12.2","X,0329","-12.2","X,0329","3737.4","","3737.4","X","1161.2",",X","","","1083",",X","9.88","X","15.52","X","4.25","X","","","","","","","","","","","","","","","","","","","","","",""
