"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00310955","1915","34.316667","-78.4","19.8","BOLTON, NC US","1614.7","","1614.7","6"
