"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013968","1939","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1282.8","","1282.8","6","","","","","","","","","0","6","63","6","4","6","217","6","93","6","-13.9","6,0221,","","","","","","","42.8","6,0903,+","-1.1","6,1031","-5.6","6,1103","-5.6","6,1103","-7.8","6,1228","-8.9","6,1229","-2.2","6,0407","-2.2","6,0407","-4.4","6,0318","-8.9","6,0222","-8.9","6,0222","","","","","","","","","","","16.79","6","23.35","6","10.23","6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1940","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","898.2","","898.2","6","90","6","53","6","","","2","6","2","6","81","6","23","6","214","6","48","6","-20.0","6,0118,","","","81",",6,0103,","162.3",",6,0904,","37.8","6,0803,","-4.4","6,1111","-4.4","6,1111","-4.4","6,1111","-11.1","6,1113","-11.1","6,1113","-3.3","6,0412","-3.3","6,0412","-5.0","6,0325","-7.2","6,0210","-13.9","6,0127","2242.4","","2242.4","6","1143.7",",6","","","165",",6","14.42","6","20.23","6","8.62","6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1941","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1100.0","","1100.0","6","107","6","67","6","","","5","6","0","6","72","6","3","6","202","6","60","6","-8.9","6,0118,","","","56",",6,1211,","124.0",",6,0609,","40.0","6,0718,","0.0","6,1108","-2.2","6,1110","-4.4","6,1228","","","","","-1.7","6,0329","-2.8","6,0318","-6.1","6,0317","-7.2","6,0208","-8.9","6,0118","1983.9","","1983.9","6","1479.1",",6","","","235",",6","15.94","6","21.29","6","10.59","6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1942","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","923.3","","923.3","6","102","6","62","6","","","","","1","6","73","6","10","6","200","6","54","6","-18.3","6,0105,","","","","","86.1",",6,0814,","37.8","6,0802,","-2.2","6,1026","-2.2","6,1026","-4.4","6,1130","","","","","-1.1","6,0331","-4.4","6,0228","-4.4","6,0228","-9.4","6,0219","-9.4","6,0219","1976.6","","1976.6","6","1100.3",",6","","","","","15.24","6","20.90","6","9.57","6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1943","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1135.2","","1135.2","6","73","6","50","6","","","","","2","6","82","6","12","6","209","6","78","6","-20.6","6,0119,","","","","","156.2",",6,0509,","40.6","6,0723,+","-1.7","6,1108","-2.2","6,1109","-13.3","6,1214","-13.3","6,1214","-13.3","6,1214","-2.8","6,0322","-2.8","6,0322","-9.4","6,0308","-9.4","6,0308","-9.4","6,0308","2033.7","","2033.7","6","1114.2",",6","","","","","15.47","6","21.65","6","9.29","6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1944","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2173.5","","2173.5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1948","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1015.4","","1015.4","0","82","0","53","0","12","","6","0","2","0","87","0","19","0","222","0","68","0","-19.4","0,0312,","127",",0,0311,+","157",",0,0310,","111.0",",0,0621,","36.7","0,0727,","-1.7","0,1018","-3.3","0,1122","-5.6","0,1123","-8.3","0,1210","-8.9","0,1230","-2.2","0,0328","-2.2","0,0328","-11.1","0,0313","-11.1","0,0313","-11.1","0,0313","","","","","844.6",",0","","","454",",0","15.13","0","21.27","0","8.98","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1949","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","991.4","","991.4","0","106","0","68","0","25","","7","0","2","0","79","0","15","0","207","0","53","0","-21.1","0,0130,","178",",0,0131,","69",",0,0125,+","99.3",",0,0519,","37.8","0,0719,","-1.1","0,1031","-2.2","0,1103","-5.0","0,1122","-7.2","0,1214","","","-3.9","0,0318","-3.9","0,0318","-4.4","0,0315","-11.1","0,0202","-11.1","0,0202","2113.3","","2113.3","0","1032.2",",0","","","369",",0","15.25","0","21.25","0","9.25","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1950","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","815.4","","815.4","0","90","0","52","0","9","","3","0","0","0","93","0","10","0","211","0","26","0","-16.1","0,1206,","51",",0,0106,+","51",",0,0103,","110.7",",0,0510,","37.2","0,0626,","-1.7","0,1104","-2.2","0,1109","-6.1","0,1110","-8.3","0,1111","-10.0","0,1124","0.0","0,0414","-4.4","0,0314","-4.4","0,0314","-8.3","0,0313","-10.6","0,0127","1975.0","","1975.0","0","830.2",",0","","","120",",0","14.86","0","21.01","0","8.71","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1951","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1037.2","","1037.2","0","108","0","66","0","10","","5","0","1","0","84","0","12","0","201","0","67","0","-17.8","0,0201,","127",",0,0215,+","69",",0,0214,+","82.3",",0,1006,","41.1","0,0831,+","-1.1","0,1101","-5.0","0,1102","-5.0","0,1102","-7.2","0,1118","-9.4","0,1214","0.0","X,0330","-3.3","0,0321","-5.6","0,0313","-8.9","0,0214","-8.9","0,0214","2110.6","","2110.6","0","1092.4",",0","","","305",",0","15.10","0","21.19","0","9.02","0","","","","","","","","","","","","","","","","","","","","","",""
