"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00310562","1955","35.45","-76.83333","3.0","BATH 2 WSW, NC US","89","0","83","0","3","","1","0","","","","","","","51",",0,0129,+","25",",0,1230,","216.2",",0,0919,","","","","","","","","","","","","","","","","","","","","","1800.9",",0","25",",0","",""
"USC00310562","1961","35.45","-76.83333","3.0","BATH 2 WSW, NC US","108","0","86","0","","","","","0","0","72","0","-10.0","0,0126,","","","","","68.6",",0,0511,","0.0","0,1028","-2.2","0,1110","-6.7","0,1129","-6.7","0,1129","-8.9","0,1230","-1.7","0,0421","-3.3","0,0318","-6.7","0,0206","-6.7","0,0206","-10.0","0,0126","1658.6",",0","","","9.52","0"
"USC00310562","1962","35.45","-76.83333","3.0","BATH 2 WSW, NC US","","","","","6","","4","0","","","","","","","76",",0,0113,+","76",",0,0112,","","","","","","","","","","","","","","","","","","","","","","","1584.9",",0","183",",0","",""
