"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014971","1962","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","670.8","","670.8","0","114","0","55","0","44","","3","0","17","0","128","0","49","0","161","0","28","0","-24.4","0,0228,+","76",",0,0305,+","61",",0,0220,","49.5",",0,0528,","37.8","0,0819,","-3.3","0,1025","-3.3","0,1025","-5.0","0,1105","-8.9","0,1206","-8.9","0,1206","-3.9","0,0415","-3.9","0,0415","-5.0","0,0402","-10.0","0,0316","-10.0","0,0316","3628.5","","3628.5","0","712.4",",0","","","387",",0","10.80","0","16.31","0","5.29","0","","","","","",""
"USW00014971","1963","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","834.0","","834.0","0","90","0","41","0","41","","8","0","25","0","121","0","49","0","183","0","49","0","-26.1","0,0123,","152",",0,0306,+","102",",0,0304,","116.6",",0,0624,","39.4","0,0802,","-2.2","0,1029","-2.2","0,1029","-6.1","0,1113","-7.2","0,1114","-8.9","0,1202","-1.1","0,0423","-3.3","0,0321","-5.6","0,0306","-7.2","0,0228","-13.9","0,0226","3222.2","","3222.2","0","598.4",",0","","","610",",0","11.91","0","17.73","0","6.09","0","","","","","",""
"USW00014971","1964","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","715.8","","715.8","0","86","0","51","0","17","","4","0","7","0","134","0","33","0","159","0","47","0","-22.8","0,1217,+","51",",0,0326,+","43",",0,0325,","74.2",",0,0608,","41.7","0,0802,","-1.1","0,1009","-2.8","0,1119","-12.8","0,1120","-12.8","0,1120","-12.8","0,1120","-1.7","0,0408","-2.2","0,0331","-8.9","0,0330","-8.9","0,0330","-8.9","0,0330","3045.9","","3045.9","0","686.3",",0","","","277",",0","11.56","0","17.49","0","5.63","0","","","","","",""
"USW00014971","1965","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","559.6","","559.6","0","118","0","67","0","39","","10","0","9","0","127","0","43","0","163","0","20","0","-22.8","0,0224,","533",",0,0212,","483",",0,0211,","72.6",",0,0629,","37.2","0,0812,","0.0","0,0924","-3.3","0,1108","-5.6","0,1109","-6.7","0,1117","-9.4","0,1129","0.0","0,0428","-3.3","0,0330","-5.6","0,0329","-16.7","0,0326","-16.7","0,0326","3562.3","","3562.3","0","1050.4",",0","","","1070",",0","10.51","0","16.10","0","4.91","0","","","45","X","22.8","X"
"USW00014971","1966","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","651.4","","651.4","0","86","0","40","0","14","","5","0","10","0","133","0","50","0","156","0","31","0","-27.8","0,0129,","152",",0,1229,+","173",",0,1227,","69.1",",0,0627,","40.6","0,0712,","-1.7","0,1016","-3.9","0,1101","-7.8","0,1102","-7.8","0,1102","-8.9","0,1110","-1.1","0,0501","-2.8","0,0420","-10.6","0,0324","-10.6","0,0324","-10.6","0,0324","3277.6","","3277.6","0","501.2",",0","63.5","X","436",",0","10.57","0","16.46","0","4.68","0","171942",",X","180","X","18.8","X"
"USW00014971","1967","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","508.6","","508.6","0","101","0","51","0","29","","4","0","5","0","133","0","35","0","164","0","19","0","-21.7","0,1231,","127",",0,0103,+","94",",0,0423,","83.8",",0,0607,","37.8","0,0524,","-3.3","0,1027","-3.3","0,1027","-5.0","0,1104","-7.2","0,1127","-8.9","0,1215","-0.6","0,0503","-2.2","0,0424","-7.8","0,0318","-7.8","0,0318","-8.9","0,0317","3261.7","","3261.7","0","821.8",",0","63.7","X","373",",0","10.70","0","16.51","0","4.89","0","172500",",X","45","X","23.2","X"
"USW00014971","1968","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","672.2","","672.2","0","100","0","58","0","28","","2","0","8","0","117","0","43","0","164","0","41","0","-25.0","0,1231,+","229",",0,1219,","221",",0,1218,","64.3",",0,0916,","37.2","0,0629,+","-1.1","0,1103","-4.4","0,1108","-4.4","0,1108","-7.2","0,1111","-9.4","0,1207","-5.6","0,0405","-5.6","0,0405","-5.6","0,0405","-8.9","0,0323","-8.9","0,0323","3249.8","","3249.8","0","738.4",",0","63.2","X","476",",0","11.14","0","16.77","0","5.50","0","173802",",X","180","X","23.2","X"
"USW00014971","1969","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","679.9","","679.9","0","93","0","50","0","75","","13","0","8","0","131","0","56","0","156","0","33","0","-24.4","0,0104,","279",",0,0216,+","208",",0,0214,","49.5",",0,0706,","38.3","0,0713,+","-1.1","0,1014","-2.8","0,1027","-5.6","0,1028","-8.3","0,1114","-8.9","0,1208","-1.1","0,0331","-6.1","0,0330","-6.1","0,0330","-11.1","0,0329","-11.1","0,0329","3573.5","","3573.5","0","658.5",",0","55.4","X","1080",",0","10.45","0","15.60","0","5.31","0","151542",",X","225","X","23.2","X"
"USW00014971","1970","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","839.9","","839.9","0","87","0","47","0","33","","3","0","10","0","133","0","33","0","158","0","49","0","-23.9","0,0108,","229",",0,0108,+","168",",0,1009,","53.3",",0,0914,","39.4","0,0702,","0.0","0,1009","-5.0","0,1114","-5.0","0,1114","-7.8","0,1115","-12.2","0,1123","-4.4","0,0404","-4.4","0,0404","-4.4","0,0404","-10.0","0,0328","-10.0","0,0328","3348.5","","3348.5","0","730.3",",0","62.8","X","453",",0","11.36","0","17.08","0","5.64","0","171060",",X","225","X","22.4","X"
"USW00014971","1971","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","724.6","","724.6","0","96","0","51","0","65","","12","0","9","0","128","0","45","0","168","0","39","0","-25.6","0,0208,","330",",0,0105,+","290",",0,0103,","39.6",",0,0518,","38.9","0,0707,+","0.0","0,1031","-6.7","0,1106","-6.7","0,1106","-6.7","0,1106","-10.0","0,1212","-3.3","0,0406","-3.3","0,0406","-4.4","0,0325","-8.3","0,0308","-14.4","0,0303","3454.7","","3454.7","0","706.2",",0","60.3","X","1365",",0","11.24","0","16.64","0","5.85","0","164898",",X","180","X","25.5","X"
"USW00014971","1972","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3157.4","","3157.4","0","","","","","","","","","","","","","","","","","",""
"USW00014971","1974","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","672.8","","672.8","0","79","0","43","0","49","","9","0","13","0","114","0","33","0","165","0","43","0","-30.0","0,0112,","330",",0,0112,+","102",",0,1215,","45.5",",0,0519,","41.1","0,0722,","0.0","0,1015","-2.2","0,1106","-6.1","0,1125","-7.8","0,1202","-9.4","0,1203","-1.1","0,0408","-2.2","0,0405","-7.2","0,0325","-7.2","0,0325","-10.0","0,0324","3193.4","","3193.4","0","495.1",",0","","","510",",0","11.48","0","17.23","0","5.73","0","","","","","",""
"USW00014971","1975","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","777.2","","777.2","0","82","0","44","0","67","","13","0","6","0","135","0","56","0","162","0","47","0","-27.2","0,0209,","229",",0,0113,+","152",",0,0111,","40.9",",0,0720,","38.9","0,0902,","-1.1","0,1025","-6.1","0,1113","-6.1","0,1113","-8.3","0,1122","-13.3","0,1125","0.0","0,0420","-6.7","0,0404","-6.7","0,0404","-6.7","0,0404","-12.2","0,0403","3454.3","","3454.3","0","513.4",",0","","","934",",0","10.98","0","16.26","0","5.69","0","","","","","",""
"USW00014971","1976","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","738.9","","738.9","0","70","0","38","0","22","","10","0","11","0","137","0","34","0","159","0","44","0","-23.9","0,1231,","102",",0,0222,+","102",",0,0221,","42.2",",0,0925,","38.9","0,0710,","-1.7","0,1016","-5.6","0,1017","-5.6","0,1017","-8.3","0,1111","-12.2","0,1112","-0.6","0,0503","-2.2","0,0317","-4.4","0,0316","-6.7","0,0314","-9.4","0,0313","3003.3","","3003.3","0","452.3",",0","","","480",",0","11.28","0","17.29","0","5.28","0","","","","","",""
"USW00014971","1977","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","777.8","","777.8","0","95","0","49","0","36","","7","0","14","0","115","0","41","0","181","0","30","0","-25.6","0,0117,+","127",",0,0106,+","152",",0,0320,","68.3",",0,0831,","37.8","0,0718,","0.0","0,1012","-2.8","0,1110","-8.9","0,1121","-8.9","0,1121","-8.9","0,1121","-0.6","0,0406","-2.2","0,0322","-5.6","0,0320","-9.4","0,0302","-9.4","0,0302","3326.4","","3326.4","0","842.9",",0","","","563",",0","11.96","0","17.48","0","6.43","0","","","","","",""
"USW00014971","1978","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","762.8","","762.8","0","94","0","53","0","74","","13","0","29","0","130","0","75","0","158","0","48","0","-23.9","0,0117,","305",",0,0214,","152",",0,0213,","49.3",",0,0528,","38.9","0,0617,","0.0","0,1028","-4.4","0,1114","-4.4","0,1114","-10.0","0,1119","-10.0","0,1119","-1.1","0,0421","-3.9","0,0326","-5.0","0,0310","-10.0","0,0309","-10.0","0,0309","3757.4","","3757.4","0","809.9",",0","","","840",",0","9.76","0","15.03","0","4.49","0","","","","","",""
"USW00014971","1979","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","671.1","","671.1","0","80","0","48","0","67","","10","0","27","0","141","0","61","0","164","0","36","0","-26.7","0,0201,","203",",0,0208,","107",",0,0113,","60.7",",0,1031,","38.3","0,0615,","-2.8","0,1013","-2.8","0,1013","-6.7","0,1110","-6.7","0,1110","-8.9","0,1202","0.0","0,0410","-3.3","0,0407","-5.6","0,0406","-6.7","0,0316","-8.9","0,0315","3917.9","","3917.9","0","712.9",",0","","","638",",0","9.78","0","15.26","0","4.31","0","","","","","",""
"USW00014971","1980","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","869.9","","869.9","0","75","0","42","0","55","","12","0","8","0","132","0","48","0","165","0","55","0","-21.7","0,0131,","127",",0,0218,+","94",",0,0130,","44.5",",0,0816,","40.6","0,0720,","-1.1","0,1025","-4.4","0,1026","-4.4","0,1026","-6.7","0,1124","-15.0","0,1202","0.0","0,0415","-2.8","0,0325","-5.6","0,0311","-8.9","0,0308","-8.9","0,0308","3296.1","","3296.1","0","535.0",",0","","","682",",0","11.47","0","17.15","0","5.79","0","","","","","",""
"USW00014971","1981","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","681.0","","681.0","0","76","0","46","0","29","","7","0","5","0","111","0","27","0","162","0","32","0","-25.6","0,0211,","178",",0,1219,+","114",",0,1216,","63.5",",0,0802,","38.9","0,0713,","-0.6","0,1022","-5.6","0,1023","-5.6","0,1023","-6.7","0,1121","-20.0","0,1217","-1.1","0,0323","-5.0","0,0320","-5.0","0,0320","-6.7","0,0308","-21.7","0,0212","2915.4","","2915.4","0","617.8",",0","","","516",",0","12.02","0","17.68","0","6.37","0","","","","","",""
"USW00014971","1982","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3575.3","","3575.3","0","","","","","","","","","","","","","","","","","",""
"USW00014971","1983","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","52","0","45","0","","","","","","","","","","","","","","","","","","","","","76.2",",0,0627,","","","","","","","","","","","","","","","","","","","","","","","","","","","788.9",",0","","","","","","","","","","","","","","","",""
"USW00014971","1985","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","46","0","38","0","","","12","0","","","","","","","","","","","","","","","152",",0,0330,","139.7",",0,0719,","","","","","","","","","","","","","","","","","","","","","","","","","","","751.4",",0","","","826",",0","","","","","","","","","","","",""
"USW00014971","1986","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","57","0","54","0","","","","","","","","","25","0","169","0","35","0","","","","","","","88.9",",0,1012,","38.3","0,0725,","","","","","","","","","","","","","","","","","","","","","","","","","1132.2",",0","","","","","","","18.04","0","","","","","","","",""
"USW00014971","1987","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","43","0","38","0","","","6","0","","","","","","","","","","","","","","","178",",0,0329,","83.8",",0,0825,","","","","","","","","","","","","","","","","","","","","","","","","","","","752.4",",0","","","457",",0","","","","","","","","","","","",""
"USW00014971","1988","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3048.4","","3048.4","0","","","","","","","","","","","","","","","","","",""
"USW00014971","1992","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","","","","","15","","7","0","","","","","","","","","","","","","254",",0,0421,","254",",0,0421,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","571",",0","","","","","","","","","","","",""
"USW00014971","1993","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","107","0","84","0","61","","14","0","","","","","","","","","","","","","254",",0,0121,","104",",0,0109,","75.2",",0,0724,","","","","","","","","","","","","","","","","","","","","","","","","","","","1116.5",",0","","","692",",0","","","","","","","","","","","",""
"USW00014971","1994","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","67","0","52","0","","","6","0","12","0","133","0","42","0","162","0","26","0","-24.4","0,0210,+","","","157",",0,0223,","47.8",",0,0605,","35.0","0,1001,+","-1.7","0,1025","-3.3","0,1026","-5.0","0,1111","-6.7","0,1129","-12.2","0,1207","-2.2","0,0502","-2.2","0,0502","-7.2","0,0408","-7.2","0,0408","-10.0","0,0302","","","","","757.8",",0","","","485",",0","10.61","0","17.06","0","4.16","0","","","","","",""
"USW00014971","1995","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","598.8","","598.8","0","77","0","54","0","","","7","0","8","0","134","0","46","0","142","0","38","0","-21.1","0,0108,+","","","132",",0,0307,","51.3",",0,0720,","42.2","0,0713,","-1.7","0,0922","-2.2","0,1021","-8.9","0,1103","-8.9","0,1103","-8.9","0,1103","0.0","0,0502","-4.4","0,0405","-4.4","0,0405","-10.0","0,0310","-10.0","0,0310","","","","","737.9",",0","","","488",",0","10.51","0","16.60","0","4.41","0","","","","","",""
"USW00014971","1996","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","91","0","57","0","","","7","0","","","","","","","","","","","","","","","117",",0,0104,","96.5",",0,0815,","","","","","","","","","","","","","","","","","","","","","","","3461.3","","3461.3","0","1042.8",",0","","","504",",0","","","","","","","","","","","",""
"USW00014971","1997","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","73","0","42","0","","","11","0","11","0","143","0","","","","","","","-23.3","0,0129,+","","","173",",0,0412,","64.0",",0,0624,","","","-13.3","0,1027","-13.3","0,1027","-13.3","0,1027","-13.3","0,1027","-13.3","0,1027","-1.7","0,0514","-2.2","0,0417","-4.4","0,0413","-8.9","0,0317","-8.9","0,0317","","","","","695.9",",0","","","1248",",0","","","","","4.33","0","","","","","",""
"USW00014971","2007","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","89","0","61","0","74","","10","0","","","","","","","","","","","","","178",",0,0122,+","183",",0,0101,","105.7",",0,0506,","","","","","","","","","","","","","","","","","","","","","","","","","","","938.3",",0","","","1008",",0","","","","","","","","","","","",""
"USW00014971","2008","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","92","0","59","0","38","","5","0","","","","","","","","","","","","","102",",0,0207,+","117",",0,0206,","90.4",",0,0612,","","","","","","","","","","","","","","","","","","","","","","","","","","","921.2",",0","","","419",",0","","","","","","","","","","","",""
"USW00014971","2009","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","90","0","56","0","43","","12","0","","","","","","","","","","","","","356",",0,1228,+","224",",0,1209,","37.1",",0,1023,","","","","","","","","","","","","","","","","","","","","","","","","","","","594.3",",0","","","1049",",0","","","","","","","","","","","",""
"USW00014971","2011","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","","","","","45","","11","K","","","","","","","","","","","","","203",",K,0124,+","145",",K,0110,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","848",",K","","","","","","","","","","","",""
