"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00024134","1939","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","284.6","","284.6","0","73","0","22","0","","","","","1","0","169","0","10","0","141","0","34","0","-24.4","0,0209,","","","","","11.2",",0,1209,","38.3","0,0727,","0.0","0,0915","-6.1","0,1025","-6.1","0,1025","-8.3","0,1026","-8.9","0,1105","-2.2","0,0605","-2.2","0,0605","-6.1","0,0413","-7.2","0,0406","-13.3","0,0314","","","","","150.8",",0","","","9.25","0","17.15","0","1.35","0","","","",""
"USW00024134","1940","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","282.1","","282.1","0","113","0","55","0","41","","15","0","1","0","152","0","14","0","143","0","32","0","-17.8","0,1214,","203",",0,0217,+","203",",0,0213,","21.3",",0,1024,","36.1","0,0811,+","-0.6","0,1003","-2.8","0,1030","-6.7","0,1104","-6.7","0,1104","-8.9","0,1121","-2.2","0,0505","-2.2","0,0505","-5.6","0,0312","-8.9","0,0223","-8.9","0,0223","3378.5","","3378.5","0","429.3",",0","834",",0","9.37","0","16.18","0","2.56","0","","","",""
"USW00024134","1941","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","138.4","","138.4","0","126","0","49","0","","","","","1","0","179","0","13","0","96","0","14","0","-17.8","0,1231,","","","","","16.3",",0,0606,","35.0","0,0807,+","-0.6","0,0913","-2.2","0,0921","-7.2","0,1006","-7.2","0,1006","-8.9","0,1008","0.0","0,0608","-2.2","0,0518","-4.4","0,0403","-7.8","0,0226","-8.9","0,0216","3753.6","","3753.6","0","379.9",",0","","","7.99","0","14.66","0","1.33","0","","","",""
"USW00024134","1942","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","","","","","98","0","42","0","96","","16","0","6","0","178","0","","","","","","","-27.8","0,0101,","279",",0,1207,","196",",0,1126,","23.4",",0,1126,","","","-1.1","0,0916","-2.2","0,1012","-5.6","0,1017","-6.7","0,1105","-11.7","0,1120","0.0","0,0611","-3.3","0,0511","-4.4","0,0327","-8.9","0,0326","-8.9","0,0326","4314.6","","4314.6","0","360.3",",0","1244",",0","","","","","0.17","0","","","",""
"USW00024134","1943","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","116.7","","116.7","0","71","0","28","0","49","","10","0","3","0","181","0","26","0","122","0","20","0","-26.7","0,0118,","229",",0,0203,+","122",",0,0120,","9.9",",0,0120,","35.6","0,0813,+","0.0","0,0822","-6.7","0,1012","-6.7","0,1012","-6.7","0,1012","-9.4","0,1101","0.0","0,0622","-3.3","0,0514","-4.4","0,0512","-10.0","0,0320","-10.0","0,0320","","","","","183.7",",0","682",",0","7.57","0","15.01","0","0.12","0","","","",""
"USW00024134","1944","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","88.1","","88.1","0","77","0","33","0","94","","13","0","5","0","188","0","31","0","130","0","19","0","-20.6","0,0109,","254",",0,0110,","203",",0,0105,","21.6",",0,1103,","35.0","0,0908,","-4.4","0,0915","-4.4","0,0915","-4.4","0,0915","-7.8","0,1115","-8.9","0,1120","-1.1","0,0608","-5.6","0,0523","-5.6","0,0523","-7.2","0,0425","-8.9","0,0328","4107.2","","4107.2","0","259.0",",0","987",",0","6.93","0","14.61","0","-0.75","0","","","",""
"USW00024134","1945","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","157.2","","157.2","0","98","0","46","0","77","","18","0","2","0","186","0","23","0","128","0","25","0","-20.0","0,0129,","203",",0,0201,","127",",0,0306,","32.0",",0,1227,","36.1","0,0727,","-1.7","0,0909","-3.3","0,0923","-6.7","0,1018","-6.7","0,1018","-10.6","0,1107","-0.6","0,0615","-2.2","0,0426","-6.1","0,0412","-7.2","0,0404","-14.4","0,0305","4085.0","","4085.0","0","339.6",",0","1304",",0","7.65","0","14.98","0","0.32","0","","","",""
"USW00024134","1946","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","144.2","","144.2","0","88","0","32","0","56","","13","0","2","0","191","0","20","0","123","0","22","0","-17.8","0,0204,+","102",",0,0212,+","94",",0,1121,","16.3",",0,0726,","39.4","0,0720,","-1.1","0,0917","-2.2","0,0918","-7.2","0,1009","-7.2","0,1009","-10.0","0,1028","-0.6","0,0624","-4.4","0,0501","-4.4","0,0501","-8.9","0,0316","-8.9","0,0316","3906.6","","3906.6","0","258.8",",0","840",",0","7.71","0","15.21","0","0.22","0","","","",""
"USW00024134","1947","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","116.5","","116.5","0","90","0","35","0","46","","8","0","3","0","170","0","17","0","131","0","17","0","-23.3","0,0115,","127",",0,0131,+","165",",0,1203,","27.9",",0,0216,","34.4","0,0720,","-0.6","0,0914","-2.8","0,0918","-5.6","0,1022","-6.7","0,1104","-11.7","0,1122","-0.6","0,0629","-3.9","0,0421","-5.6","0,0411","-7.2","0,0306","-11.1","0,0131","3733.6","","3733.6","0","314.9",",0","791",",0","8.40","0","16.00","0","0.79","0","","","",""
"USW00024134","1948","43.58333","-119.05","1262.2","BURNS FEDERAL BUILDING, OR US","84.9","","84.9","0","101","0","43","0","50","","22","0","8","0","200","0","23","0","122","0","8","0","-22.2","0,1224,","178",",0,1231,","163",",0,0323,","42.4",",0,0603,","34.4","0,0731,","-4.4","0,0923","-4.4","0,0923","-4.4","0,0923","-7.8","0,1025","-10.6","0,1028","-0.6","0,0515","-2.2","0,0514","-5.0","0,0502","-7.2","0,0405","-10.6","0,0311","3997.9","","3997.9","0","366.0",",0","1501",",0","6.94","0","14.36","0","-0.48","0","","","",""
