"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00191447","1893","42.33333","-71.15","36.9","CHESTNUT HILL, MA US","313.6","","313.6","6","78","6","64","6","","","8","6","145","6","40","6","131","6","20","6","-21.7","6,1214,+","","","85.3",",6,0503,","34.4","6,0825,+","-1.1","6,1017","-2.2","6,1030","-6.1","6,1111","-7.8","6,1121","-11.1","6,1127","0.0","6,0427","-3.3","6,0426","-7.2","6,0407","-7.2","6,0407","-10.0","6,0319","","","","","1186.1",",6","","","8.85","6","14.85","6","2.86","6"
"USC00191447","1894","42.33333","-71.15","36.9","CHESTNUT HILL, MA US","446.8","","446.8","6","77","6","62","6","","","5","6","133","6","21","6","144","6","30","6","-23.3","6,0206,","","","46.2",",6,0919,","41.1","6,0720,","-0.6","6,1106","-5.0","6,1107","-5.0","6,1107","-7.2","6,1112","-8.9","6,1113","-0.6","6,0418","-2.2","6,0416","-7.8","6,0403","-7.8","6,0403","-8.9","6,0227","3353.6","","3353.6","6","968.9",",6","","","10.24","6","16.28","6","4.19","6"
"USC00191447","1895","42.33333","-71.15","36.9","CHESTNUT HILL, MA US","374.7","","374.7","6","86","6","70","6","","","4","6","147","6","33","6","138","6","16","6","-22.8","6,0206,","","","191.8",",6,1013,","35.6","6,0923,","0.0","6,1009","-2.8","6,1011","-5.6","6,1022","-9.4","6,1122","-9.4","6,1122","-2.2","6,0502","-2.2","6,0502","-4.4","6,0406","-7.2","6,0317","-10.6","6,0315","3580.6","","3580.6","6","1167.9",",6","","","9.56","6","15.80","6","3.32","6"
"USC00191447","1896","42.33333","-71.15","36.9","CHESTNUT HILL, MA US","361.4","","361.4","6","88","6","67","6","","","6","6","133","6","33","6","144","6","20","6","-25.0","6,0217,","","","65.3",",6,0205,","36.1","6,0811,+","-1.1","6,1010","-3.3","6,1020","-5.6","6,1115","-6.7","6,1123","-8.9","6,1202","0.0","6,0508","-2.8","6,0410","-5.0","6,0404","-7.8","6,0325","-9.4","6,0324","3500.6","","3500.6","6","1072.6",",6","","","9.49","6","15.37","6","3.62","6"
"USC00191447","1897","42.33333","-71.15","36.9","CHESTNUT HILL, MA US","288.0","","288.0","6","90","6","72","6","","","1","6","133","6","34","6","136","6","6","6","-18.3","6,1229,","","","63.0",",6,1214,","34.4","6,0709,+","0.0","6,1018","-4.4","6,1031","-4.4","6,1031","-13.9","6,1124","-13.9","6,1124","-5.0","6,0421","-5.0","6,0421","-5.0","6,0421","-7.2","6,0420","-11.7","6,0317","3436.2","","3436.2","6","1173.0",",6","","","9.75","6","15.48","6","4.02","6"
"USC00191447","1898","42.33333","-71.15","36.9","CHESTNUT HILL, MA US","428.1","","428.1","6","94","6","78","6","","","7","6","126","6","22","6","129","6","16","6","-22.8","6,0131,","","","88.4",",6,0222,","36.7","6,0703,","0.0","6,1103","-2.2","6,1108","-8.3","6,1126","-8.3","6,1126","-13.3","6,1213","0.0","6,0510","-3.3","6,0407","-7.2","6,0404","-7.2","6,0404","-10.6","6,0218","3380.1","","3380.1","6","1458.3",",6","","","10.11","6","15.46","6","4.77","6"
"USC00191447","1899","42.33333","-71.15","36.9","CHESTNUT HILL, MA US","364.2","","364.2","6","95","6","64","6","","","5","6","143","6","32","6","146","6","20","6","-23.3","6,0102,","","","84.8",",6,0920,","35.6","6,0614,","-2.8","6,1002","-2.8","6,1002","-4.4","6,1113","-7.2","6,1207","-10.0","6,1227","-0.6","6,0504","-2.8","6,0412","-5.0","6,0326","-6.7","6,0325","-9.4","6,0321","3512.8","","3512.8","6","1068.6",",6","","","9.78","6","15.55","6","4.02","6"
"USC00191447","1900","42.33333","-71.15","36.9","CHESTNUT HILL, MA US","422.3","","422.3","6","82","6","61","6","","","2","6","130","6","27","6","148","6","28","6","-21.1","6,0104,","","","74.4",",6,1126,","36.7","6,0826,+","-1.1","6,1020","-4.4","6,1115","-4.4","6,1115","-9.4","6,1117","-9.4","6,1117","-2.2","6,0511","-2.2","6,0511","-4.4","6,0410","-12.8","6,0318","-12.8","6,0318","3411.5","","3411.5","6","1259.4",",6","","","10.13","6","16.05","6","4.22","6"
"USC00191447","1901","42.33333","-71.15","36.9","CHESTNUT HILL, MA US","415.8","","415.8","6","","","","","","","2","6","139","6","43","6","131","6","21","6","-21.1","6,0120,","","","","","37.2","6,0628,","-1.1","6,1026","-2.2","6,1107","-5.6","6,1111","-6.7","6,1121","-10.0","6,1128","-1.1","6,0502","-3.9","6,0331","-4.4","6,0329","-15.0","6,0307","-15.0","6,0307","3431.4","","3431.4","6","","","","","9.25","6","14.65","6","3.85","6"
"USC00191447","1902","42.33333","-71.15","36.9","CHESTNUT HILL, MA US","210.9","","210.9","6","","","","","","","2","6","125","6","30","6","131","6","8","6","-23.3","6,1209,","","","","","33.3","6,0714,+","0.0","6,1015","-3.3","6,1022","-5.0","6,1129","-6.7","6,1205","-12.2","6,1206","0.0","6,0425","-2.2","6,0326","-5.0","6,0319","-7.8","6,0315","-13.3","6,0224","3320.0","","3320.0","6","","","","","9.72","6","15.53","6","3.93","6"
