"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00003813","1949","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1336.7","","1336.7","0","131","0","76","0","0","","0","0","0","0","17","0","0","0","260","0","87","0","-3.9","0,1224,","0",",0,1231,+","0","T,0,0510,+","61.7",",0,0210,","38.3","0,0730,","-2.8","0,1119","-2.8","0,1119","","","","","","","0.0","0,0319","-2.8","0,0316","","","","","","","","","","","1108.2",",0","","","0","T,0","19.33","0","25.62","0","13.04","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1950","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1277.4","","1277.4","0","116","0","71","0","0","","0","0","0","0","36","0","1","0","253","0","93","0","-12.2","0,1125,","0","T,0,1125,+","5",",0,1124,","44.2",",0,1019,","39.4","0,0627,","-0.6","0,1113","-7.2","0,1124","-7.2","0,1124","-7.2","0,1124","-12.2","0,1125","-0.6","0,0407","-2.2","0,0218","","","","","","","1009.6","","1009.6","0","847.3",",0","","","5",",0","18.62","0","25.02","0","12.22","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1951","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1365.1","","1365.1","0","99","0","63","0","0","","0","0","0","0","38","0","1","0","264","0","105","0","-10.0","0,0203,+","0",",0,1231,+","0","T,0,0520,+","73.4",",0,0613,","38.3","0,0904,+","-0.6","0,1108","-2.2","0,1109","-4.4","0,1121","-7.8","0,1216","","","-0.6","0,0314","-6.7","0,0208","-6.7","0,0208","-6.7","0,0208","-10.0","0,0203","1313.9","","1313.9","0","975.7",",0","","","0","T,0","18.81","0","25.55","0","12.07","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1952","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1332.3","","1332.3","0","103","0","71","0","0","","0","0","0","0","24","0","0","0","250","0","101","0","-6.1","0,0130,","0",",0,1231,+","0","T,0,0508,+","67.3",",0,0620,","40.6","0,0724,+","0.0","0,1029","-3.3","0,1030","-5.6","0,1215","","","","","-1.7","0,0208","-3.9","0,0131","-6.1","0,0130","","","","","1074.6","","1074.6","0","1170.8",",0","","","0","T,0","18.77","0","25.50","0","12.03","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1953","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1267.1","","1267.1","0","131","0","86","0","0","","0","0","0","0","23","0","0","0","245","0","89","0","-7.8","0,1219,+","0",",0,1231,+","0","T,0,1214,+","63.8",",0,1204,","38.3","0,0806,","-0.6","0,1110","-2.2","0,1129","-5.0","0,1217","-7.8","0,1218","","","-2.8","0,0218","-2.8","0,0218","","","","","","","1212.3","","1212.3","0","1478.4",",0","","","0","T,0","18.59","0","25.09","0","12.09","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1954","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1509.5","","1509.5","0","81","0","51","0","0","","0","0","0","0","34","0","0","0","249","0","116","0","-5.6","0,1103,","0",",0,1231,+","0","T,0,1219,+","41.4",",0,0429,","41.1","0,0628,","0.0","0,1031","-5.6","0,1103","-5.6","0,1103","","","","","0.0","0,0317","-2.8","0,0307","","","","","","","1150.1","","1150.1","0","662.0",",0","","","0","T,0","19.13","0","26.06","0","12.21","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1955","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1324.8","","1324.8","0","105","0","61","0","0","","1","0","0","0","39","0","0","0","255","0","94","0","-7.8","0,0213,+","0","T,0,0124,","94",",0,0123,","78.2",",0,0414,","37.2","0,0822,+","0.0","0,1101","-2.2","0,1128","-6.1","0,1129","-7.2","0,1217","","","-0.6","0,0329","-6.7","0,0327","-6.7","0,0327","-6.7","0,0327","","","1219.4","","1219.4","0","902.6",",0","","","94",",0","18.59","0","25.00","0","12.18","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1956","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1280.7","","1280.7","0","112","0","70","0","0","","0","0","0","0","30","0","0","0","262","0","100","0","-5.0","0,1128,","0",",0,1231,+","0",",0,1231,+","104.4",",0,0925,","37.8","0,0812,+","-0.6","0,1110","-4.4","0,1123","-4.4","0,1123","","","","","-0.6","0,0325","-2.2","0,0321","","","","","","","1284.5","","1284.5","0","1131.3",",0","","","0",",0","18.84","0","25.50","0","12.18","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1957","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1325.0","","1325.0","0","113","0","73","0","0","","0","0","0","0","22","0","0","0","252","0","92","0","-8.3","0,1212,","0",",0,1231,+","0","T,0,1211,+","88.1",",0,0523,","38.9","0,0902,","-0.6","0,1028","-3.3","0,1201","-6.1","0,1211","-8.3","0,1212","","","-1.1","0,0310","-6.7","0,0119","-6.7","0,0119","-6.7","0,0119","","","960.6","","960.6","0","1190.3",",0","","","0","T,0","19.01","0","25.01","0","13.01","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1958","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1318.6","","1318.6","0","109","0","75","0","0","","0","0","0","0","50","0","1","0","238","0","101","0","-12.2","0,0217,","0","T,0,0213,","0","T,0,1211,+","78.7",",0,0307,","37.8","0,0612,","-0.6","0,1129","-3.9","0,1212","-4.4","0,1216","","","","","-1.1","0,0322","-5.0","0,0221","-5.0","0,0221","-8.3","0,0219","-11.1","0,0218","1474.3","","1474.3","0","1075.7",",0","","","0","T,0","17.87","0","24.21","0","11.54","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1959","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1379.7","","1379.7","0","125","0","89","0","0","","0","0","0","0","36","0","0","0","239","0","96","0","-8.9","0,0117,","0","T,0,1207,","0","T,0,1207,","75.2",",0,0801,","39.4","0,0630,","0.0","0,1109","-2.8","0,1119","-6.7","0,1130","-6.7","0,1130","","","-1.1","0,0308","-4.4","0,0221","-4.4","0,0221","-8.9","0,0117","-8.9","0,0117","1230.0","","1230.0","0","1468.7",",0","","","0","T,0","18.64","0","24.78","0","12.50","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1960","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1335.1","","1335.1","0","114","0","74","0","0","","0","0","0","0","55","0","0","0","242","0","99","0","-9.4","0,0123,","0",",0,1231,+","0","T,0,1215,+","73.4",",0,0625,","37.2","0,0701,","0.0","0,1108","-5.0","0,1202","-5.0","0,1202","-8.3","0,1203","-8.9","0,1222","0.0","0,0323","-2.2","0,0313","-7.2","0,0306","-7.2","0,0306","-9.4","0,0123","1458.6","","1458.6","0","1168.6",",0","","","0","T,0","17.81","0","24.22","0","11.40","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1961","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1147.7","","1147.7","0","109","0","73","0","0","","0","0","0","0","37","0","0","0","255","0","71","0","-9.4","0,0122,","0","T,0,0203,+","15",",0,0126,","69.3",",0,0331,","37.2","0,0801,+","0.0","0,1121","-2.8","0,1130","-5.6","0,1226","","","","","-1.1","0,0211","-2.2","0,0205","-5.0","0,0128","-9.4","0,0122","-9.4","0,0122","1350.5","","1350.5","0","1181.4",",0","","","15",",0","18.08","0","24.49","0","11.67","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1962","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1377.0","","1377.0","0","112","0","77","0","0","","0","0","0","0","32","0","1","0","238","0","112","0","-15.0","0,1213,","0",",0,1231,+","0","T,0,1206,+","105.7",",0,0106,","38.3","0,0723,","-0.6","0,1027","-2.8","0,1206","-4.4","0,1207","-12.2","0,1212","-12.2","0,1212","0.0","0,0318","-2.2","0,0306","-5.0","0,0207","-7.8","0,0113","","","1192.5","","1192.5","0","1226.1",",0","","","0","T,0","18.40","0","24.85","0","11.96","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1963","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1225.8","","1225.8","0","94","0","64","0","0","","0","0","0","0","63","0","0","0","242","0","89","0","-14.4","0,0124,","0",",0,1231,+","13",",0,1231,","57.9",",0,0914,+","38.9","0,0614,","-2.2","0,1103","-2.2","0,1103","-5.6","0,1215","-9.4","0,1219","-9.4","0,1219","0.0","0,0323","-3.3","0,0228","-7.8","0,0227","-7.8","0,0227","-8.9","0,0125","1420.8","","1420.8","0","1187.4",",0","","","13",",0","17.73","0","24.25","0","11.21","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00003813","1964","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","","","1153.1","","1153.1","0","119","0","80","0","0","","0","0","0","0","34","0","0","0","238","0","67","0","-8.9","0,0115,","0","T,0,0102,+","0","T,0,0413,+","89.9",",0,0408,","39.4","0,0621,","0.0","0,1026","-2.2","0,1130","-7.8","0,1201","-7.8","0,1201","","","-2.2","0,0331","-2.2","0,0331","-4.4","0,0223","-8.9","0,0115","-8.9","0,0115","1455.2","","1455.2","0","1342.8",",0","","","0","T,0","17.79","0","24.07","0","11.51","0","","","","","","","","","","","","","","","","","","","","","",""
