"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00410805","1935","27.58417","-97.80306","20.4","BISHOP, TX US","","","","","71","0","41","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","53.8",",0,0611,","","","","","","","","","","","","","","","","","","","","","803.9",",0","0",",0","","","","","",""
"USC00410805","1938","27.58417","-97.80306","20.4","BISHOP, TX US","1856.4","","1856.4","0","57","0","30","0","0","","0","0","0","0","4","0","0","0","315","0","102","0","-2.2","0,0126,","0",",0,1231,+","0",",0,1231,+","151.4",",0,0828,","39.4","0,0811,","-1.7","0,1125","","","","","0.0","0,0131","-2.2","0,0126","","","","","","","","","663.9",",0","0",",0","22.13","0","27.81","0","16.44","0"
"USC00410805","1939","27.58417","-97.80306","20.4","BISHOP, TX US","","","","","47","0","40","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","53.8",",0,1011,","","","","","","","","","","","","","","","","","","","","","564.2",",0","0",",0","","","","","",""
"USC00410805","1940","27.58417","-97.80306","20.4","BISHOP, TX US","1860.7","","1860.7","0","70","0","48","0","0","","1","0","0","0","15","0","0","0","314","0","138","0","-7.2","0,0123,+","0",",0,1231,+","58",",0,0120,","50.3",",0,0528,","41.1","0,0808,","-1.7","0,1115","","","","","0.0","0,0221","-2.2","0,0210","-7.2","0,0123","-7.2","0,0123","545.2","","545.2","0","696.6",",0","58",",0","21.92","0","28.42","0","15.42","0"
"USC00410805","1941","27.58417","-97.80306","20.4","BISHOP, TX US","1868.9","","1868.9","0","84","0","60","0","0","","0","0","0","0","2","0","0","0","306","0","121","0","-2.2","0,0119,","0",",0,1231,+","0",",0,1231,+","94.7",",0,0521,","38.9","0,0820,+","","","","","","","-0.6","0,0209","-2.2","0,0119","","","","","468.5","","468.5","0","1034.3",",0","0",",0","22.10","0","27.78","0","16.41","0"
"USC00410805","1942","27.58417","-97.80306","20.4","BISHOP, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","498.9","","498.9","0","","","","","","","","","",""
"USC00410805","1943","27.58417","-97.80306","20.4","BISHOP, TX US","2001.0","","2001.0","0","63","0","45","0","0","","0","0","0","0","9","0","0","0","324","0","133","0","-5.0","0,0119,","0",",0,1231,+","0",",0,1231,+","51.6",",0,0218,","40.6","0,0817,+","-2.2","0,1216","-2.2","0,1216","","","0.0","0,0307","-3.9","0,0120","-5.0","0,0119","","","","","","","657.5",",0","0",",0","22.61","0","29.01","0","16.20","0"
"USC00410805","1944","27.58417","-97.80306","20.4","BISHOP, TX US","1994.1","","1994.1","0","50","0","35","0","0","","0","0","0","0","7","0","0","0","321","0","136","0","-3.3","0,0109,","0",",0,1231,+","0",",0,1231,+","70.6",",0,0926,","40.6","0,0726,","0.0","0,1206","","","","","0.0","0,0212","-2.8","0,0115","","","","","419.0","","419.0","0","590.4",",0","0",",0","22.58","0","28.80","0","16.36","0"
"USC00410805","1946","27.58417","-97.80306","20.4","BISHOP, TX US","","","","","100","0","56","0","0","","0","0","0","0","3","0","","","","","","","-1.1","0,0123,","0",",0,1231,+","0",",0,1231,+","52.1",",0,1011,","","","-0.6","0,1231","","","","","0.0","0,0210","","","","","","","273.2","","273.2","0","751.3",",0","0",",0","","","","","16.31","0"
"USC00410805","1953","27.58417","-97.80306","20.4","BISHOP, TX US","","","","","50","0","34","0","0","","0","0","","","","","0","0","314","0","160","0","","","0",",0,1231,+","0",",0,1231,+","117.6",",0,0826,","42.2","0,0809,","","","","","","","","","","","","","","","","","","","685.6",",0","0",",0","","","30.52","0","",""
