"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00296693","1960","35.58333","-106.33333","1595.0","PENA BLANCA, NM US","","","","","23","0","15","0","","","1","0","","","","","","","","","","","","","","","97",",0,0202,","35.6",",0,1015,","","","","","","","","","","","","","","","","","","","","","","","213.4",",0","97",",0","","","","","",""
"USC00296693","1961","35.58333","-106.33333","1595.0","PENA BLANCA, NM US","","","","","","","","","","","2","0","1","0","177","0","","","","","","","-21.7","0,1212,","","","102",",0,1117,","","","","","-1.7","0,1001","-2.8","0,1003","-5.0","0,1104","-6.7","0,1106","-9.4","0,1120","-1.1","0,0508","-2.2","0,0429","-6.7","0,0415","-6.7","0,0415","-8.9","0,0301","248.8",",0","188",",0","","","","","1.33","0"
"USC00296693","1962","35.58333","-106.33333","1595.0","PENA BLANCA, NM US","427.5","","427.5","0","18","0","14","0","0","","0","0","1","0","165","0","1","0","218","0","87","0","-17.8","0,0116,","0",",0,1231,+","0","T,0,1118,+","20.3",",0,0708,","37.8","0,0809,+","0.0","0,1005","-2.8","0,1013","-6.1","0,1030","-6.7","0,1108","-10.0","0,1119","0.0","0,0517","-3.9","0,0501","-4.4","0,0402","-8.3","0,0325","-12.2","0,0318","117.3",",0","0","T,0","12.32","0","23.05","0","1.60","0"
"USC00296693","1963","35.58333","-106.33333","1595.0","PENA BLANCA, NM US","","","","","19","0","19","0","","","","","","","","","1","0","228","0","83","0","","","","","","","21.6",",0,0825,","40.0","0,0724,","","","","","","","","","","","","","","","","","","","","","150.2",",0","","","","","23.63","0","",""
"USC00296693","1964","35.58333","-106.33333","1595.0","PENA BLANCA, NM US","","","","","","","","","","","","","3","0","187","0","","","","","","","-17.8","0,0209,+","","","","","","","","","-0.6","0,1003","-2.2","0,1004","-4.4","0,1019","-6.7","0,1024","-8.9","0,1107","-0.6","0,0511","-2.2","0,0426","-5.0","0,0413","-6.7","0,0329","-9.4","0,0326","","","","","","","","","1.06","0"
"USC00296693","1965","35.58333","-106.33333","1595.0","PENA BLANCA, NM US","","","","","31","0","31","0","","","0","0","1","0","157","0","","","","","","","-17.8","0,1227,","","","0",",0,1231,+","22.1",",0,0619,","","","-0.6","0,0921","-2.8","0,1018","-4.4","0,1106","-7.2","0,1121","-10.6","0,1128","-3.3","0,0509","-3.3","0,0509","-5.6","0,0419","-9.4","0,0321","-9.4","0,0321","217.7",",0","0",",0","","","","","1.96","0"
"USC00296693","1966","35.58333","-106.33333","1595.0","PENA BLANCA, NM US","","","","","10","0","10","0","0","","0","0","","","","","0","0","232","0","83","0","","","0",",0,1231,+","0",",0,1231,+","12.7",",0,0802,","39.4","0,0706,","","","","","","","","","","","","","","","","","","","","","37.8",",0","0",",0","","","23.28","0","",""
"USC00296693","1967","35.58333","-106.33333","1595.0","PENA BLANCA, NM US","","","","","","","","","","","0","0","","","","","","","","","","","","","","","18",",0,1214,","","","","","","","","","","","","","","","","","","","","","","","","","","","18",",0","","","","","",""
