"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000MSAN","2003","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1342.4","","1342.4","U","0","U","37","U","0","U","262","U","42","U","-7.2","U,0124,","35.6","U,0717,","-0.6","U,1124","-2.8","U,1125","","","","","-1.1","U,0218","-5.6","U,0125","-5.6","U,0125","-7.2","U,0124","","","","","","","19.23","U","24.97","U","13.49","U"
"USR0000MSAN","2004","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1416.0","","1416.0","U","0","U","29","U","0","U","275","U","69","U","-4.4","U,0129,+","36.7","U,0725,+","0.0","U,1212","-3.3","U,1215","","","","","-1.1","U,0219","-2.8","U,0208","-4.4","U,0129","","","","","995.0","","995.0","U","19.60","U","25.25","U","13.96","U"
"USR0000MSAN","2005","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","833.5","","833.5","U","","","","","",""
"USR0000MSAN","2006","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1404.3","","1404.3","U","0","U","23","U","0","U","277","U","85","U","-5.6","U,0107,","37.2","U,0830,+","-0.6","U,1121","-2.8","U,1204","-4.4","U,1208","","","-1.1","U,0325","-2.8","U,0214","-5.0","U,0213","","","","","","","","","19.86","U","26.07","U","13.65","U"
"USR0000MSAN","2007","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1373.9","","1373.9","U","0","U","23","U","0","U","283","U","80","U","-5.0","U,0129,","37.8","U,0812,","-0.6","U,1108","-2.2","U,1217","","","","","-1.1","U,0306","-3.3","U,0305","-4.4","U,0217","","","","","928.1","","928.1","U","19.58","U","25.67","U","13.50","U"
"USR0000MSAN","2008","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1315.5","","1315.5","U","0","U","32","U","0","U","272","U","62","U","-5.6","U,0103,","39.4","U,0914,","0.0","U,1029","-2.8","U,1119","","","","","-1.1","U,0325","-2.8","U,0228","-4.4","U,0121","","","","","938.1","","938.1","U","19.19","U","25.15","U","13.24","U"
"USR0000MSAN","2009","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1425.5","","1425.5","U","0","U","29","U","0","U","271","U","66","U","-6.7","U,0121,","38.3","U,0623,","-1.7","U,1127","-2.8","U,1229","","","","","0.0","U,0304","-5.0","U,0205","-5.0","U,0205","-6.7","U,0121","","","876.6","","876.6","U","19.67","U","25.28","U","14.06","U"
"USR0000MSAN","2010","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1442.1","","1442.1","U","0","U","51","U","0","U","253","U","90","U","-9.4","U,0111,","37.8","U,0802,+","0.0","U,1106","-2.2","U,1206","-5.0","U,1207","-6.7","U,1228","-1.1","U,0307","-2.2","U,0304","-5.0","U,0113","-9.4","U,0111","-9.4","U,0111","1226.9","","1226.9","U","18.78","U","24.94","U","12.62","U"
"USR0000MSAN","2011","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1369.2","","1369.2","U","0","U","33","U","0","U","274","U","81","U","-7.2","U,0114,","37.8","U,0604,","-1.1","U,1111","-3.3","U,1201","","","","","-1.1","U,0214","-2.8","U,0213","-5.0","U,0212","-7.2","U,0114","","","1065.4","","1065.4","U","19.29","U","25.48","U","13.10","U"
"USR0000MSAN","2012","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1398.5","","1398.5","U","0","U","16","U","0","U","298","U","61","U","-5.0","U,0114,+","36.1","U,0626,+","-1.7","U,1125","-3.3","U,1222","","","","","-0.6","U,0213","-2.2","U,0212","-5.0","U,0114","","","","","705.4","","705.4","U","20.25","U","26.12","U","14.39","U"
"USR0000MSAN","2013","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1319.4","","1319.4","U","0","U","25","U","0","U","268","U","57","U","-3.9","U,1129,","35.6","U,0804,","0.0","U,1113","-3.3","U,1128","","","","","0.0","U,0328","-2.2","U,0327","","","","","","","940.6","","940.6","U","19.27","U","24.95","U","13.60","U"
"USR0000MSAN","2014","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1287.5","","1287.5","U","0","U","39","U","0","U","253","U","61","U","-9.4","U,0130,","36.7","U,0824,+","-1.1","U,1114","-3.9","U,1118","-5.6","U,1119","","","-1.1","U,0326","-3.9","U,0131","-9.4","U,0130","-9.4","U,0130","-9.4","U,0130","1117.2","","1117.2","U","18.67","U","24.68","U","12.66","U"
"USR0000MSAN","2015","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1562.7","","1562.7","U","0","U","23","U","0","U","288","U","78","U","-6.7","U,0108,","37.8","U,0729,","0.0","U,1122","","","","","","","-1.7","U,0307","-2.8","U,0220","-6.7","U,0108","-6.7","U,0108","","","974.0","","974.0","U","20.49","U","25.99","U","14.99","U"
"USR0000MSAN","2016","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1563.4","","1563.4","U","0","U","20","U","0","U","293","U","91","U","-3.9","U,0124,","36.7","U,0806,+","-1.1","U,1121","","","","","","","0.0","U,0228","-3.3","U,0210","","","","","","","666.1","","666.1","U","20.60","U","26.40","U","14.81","U"
"USR0000MSAN","2017","30.4528","-88.6617","7.6","SANDHILL CRANE MISSISSIPPI, MS US","1455.6","","1455.6","U","0","U","10","U","0","U","306","U","59","U","-4.4","U,0108,","36.7","U,0727,","0.0","U,1124","-2.2","U,1210","","","","","-2.8","U,0109","-2.8","U,0109","-4.4","U,0108","","","","","534.8","","534.8","U","20.52","U","26.14","U","14.89","U"
