"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00334686","1977","39.88333","-83.43333","335.3","LONDON WWTP, OH US","106","6","67","6","32.3",",6,1001,","739.8",",6"
"USC00334686","1978","39.88333","-83.43333","335.3","LONDON WWTP, OH US","119","6","77","6","43.9",",6,0831,","866.3",",6"
"USC00334686","1979","39.88333","-83.43333","335.3","LONDON WWTP, OH US","143","6","91","6","130.8",",6,0914,","1329.6",",6"
"USC00334686","1980","39.88333","-83.43333","335.3","LONDON WWTP, OH US","112","6","71","6","61.5",",6,0713,","1094.9",",6"
"USC00334686","1981","39.88333","-83.43333","335.3","LONDON WWTP, OH US","98","6","67","6","35.8",",6,0412,","785.1",",6"
"USC00334686","1982","39.88333","-83.43333","335.3","LONDON WWTP, OH US","112","6","73","6","54.6",",6,1120,","824.5",",6"
"USC00334686","1983","39.88333","-83.43333","335.3","LONDON WWTP, OH US","111","6","73","6","43.2",",6,1128,","919.0",",6"
"USC00334686","1984","39.88333","-83.43333","335.3","LONDON WWTP, OH US","112","6","73","6","32.5",",6,0504,","855.5",",6"
"USC00334686","1985","39.88333","-83.43333","335.3","LONDON WWTP, OH US","120","6","68","6","60.7",",6,1111,","881.3",",6"
"USC00334686","1986","39.88333","-83.43333","335.3","LONDON WWTP, OH US","98","6","69","6","38.1",",6,1126,","814.1",",6"
"USC00334686","1987","39.88333","-83.43333","335.3","LONDON WWTP, OH US","84","6","47","6","71.4",",6,0702,","594.2",",6"
