"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00023047","1947","35.2295","-101.7042","1098.5","AMARILLO INTERNATIONAL AIRPORT, TX US","","","","","","","63","S","35","S","","","","","1","S","115","S","","","","","","","-19.2","S,0104,","","","","","39.9",",S,0603,","","","-1.5","S,1102","-3.7","S,1106","-8.1","S,1107","-8.1","S,1107","-9.2","S,1231","-1.5","S,0416","-4.2","S,0316","-6.5","S,0315","-7.0","S,0308","-9.2","S,0306","","","","","394.7",",S","","","","","","","","","6.30","S","","","","","","","","","","","","","","","","","","","","","",""
"USW00023047","1948","35.2295","-101.7042","1098.5","AMARILLO INTERNATIONAL AIRPORT, TX US","","","810.4","","810.4","0","79","0","43","0","18","","9","0","4","0","124","0","19","0","206","0","79","0","-19.4","0,0311,","127",",0,0130,+","130",",0,0205,","87.9",",0,0624,","40.0","0,0617,","0.0","0,1017","-2.2","0,1018","-5.6","0,1109","-6.7","0,1121","","","-0.6","0,0413","-6.7","0,0401","-6.7","0,0401","-6.7","0,0401","-9.4","0,0312","","","","","619.8",",0","","","531",",0","13.46","0","21.08","0","5.85","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00023047","1949","35.2295","-101.7042","1098.5","AMARILLO INTERNATIONAL AIRPORT, TX US","","","667.2","","667.2","0","101","0","55","0","16","","4","0","2","0","100","0","14","0","205","0","54","0","-19.4","0,0130,","76",",0,0201,+","51",",0,0127,+","82.0",",0,0506,","36.7","0,0717,+","-1.1","0,1024","-2.2","0,1030","-4.4","0,1204","-11.1","0,1212","-11.1","0,1212","-0.6","0,0405","-3.3","0,0404","-7.8","0,0315","-7.8","0,0315","-8.9","0,0213","2546.3","","2546.3","0","639.2",",0","","","282",",0","13.48","0","20.58","0","6.38","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00023047","1950","35.2295","-101.7042","1098.5","AMARILLO INTERNATIONAL AIRPORT, TX US","","","649.1","","649.1","0","60","0","40","0","0","","0","0","1","0","111","0","2","0","222","0","54","0","-18.3","0,0104,","0","T,0,1207,+","13",",0,1205,","48.0",",0,0826,","38.3","0,0625,","-3.9","0,1103","-3.9","0,1103","-6.7","0,1109","-6.7","0,1109","-12.8","0,1110","-1.1","0,0430","-2.8","0,0405","-5.0","0,0321","-8.9","0,0319","-8.9","0,0319","2084.2","","2084.2","0","589.6",",0","","","13",",0","14.40","0","22.61","0","6.18","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00023047","1951","35.2295","-101.7042","1098.5","AMARILLO INTERNATIONAL AIRPORT, TX US","","","867.0","","867.0","0","66","0","34","0","8","","3","0","4","0","120","0","14","0","198","0","78","0","-25.6","0,0201,","102",",0,1208,","76",",0,1208,","100.3",",0,0515,","39.4","0,0807,+","-1.7","0,1031","-7.2","0,1101","-7.2","0,1101","-7.2","0,1101","-10.6","0,1102","-1.7","0,0416","-3.3","0,0411","-5.0","0,0321","-6.7","0,0319","-8.9","0,0313","2318.9","","2318.9","0","642.7",",0","","","287",",0","13.80","0","21.61","0","5.99","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00023047","1952","35.2295","-101.7042","1098.5","AMARILLO INTERNATIONAL AIRPORT, TX US","","","932.8","","932.8","0","66","0","32","0","17","","4","0","0","0","110","0","11","0","207","0","87","0","-14.4","0,0104,","229",",0,1126,","178",",0,1125,","22.4",",0,0627,","39.4","0,0816,+","-1.7","0,1007","-5.6","0,1110","-5.6","0,1110","-10.6","0,1125","-10.6","0,1125","0.0","0,0413","-6.7","0,0410","-6.7","0,0410","-6.7","0,0410","-10.6","0,0323","2338.0","","2338.0","0","309.3",",0","","","582",",0","14.43","0","22.20","0","6.67","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00023047","1953","35.2295","-101.7042","1098.5","AMARILLO INTERNATIONAL AIRPORT, TX US","","","1045.1","","1045.1","0","52","0","27","0","4","","2","0","0","0","96","0","4","0","215","0","105","0","-13.9","0,1223,","76",",0,0123,","163",",0,0122,","39.6",",0,1022,","42.2","0,0624,","-0.6","0,1108","-2.2","0,1119","-6.7","0,1121","-6.7","0,1121","-11.7","0,1222","-0.6","0,0420","-2.2","0,0419","-4.4","0,0418","-7.2","0,0304","-9.4","0,0222","2221.4","","2221.4","0","332.3",",0","","","231",",0","15.36","0","23.32","0","7.41","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00023047","1954","35.2295","-101.7042","1098.5","AMARILLO INTERNATIONAL AIRPORT, TX US","","","1037.9","","1037.9","0","54","0","27","0","6","","3","0","0","0","93","0","7","0","225","0","96","0","-15.6","0,0121,","25",",0,1228,+","46",",0,0110,","32.3",",0,0411,","39.4","0,0725,","-1.1","0,1027","-4.4","0,1102","-4.4","0,1102","-7.2","0,1217","-11.1","0,1228","-2.2","0,0503","-2.2","0,0503","-5.6","0,0330","-10.0","0,0314","-10.0","0,0314","2097.2","","2097.2","0","353.3",",0","","","164",",0","15.79","0","23.77","0","7.81","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00023047","1955","35.2295","-101.7042","1098.5","AMARILLO INTERNATIONAL AIRPORT, TX US","","","733.8","","733.8","0","53","0","26","0","1","","1","0","0","0","117","0","6","0","218","0","55","0","-15.6","0,0220,","25",",0,1205,","46",",0,1205,","40.1",",0,0924,","38.3","0,0624,","-1.1","0,1023","-2.2","0,1024","-6.7","0,1103","-6.7","0,1103","-9.4","0,1108","-1.1","0,0404","-6.7","0,0328","-6.7","0,0328","-6.7","0,0328","-10.0","0,0327","2114.8","","2114.8","0","348.4",",0","","","69",",0","14.09","0","22.06","0","6.12","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00023047","1956","35.2295","-101.7042","1098.5","AMARILLO INTERNATIONAL AIRPORT, TX US","","","929.5","","929.5","0","49","0","28","0","13","","4","0","0","0","126","0","10","0","220","0","100","0","-16.1","0,0118,","330",",0,0206,+","185",",0,0203,","32.3",",0,0617,","37.2","0,0913,+","-0.6","0,1031","-2.2","0,1103","-7.8","0,1115","-7.8","0,1115","-9.4","0,1116","0.0","0,0420","-2.2","0,0411","-5.0","0,0410","-7.8","0,0316","-8.9","0,0313","2354.4","","2354.4","0","252.8",",0","","","399",",0","14.55","0","22.70","0","6.40","0","","","","","","","","","","","","","","","","","","","","","",""
