"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014737","1978","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","","","455.4","","455.4","0","122","0","81","0","65","","12","0","0","0","117","0","55","0","141","0","9","0","-17.2","0,0220,+","432",",0,0208,+","320",",0,0206,","49.5",",0,0514,","36.1","0,0723,","-1.7","0,1018","-3.3","0,1126","-5.6","0,1127","-7.8","0,1210","-8.9","0,1211","0.0","0,0409","-2.2","0,0403","-6.1","0,0318","-9.4","0,0307","-9.4","0,0307","3395.8","","3395.8","0","1168.4",",0","1347",",0","10.29","0","15.43","0","5.15","0","","","90","X","","","","","90","X","16.5","X","","","","","26.2","X"
"USW00014737","1979","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","","","436.6","","436.6","0","138","0","84","0","41","","9","0","6","0","90","0","33","0","144","0","9","0","-21.1","0,0218,+","406",",0,0220,","307",",0,0219,","81.5",",0,0921,","33.3","0,0810,","-0.6","0,1031","-3.9","0,1130","-5.0","0,1201","-6.7","0,1217","-10.6","0,1221","-3.9","0,0408","-3.9","0,0408","-4.4","0,0328","-8.3","0,0316","-10.0","0,0221","3191.4","","3191.4","0","1263.2",",0","906",",0","10.93","0","15.76","0","6.09","0","","","270","X","","","","","270","X","20.6","X","","","","","27.8","X"
"USW00014737","1980","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","","","653.9","","653.9","0","119","0","67","0","28","","8","0","2","0","109","0","33","0","154","0","35","0","-19.4","0,1226,","127",",0,0314,","109",",0,0313,","45.0",",0,1025,","38.3","0,0721,+","-0.6","0,1031","-2.2","0,1103","-6.7","0,1117","-6.7","0,1117","-8.9","0,1215","-1.1","0,0417","-5.0","0,0316","-5.0","0,0316","-6.7","0,0312","-11.7","0,0303","2998.5","","2998.5","0","758.8",",0","616",",0","11.51","0","16.74","0","6.28","0","","","250","X","","","","","270","X","20.6","X","","","","","30.8","X"
"USW00014737","1981","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","","","436.3","","436.3","0","119","0","75","0","38","","8","0","5","0","113","0","30","0","139","0","12","0","-20.6","0,0109,","152",",0,1219,+","155",",0,0305,","46.5",",0,0511,","36.7","0,0709,","-0.6","0,1013","-4.4","0,1113","-4.4","0,1113","-7.2","0,1213","-8.9","0,1218","-2.2","0,0422","-2.2","0,0422","-7.8","0,0320","-7.8","0,0320","-11.1","0,0318","3162.0","","3162.0","0","891.3",",0","676",",0","10.63","0","15.83","0","5.44","0","","","290","X","","","","","","","24.6","X","","","","","",""
"USW00014737","1982","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","","","320.3","","320.3","0","118","0","64","0","40","","9","0","4","0","125","0","38","0","149","0","5","0","-22.2","0,0117,","279",",0,0408,+","290",",0,0406,","106.4",",0,0808,","33.9","0,0718,","-1.1","0,1018","-2.2","0,1023","-4.4","0,1116","-8.3","0,1128","-10.0","0,1209","-0.6","0,0415","-3.3","0,0410","-6.7","0,0408","-6.7","0,0408","-8.9","0,0407","3464.9","","3464.9","0","1103.2",",0","947",",0","10.29","0","15.44","0","5.13","0","","","280","X","","","","","","","21.5","X","","","","","",""
"USW00014737","1983","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","","","579.1","","579.1","0","119","0","81","0","35","","9","0","3","0","104","0","26","0","140","0","38","0","-18.9","0,1225,","711",",0,0212,","610",",0,0211,","53.3",",0,1212,","36.1","0,0716,+","-1.7","0,1022","-2.8","0,1030","-4.4","0,1113","-7.8","0,1218","-9.4","0,1219","0.0","0,0420","-2.8","0,0401","-7.2","0,0326","-7.2","0,0326","-14.4","0,0214","2964.0","","2964.0","0","1339.1",",0","1232",",0","11.22","0","16.47","0","5.97","0","","","360","X","","","","","360","X","20.6","X","","","","","41.1","X"
"USW00014737","1984","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.7","X","475.7","","475.7","0","139","0","85","0","34","","11","0","4","0","108","0","29","0","149","0","10","0","-23.9","0,0122,","203",",0,0309,","160",",0,0308,","71.6",",0,0529,","34.4","0,0613,+","-1.1","0,1103","-3.9","0,1108","-7.2","0,1120","-7.2","0,1120","","","-1.1","0,0410","-2.2","0,0402","-5.6","0,0313","-11.7","0,0312","-11.7","0,0312","3339.8","","3339.8","0","1332.2",",0","892",",0","11.12","0","16.20","0","6.04","0","","","250","X","","","","","270","X","23.7","X","","","","","29.3","X"
"USW00014737","1985","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","4.0","X","433.8","","433.8","0","122","0","77","0","25","","8","0","3","0","105","0","34","0","158","0","5","0","-22.8","0,0121,","229",",0,0206,","109",",0,0202,","148.6",",0,0927,","33.3","0,0815,+","-1.1","0,1029","-2.8","0,1202","-5.6","0,1203","-6.7","0,1204","-10.0","0,1215","-3.3","0,0410","-3.3","0,0410","-9.4","0,0319","-9.4","0,0319","-9.4","0,0319","2870.3","","2870.3","0","1195.3",",0","542",",0","11.16","0","16.43","0","5.89","0","","","320","X","","","","","315","X","18.3","X","","","","","25.2","X"
"USW00014737","1986","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.9","X","441.8","","441.8","0","132","0","76","0","29","","9","0","0","0","118","0","22","0","157","0","7","0","-15.6","0,0115,","203",",0,0212,","145",",0,0211,","44.5",",0,0416,","35.6","0,0707,","-0.6","0,1019","-3.3","0,1103","-6.1","0,1113","-8.3","0,1114","-10.0","0,1213","0.0","0,0423","-2.2","0,0413","-5.0","0,0325","-7.8","0,0322","-10.6","0,0321","3086.8","","3086.8","0","1098.1",",0","667",",0","10.80","0","16.17","0","5.44","0","148817",",X","290","X","","","","","270","X","19.7","X","","","","","26.7","X"
"USW00014737","1987","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.9","X","475.8","","475.8","0","127","0","74","0","44","","12","0","1","0","129","0","19","0","145","0","22","0","-19.4","0,0128,","305",",0,0124,+","282",",0,0122,","123.4",",0,0908,","35.0","0,0711,","-1.1","0,1014","-2.8","0,1030","-7.8","0,1121","-7.8","0,1121","-10.0","0,1229","-1.7","0,0402","-3.9","0,0401","-4.4","0,0316","-10.0","0,0311","-10.0","0,0311","3167.0","","3167.0","0","1186.9",",0","978",",0","10.98","0","16.40","0","5.56","0","141569",",X","310","X","","","","","315","X","16.1","X","","","","","23.6","X"
"USW00014737","1988","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.9","X","538.0","","538.0","0","122","0","64","0","32","","8","0","3","0","129","0","29","0","139","0","30","0","-21.7","0,0111,","305",",0,0126,","264",",0,0125,","69.6",",0,0519,","38.3","0,0716,","-1.1","0,1009","-3.9","0,1027","-6.1","0,1031","-12.8","0,1211","-12.8","0,1211","-0.6","0,0426","-3.3","0,0323","-9.4","0,0322","-9.4","0,0322","-9.4","0,0322","3313.1","","3313.1","0","1002.2",",0","875",",0","10.55","0","16.13","0","4.97","0","165686",",X","350","X","","","","","315","X","18.3","X","","","","","27.8","X"
"USW00014737","1989","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.9","X","430.2","","430.2","0","132","0","90","0","32","","7","0","1","0","120","0","35","0","149","0","11","0","-20.6","0,1224,","127",",0,0307,","124",",0,0306,","43.7",",0,0920,","33.9","0,0726,","0.0","0,1010","-3.3","0,1104","-5.0","0,1118","-6.7","0,1122","-8.9","0,1125","-0.6","0,0424","-2.2","0,0414","-5.6","0,0323","-6.7","0,0320","-8.9","0,0313","3201.2","","3201.2","0","1144.4",",0","571",",0","10.40","0","15.69","0","5.11","0","138287",",X","300","X","","","","","315","X","25.9","X","","","","","35.0","X"
"USW00014737","1990","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","4.1","X","465.6","","465.6","0","140","0","76","0","11","","6","0","0","0","106","0","6","0","151","0","10","0","-15.0","0,0226,","229",",0,1228,","135",",0,1228,","73.7",",0,0529,","35.6","0,0709,+","-0.6","0,1027","-3.9","0,1109","-5.0","0,1119","-7.2","0,1201","-10.0","0,1225","-1.1","0,0419","-3.9","0,0413","-7.2","0,0328","-7.2","0,0328","-9.4","0,0308","3033.5","","3033.5","0","1124.7",",0","526",",0","12.15","0","17.77","0","6.54","0","168023",",X","270","X","","","","","315","X","17.4","X","","","","","26.7","X"
"USW00014737","1991","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.9","X","603.1","","603.1","0","119","0","71","0","7","","2","0","0","0","107","0","12","0","161","0","25","0","-15.0","0,0122,","76",",0,0112,","86",",0,0111,","38.9",",0,1122,","36.1","0,0723,+","0.0","0,1014","-3.3","0,1030","-4.4","0,1105","-7.2","0,1106","-10.0","0,1219","-2.8","0,0404","-2.8","0,0404","-4.4","0,0331","-6.7","0,0312","-8.9","0,0217","2768.0","","2768.0","0","873.8",",0","225",",0","12.16","0","17.80","0","6.52","0","158862",",X","320","X","","","","","","","16.1","X","","","","","",""
"USW00014737","1992","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","4.0","X","337.7","","337.7","0","134","0","83","0","11","","5","0","0","0","109","0","13","0","128","0","6","0","-14.4","0,0119,","127",",0,0323,+","142",",0,0319,","50.3",",0,0508,","33.9","0,0714,+","0.0","0,1006","-3.3","0,1020","-5.0","0,1109","-8.3","0,1209","-8.9","0,1224","-2.2","0,0413","-2.2","0,0413","-5.6","0,0325","-8.3","0,0324","-10.0","0,0316","3047.4","","3047.4","0","983.5",",0","399",",0","10.54","0","15.58","0","5.50","0","114272",",X","70","X","","","","","315","X","17.0","X","","","","","24.2","X"
"USW00014737","1993","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.7","X","557.1","","557.1","0","114","0","77","0","35","","8","0","0","0","120","0","23","0","141","0","26","0","-16.1","0,0207,","457",",0,0314,","424",",0,0313,","70.9",",0,0817,","35.0","0,0710,+","-1.7","0,1011","-2.8","0,1107","-6.1","0,1108","-8.9","0,1126","-8.9","0,1126","0.0","0,0414","-2.8","0,0323","-7.8","0,0320","-7.8","0,0320","-14.4","0,0319","3209.6","","3209.6","0","1345.8",",0","978",",0","11.05","0","16.47","0","5.64","0","144549",",X","300","X","","","","","","","17.4","X","","","","","",""
"USW00014737","1994","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.9","X","533.1","","533.1","0","120","0","86","0","78","","13","0","7","0","114","0","35","0","155","0","15","0","-26.1","0,0121,","559",",0,0213,+","295",",0,0117,","56.6",",0,0723,","35.6","0,0619,","0.0","0,1016","-3.3","0,1112","-5.6","0,1124","-7.2","0,1212","-10.0","0,1231","0.0","0,0422","-3.3","0,0331","-4.4","0,0318","-7.2","0,0317","-10.0","0,0301","3376.1","","3376.1","0","1240.3",",0","1895",",0","11.08","0","16.81","0","5.35","0","139994",",X","270","X","","","","","270","X","20.6","X","","","","","30.3","X"
"USW00014737","1995","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.9","X","520.4","","520.4","0","109","0","68","0","42","","8","0","0","0","127","0","28","0","156","0","20","0","-15.6","0,0206,","279",",0,1220,","218",",0,1219,","70.1",",0,1005,","36.7","0,0715,","0.0","0,1018","-3.3","0,1105","-5.0","0,1106","-7.2","0,1117","-9.4","0,1130","0.0","0,0417","-3.3","0,0406","-6.1","0,0405","-7.8","0,0310","-10.0","0,0215","2816.4","","2816.4","0","978.0",",0","815",",0","11.04","0","16.54","0","5.55","0","142625",",X","","","","","","","","","","","","","","","",""
"USW00014737","1996","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.2","X","342.6","","342.6","0","154","0","94","0","","","12","0","3","0","133","0","34","0","133","0","2","0","-22.2","0,0206,","","","414",",0,0107,","93.2",",0,1019,","33.3","0,0520,","-1.7","0,1004","-2.2","0,1012","-5.0","0,1111","-7.8","0,1113","-9.4","0,1116","-1.7","0,0514","-3.9","0,0415","-5.0","0,0328","-9.4","0,0312","-9.4","0,0312","3546.1","","3546.1","0","1445.6",",0","1348",",0","9.77","0","15.18","0","4.36","0","","","","","80","X","80","X","","","","","20.6","X","25.0","X","",""
"USW00014737","1997","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.2","X","309.8","","309.8","0","132","0","71","0","","","8","Z","0","0","143","0","19","0","132","0","11","0","-17.2","0,0119,","","","104",",Z,0331,","85.6",",0,0724,","35.0","0,0717,+","0.0","0,1002","-3.3","0,1022","-4.4","0,1023","-7.8","0,1118","-8.9","0,1119","-1.1","0,0508","-2.8","0,0411","-6.1","0,0324","-8.3","0,0317","-10.0","0,0225","3295.9","","3295.9","0","978.9",",0","660",",Z","10.06","0","15.76","0","4.37","0","","","","","270","X","310","X","","","","","16.5","X","22.8","X","",""
"USW00014737","1998","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.0","X","461.0","","461.0","0","118","0","73","0","","","3","Z","0","0","98","0","7","0","145","0","6","0","-12.8","0,0101,","","","38",",Z,0124,","48.5",",0,1008,","32.8","0,0722,+","-0.6","0,1102","-3.3","0,1103","-4.4","0,1210","-7.2","0,1215","-9.4","0,1223","0.0","0,0413","-5.6","0,0325","-5.6","0,0325","-8.3","0,0313","-11.1","0,0215","2856.4","","2856.4","0","1007.2",",0","114",",Z","12.22","0","17.84","0","6.60","0","","","","","330","X","340","X","","","","","16.1","X","23.7","X","",""
"USW00014737","1999","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.2","X","502.6","","502.6","0","109","0","66","0","","","3","Z","0","0","124","0","18","0","147","0","34","0","-13.9","0,0223,+","","","170",",Z,0314,","161.8",",0,0916,","37.8","0,0706,","-1.1","0,1008","-2.8","0,1105","-5.0","0,1117","-6.7","0,1118","-8.9","0,1224","-1.1","0,0425","-2.2","0,0405","-4.4","0,0326","-8.9","0,0309","-8.9","0,0309","3004.8","","3004.8","0","1059.7",",0","261",",Z","11.27","0","17.36","0","5.18","0","","","","","140","X","270","X","","","","","16.5","X","21.0","X","",""
"USW00014737","2000","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.2","X","354.3","","354.3","0","131","0","87","0","","","9","0","0","0","126","0","41","0","137","0","4","0","-16.7","0,0209,+","","","254",",0,0125,","54.9",",0,1217,","33.3","0,0611,","0.0","0,0929","-2.2","0,1107","-6.1","0,1119","-8.9","0,1120","-8.9","0,1120","-0.6","0,0501","-2.8","0,0413","-6.1","0,0319","-7.8","0,0318","-12.2","0,0213","3053.7","","3053.7","0","1139.6",",0","969",",0","10.14","0","15.71","0","4.57","0","","","","","250","X","250","X","","","","","23.7","X","30.4","X","",""
"USW00014737","2001","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","2.9","X","364.0","","364.0","0","114","0","75","0","","","7","0","0","0","128","0","16","0","154","0","11","0","-16.1","0,0123,","","","330",",0,0205,","55.9",",0,0622,","36.7","0,0809,","-1.1","0,1008","-3.3","0,1009","-4.4","0,1029","-7.8","0,1225","-9.4","0,1227","-0.6","0,0429","-3.3","0,0419","-4.4","0,0403","-9.4","0,0327","-9.4","0,0327","3440.7","","3440.7","0","912.9",",0","926",",0","10.88","0","16.90","0","4.87","0","","","","","290","X","240","W","","","","","13.9","X","20.1","W","",""
"USW00014737","2002","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.2","X","544.2","","544.2","0","123","0","70","0","","","6","0","0","0","129","0","10","0","148","0","35","0","-15.0","0,1210,+","","","203",",0,1205,","64.8",",0,1011,","37.2","0,0814,+","-0.6","0,1015","-2.2","0,1101","-4.4","0,1127","-8.3","0,1128","-8.9","0,1203","0.0","0,0521","-6.1","0,0407","-6.1","0,0407","-8.3","0,0323","-11.1","0,0305","2824.5","","2824.5","0","1001.9",",0","663",",0","11.38","0","17.28","0","5.47","0","","","","","270","X","260","X","","","","","17.9","X","23.7","X","",""
"USW00014737","2003","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.3","X","434.7","","434.7","0","146","0","95","0","","","10","0","0","0","119","0","37","0","135","0","9","0","-17.2","0,0128,+","","","457",",0,0217,","82.0",",0,0915,","33.9","0,0626,+","0.0","0,1003","-2.8","0,1024","-6.7","0,1109","-6.7","0,1109","-8.9","0,1203","-1.1","0,0414","-6.1","0,0401","-6.1","0,0401","-10.0","0,0311","-10.0","0,0311","3477.5","","3477.5","0","1447.1",",0","1273",",0","10.37","0","15.64","0","5.11","0","","","","","270","X","300","X","","","","","17.4","X","22.8","X","",""
"USW00014737","2004","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.2","X","414.2","","414.2","0","134","0","84","0","","","8","0","2","0","110","0","30","0","154","0","4","0","-17.8","0,0116,+","","","132",",0,0127,","116.6",",0,0918,","32.8","0,0705,+","-1.1","0,1104","-4.4","0,1109","-4.4","0,1109","-6.7","0,1204","-10.6","0,1219","-0.6","0,0410","-2.8","0,0405","-10.0","0,0323","-10.0","0,0323","-10.0","0,0323","3101.2","","3101.2","0","1311.3",",0","736",",0","10.84","0","16.14","0","5.53","0","","","","","270","X","260","X","","","","","16.5","X","20.6","X","",""
"USW00014737","2005","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","2.9","X","592.0","","592.0","0","133","0","77","0","","","14","0","5","0","126","0","32","0","158","0","24","0","-18.9","0,1214,","","","231",",0,1209,","221.2",",0,1008,","36.1","0,0813,","-1.1","0,1028","-3.3","0,1112","-6.7","0,1119","-6.7","0,1119","-10.0","0,1208","0.0","0,0505","-2.8","0,0326","-5.0","0,0319","-10.6","0,0310","-10.6","0,0310","3204.6","","3204.6","0","1304.9",",0","1407",",0","11.15","0","16.85","0","5.44","0","","","","","160","X","190","X","","","","","14.3","X","21.0","X","",""
"USW00014737","2006","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.2","W","447.0","","447.0","0","125","0","79","0","","","2","0","0","0","111","0","7","0","150","0","13","0","-14.4","0,0213,","","","307",",0,0212,","63.2",",0,0626,","35.6","0,0803,","-1.1","0,1013","-3.9","0,1027","-5.0","0,1104","-7.8","0,1206","","","0.0","0,0430","-2.8","0,0409","-4.4","0,0324","-6.7","0,0321","-11.1","0,0228","2867.6","","2867.6","0","1252.3",",0","454",",0","11.91","0","17.62","0","6.19","0","","","","","200","X","160","X","","","","","17.4","X","23.7","X","",""
"USW00014737","2007","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.1","W","516.6","","516.6","0","138","0","87","0","","","12","0","0","0","119","0","32","0","164","0","17","0","-15.0","0,0308,+","","","208",",0,0316,","72.9",",0,0415,","35.0","0,0710,","-1.1","0,1029","-5.0","0,1108","-5.0","0,1108","-7.8","0,1124","-10.0","0,1206","-4.4","0,0411","-4.4","0,0411","-4.4","0,0411","-6.7","0,0321","-11.1","0,0309","3050.0","","3050.0","0","1153.2",",0","843",",0","11.08","0","16.72","0","5.44","0","","","","","180","X","170","X","","","","","21.5","X","26.4","X","",""
"USW00014737","2008","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.0","W","423.7","","423.7","0","143","0","85","0","14","","6","0","0","0","134","0","18","0","151","0","14","0","-13.3","0,0211,","102",",0,0223,","114",",0,0222,","97.3",",0,0928,","35.6","0,0610,","-0.6","0,1019","-2.8","0,1020","-4.4","0,1118","-6.7","0,1121","-8.9","0,1206","0.0","0,0501","-5.6","0,0403","-5.6","0,0403","-6.7","0,0330","-10.6","0,0229","3032.6","","3032.6","0","1309.2",",0","441",",0","10.81","0","16.64","0","4.97","0","","","","","230","X","200","X","","","","","19.2","X","26.4","X","",""
"USW00014737","2009","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","2.9","W","336.5","","336.5","0","130","0","90","0","37","","10","0","1","0","120","0","32","0","135","0","4","0","-18.9","0,0117,","127",",0,1221,+","137",",0,1219,","38.9",",0,0702,","32.8","0,0810,+","0.0","0,1019","-2.2","0,1104","-5.0","0,1107","-8.9","0,1211","-8.9","0,1211","0.0","0,0519","-2.2","0,0416","-4.4","0,0413","-6.7","0,0321","-10.0","0,0305","3264.0","","3264.0","0","1133.2",",0","842",",0","10.45","0","15.80","0","5.11","0","","","","","270","X","250","X","","","","","17.9","X","25.9","X","",""
"USW00014737","2010","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","3.1","W","583.9","","583.9","0","108","0","67","0","41","","10","0","0","0","122","0","25","0","169","0","31","0","-13.3","0,0131,","457",",0,0211,","439",",0,0210,","145.5",",0,0930,","38.3","0,0706,","-0.6","0,1023","-2.8","0,1101","-5.0","0,1102","-6.7","0,1129","-10.6","0,1209","0.0","0,0511","-5.6","0,0327","-5.6","0,0327","-11.1","0,0217","-11.1","0,0217","2984.0","","2984.0","0","1286.5",",0","1254",",0","11.52","0","17.29","0","5.75","0","","","","","330","X","330","X","","","","","19.2","X","30.8","X","",""
"USW00014737","2011","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","2.7","W","580.8","","580.8","X","147","X","95","X","46","","9","X","2","X","113","X","23","X","152","X","21","X","-20.0","X,0124,","356",",X,0130,+","287",",X,0126,","90.7",",X,0813,","40.0","X,0722,","-2.2","X,1030","-2.2","X,1030","-4.4","X,1106","-6.7","X,1211","","","-0.6","X,0422","-2.8","X,0406","-4.4","X,0330","-8.9","X,0303","-8.9","X,0303","3198.8","","3198.8","X","1822.8",",X","1036",",X","11.78","X","17.40","X","6.16","X","","","","","310","X","350","X","","","","","17.0","X","24.1","X","",""
"USW00014737","2012","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","2.7","X","563.3","","563.3","X","131","X","80","X","10","","6","X","0","X","110","X","8","X","158","X","29","X","-13.3","X,0122,","76",",X,1230,+","86",",X,0121,","49.8",",X,0601,","37.2","X,0707,","-3.3","X,1013","-3.3","X,1013","-5.6","X,1106","","","","","-1.1","X,0430","-2.8","X,0327","-5.0","X,0311","-7.2","X,0306","-13.3","X,0122","2542.4","","2542.4","X","1042.8",",X","326",",X","12.53","X","18.25","X","6.81","X","","","","","70","X","20","X","","","","","23.7","X","31.3","X","",""
"USW00014737","2013","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","2.9","W","502.5","","502.5","W","120","W","78","W","22","","10","W","0","W","136","W","23","W","156","W","16","W","-14.4","W,0210,+","150",",W,1218,+","168",",W,1214,","73.9",",W,0828,","36.7","W,0718,","-1.0","W,1024","-3.8","W,1104","-4.9","W,1112","-8.8","W,1125","-9.3","W,1211","-0.5","W,0514","-6.0","W,0404","-6.0","W,0404","-6.7","X,0315","-8.9","X,0218","3036.2","","3036.2","W","1168.4",",W","700",",W","11.02","W","16.53","W","5.51","W","","","","","270","W","280","W","","","","","15.6","W","23.2","W","",""
"USW00014737","2014","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","2.9","W","434.2","","434.2","W","120","W","79","W","57","","14","W","6","W","129","W","37","W","157","W","10","W","-19.9","W,0212,+","610",",W,0214,","452",",W,0213,","79.5",",W,0430,","34.4","W,0702,","0.0","W,1020","-3.2","W,1108","-7.1","W,1118","-7.1","W,1118","-9.3","W,1119","-0.5","W,0421","-2.7","W,0417","-8.2","W,0327","-8.2","W,0327","-9.3","W,0314","3452.4","","3452.4","W","1136.1",",W","1541",",W","10.28","W","16.00","W","4.55","W","","","","","310","W","210","W","","","","","16.1","W","26.4","W","",""
"USW00014737","2015","40.64985","-75.44771","118.9","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","2.8","W","569.9","","569.9","W","122","W","78","W","52","","14","W","5","W","111","W","31","W","167","W","20","W","-22.1","W,0224,","300",",W,0306,","198",",W,0124,","47.0",",W,1028,","35.0","W,0909,+","-1.0","W,1018","-3.8","W,1019","-5.5","W,1123","","","","","-2.7","W,0425","-2.7","W,0425","-6.0","W,0329","-7.1","W,0319","-17.7","W,0307","3334.0","","3334.0","W","1029.7",",W","1113",",W","11.45","W","17.41","W","5.50","W","","","","","350","W","340","W","","","","","17.9","W","27.3","W","",""
