"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1NJBG0002","2009","40.9027","-74.0834","16.8","SADDLE BROOK TWP 0.6 E, NJ US","156","N","93","N","53.8",",N,0829,","1240.9",",N"
"US1NJBG0002","2010","40.9027","-74.0834","16.8","SADDLE BROOK TWP 0.6 E, NJ US","117","N","68","N","76.5",",N,1001,","1253.3",",N"
"US1NJBG0002","2011","40.9027","-74.0834","16.8","SADDLE BROOK TWP 0.6 E, NJ US","138","N","92","N","139.4",",N,0828,","1845.3",",N"
"US1NJBG0002","2013","40.9027","-74.0834","16.8","SADDLE BROOK TWP 0.6 E, NJ US","128","N","66","N","66.3",",N,1127,","1116.6",",N"
"US1NJBG0002","2014","40.9027","-74.0834","16.8","SADDLE BROOK TWP 0.6 E, NJ US","135","N","87","N","86.6",",N,0501,","1221.5",",N"
"US1NJBG0002","2015","40.9027","-74.0834","16.8","SADDLE BROOK TWP 0.6 E, NJ US","116","N","66","N","63.0",",N,0421,","1013.4",",N"
