"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00338158","1978","39.93333","-83.5","338.9","SUMMERFORD, OH US","131","6","81","6","67.8",",6,0130,","883.0",",6"
"USC00338158","1979","39.93333","-83.5","338.9","SUMMERFORD, OH US","152","6","90","6","127.8",",6,0914,","1325.6",",6"
"USC00338158","1980","39.93333","-83.5","338.9","SUMMERFORD, OH US","128","6","81","6","56.1",",6,0629,","1055.3",",6"
"USC00338158","1981","39.93333","-83.5","338.9","SUMMERFORD, OH US","120","6","72","6","52.8",",6,0614,","958.5",",6"
"USC00338158","1982","39.93333","-83.5","338.9","SUMMERFORD, OH US","132","6","87","6","37.8",",6,0123,","983.9",",6"
"USC00338158","1983","39.93333","-83.5","338.9","SUMMERFORD, OH US","119","6","76","6","34.5",",6,0501,","914.2",",6"
"USC00338158","1984","39.93333","-83.5","338.9","SUMMERFORD, OH US","130","6","82","6","35.8",",6,0914,","908.3",",6"
"USC00338158","1985","39.93333","-83.5","338.9","SUMMERFORD, OH US","130","6","76","6","86.1",",6,0715,","996.7",",6"
"USC00338158","1986","39.93333","-83.5","338.9","SUMMERFORD, OH US","116","6","75","6","45.2",",6,1004,","884.7",",6"
"USC00338158","1987","39.93333","-83.5","338.9","SUMMERFORD, OH US","113","6","59","6","85.1",",6,0702,","738.1",",6"
