"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00020080","1916","32.3698","-112.8599","533.7","AJO, AZ US","","","","","45","0","28","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0825,+","29.7",",0,0825,","","","","","","","","","","","","","","","","","","","","","254.4",",0","0","T,0","","","","","",""
"USC00020080","1917","32.3698","-112.8599","533.7","AJO, AZ US","1806.7","","1806.7","0","42","0","21","0","0","","0","0","0","0","6","0","0","0","291","0","147","0","0.0","0,0313,+","0",",0,1231,+","0","T,0,0217,","28.7",",0,0217,","45.0","0,0617,","","","","","","","0.0","0,0313","","","","","","","","","","","268.0",",0","0","T,0","21.17","0","29.16","0","13.18","0"
"USC00020080","1918","32.3698","-112.8599","533.7","AJO, AZ US","1910.5","","1910.5","0","46","0","28","0","0","","0","0","0","0","5","0","0","0","273","0","161","0","-0.6","0,0201,+","0",",0,1231,+","0","T,0,0113,","34.0",",0,0806,","44.4","0,0803,+","0.0","0,1231","","","","","0.0","0,0202","","","","","","","592.1","","592.1","0","312.6",",0","0","T,0","21.25","0","28.25","0","14.25","0"
"USC00020080","1919","32.3698","-112.8599","533.7","AJO, AZ US","1813.5","","1813.5","0","38","0","24","0","0","","0","0","0","0","6","0","0","0","262","0","139","0","-4.4","0,0102,","0",",0,1231,+","0",",0,1231,+","32.0",",0,0826,","46.1","0,0621,","-0.6","0,1128","","","","","-2.8","0,0103","-2.8","0,0103","-4.4","0,0102","","","902.4","","902.4","0","267.4",",0","0",",0","20.94","0","27.82","0","14.05","0"
"USC00020080","1920","32.3698","-112.8599","533.7","AJO, AZ US","","","","","31","0","17","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","42.2",",0,0201,","","","","","","","","","","","","","","","","","","","","","206.7",",0","0",",0","","","","","",""
"USC00020080","1922","32.3698","-112.8599","533.7","AJO, AZ US","2006.4","","2006.4","0","39","0","20","0","0","","0","0","0","0","9","0","0","0","261","0","159","0","-3.3","0,0129,+","0",",0,1231,+","0","T,0,0311,","32.8",",0,0402,","44.4","0,0619,","","","","","","","-0.6","0,0301","-3.3","0,0129","","","","","820.6","","820.6","0","221.7",",0","0","T,0","21.16","0","28.34","0","13.98","0"
"USC00020080","1923","32.3698","-112.8599","533.7","AJO, AZ US","","","","","48","0","25","0","0","","0","0","","","","","0","0","282","0","138","0","","","0","T,0,0202,","13",",0,0202,","80.5",",0,0722,","44.4","0,0629,","","","","","","","","","","","","","","","779.7","","779.7","0","350.7",",0","13",",0","","","27.71","0","",""
"USC00020080","1924","32.3698","-112.8599","533.7","AJO, AZ US","2058.3","","2058.3","0","23","0","12","0","0","","0","0","0","0","4","0","0","0","277","0","161","0","-1.1","0,1225,","0",",0,1231,+","0",",0,1231,+","13.2",",0,0327,","44.4","0,0613,","0.0","0,1219","","","","","-0.6","0,0103","","","","","","","","","","","120.9",",0","0",",0","21.68","0","28.90","0","14.46","0"
"USC00020080","1925","32.3698","-112.8599","533.7","AJO, AZ US","1964.9","","1964.9","0","34","0","13","0","0","","0","0","0","0","3","0","0","0","289","0","152","0","-1.1","0,0111,","0",",0,1231,+","0","T,0,0715,+","24.1",",0,0824,","44.4","0,0717,","","","","","","","0.0","0,0112","","","","","","","650.7","","650.7","0","164.3",",0","0","T,0","21.95","0","28.93","0","14.97","0"
"USC00020080","1926","32.3698","-112.8599","533.7","AJO, AZ US","2140.4","","2140.4","0","41","0","24","0","0","","0","0","0","0","4","0","0","0","291","0","158","0","-1.1","0,1228,+","0",",0,1231,+","0",",0,1231,+","15.2",",0,1208,","44.4","0,0719,","-1.1","0,1225","","","","","0.0","0,0124","","","","","","","641.5","","641.5","0","211.8",",0","0",",0","22.47","0","29.32","0","15.62","0"
