"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00316686","2008","36.1558","-80.3699","289.6","PFAFFTOWN, NC US","114","0","61","0","","","","","1","0","191","0","45","0","","","","","80.8",",0,0827,","37.2","0,0721,+","702.5",",0","","","20.94","0"
"USC00316686","2010","36.1558","-80.3699","289.6","PFAFFTOWN, NC US","","","","","1","","5","0","","","","","","","203",",0,0130,","213",",0,0130,","","","","","","","460",",0","",""
"USC00316686","2017","36.1558","-80.3699","289.6","PFAFFTOWN, NC US","92","7","69","7","","","","","","","","","","","","","","","124.2",",7,0524,","","","1570.7",",7","","","",""
