"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RQC00661301","1961","18.25","-66.01667","53.9","CAGUAS 2 ENE, PR US","","","","","145","0","106","0","0","","0","0","","","","","0","0","363","0","37","0","","","0",",0,1231,+","0",",0,1231,+","109.2",",0,0827,","33.3","0,0812,+","","","","","1545.9",",0","0",",0","","","30.63","0","",""
"RQC00661301","1962","18.25","-66.01667","53.9","CAGUAS 2 ENE, PR US","2420.6","","2420.6","0","120","0","100","0","0","","0","0","0","0","0","0","0","0","364","0","21","0","14.4","0,0228,+","0",",0,1231,+","0",",0,1231,+","63.5",",0,0822,","32.8","0,1029,+","0.0","","0.0","0","1312.4",",0","0",",0","25.11","0","30.28","0","19.94","0"
"RQC00661301","1964","18.25","-66.01667","53.9","CAGUAS 2 ENE, PR US","2331.4","","2331.4","0","158","0","100","0","0","","0","0","0","0","0","0","0","0","366","0","38","0","13.9","0,0617,","0",",0,1231,+","0",",0,1231,+","60.5",",0,0703,","33.3","0,0906,+","","","","","1069.8",",0","0",",0","24.86","0","30.76","0","18.96","0"
"RQC00661301","1966","18.25","-66.01667","53.9","CAGUAS 2 ENE, PR US","","","","","142","0","109","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","45.7",",0,1010,+","","","","","","","1183.5",",0","0",",0","","","","","",""
