"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00185590","1927","39.416667","-76.633333","103.6","LUTHERSVILLE, MD US","403.4","","403.4","6","127","6","80","6","0","6","106","6","6","6","181","6","19","6","-15.6","6,0127,","91.7",",6,0422,","36.1","6,0915,+","-0.6","6,1105","-2.2","6,1107","-5.0","6,1114","-10.6","6,1209","-10.6","6,1209","-3.3","6,0425","-3.3","6,0425","-4.4","6,0330","-7.8","6,0305","-12.2","6,0128","","","","","1064.3",",6","12.07","6","18.66","6","5.48","6"
"USC00185590","1928","39.416667","-76.633333","103.6","LUTHERSVILLE, MD US","479.1","","479.1","6","123","6","78","6","1","6","127","6","6","6","166","6","23","6","-23.3","6,0130,","77.0",",6,0817,","35.6","6,0805,+","-1.1","6,1026","-5.6","6,1027","-5.6","6,1027","-7.2","6,1126","-8.9","6,1211","-1.1","6,0514","-7.2","6,0418","-7.2","6,0418","-7.2","6,0418","-10.0","6,0306","2753.4","","2753.4","6","1407.1",",6","11.75","6","18.58","6","4.91","6"
"USC00185590","1929","39.416667","-76.633333","103.6","LUTHERSVILLE, MD US","453.1","","453.1","6","","","","","0","6","123","6","15","6","172","6","34","6","-16.1","6,0114,","","","36.7","6,0903,+","-0.6","6,1005","-2.2","6,1011","-5.0","6,1018","-6.7","6,1122","-13.3","6,1130","-0.6","6,0430","-2.2","6,0423","-5.0","6,0319","-11.1","6,0310","-11.1","6,0310","2774.9","","2774.9","6","","","11.69","6","18.87","6","4.50","6"
"USC00185590","1930","39.416667","-76.633333","103.6","LUTHERSVILLE, MD US","634.6","","634.6","6","","","","","5","6","126","6","11","6","182","6","59","6","-23.9","6,0119,","","","40.6","6,0805,+","-0.6","6,1007","-6.7","6,1021","-6.7","6,1021","-6.7","6,1021","-9.4","6,1102","-0.6","6,0427","-3.9","6,0424","-10.0","6,0405","-10.0","6,0405","-10.0","6,0405","2841.2","","2841.2","6","","","12.27","6","19.78","6","4.77","6"
"USC00185590","1931","39.416667","-76.633333","103.6","LUTHERSVILLE, MD US","650.7","","650.7","6","114","6","69","6","0","6","115","6","1","6","184","6","44","6","-13.9","6,0116,+","64.8",",6,0616,","38.3","6,0803,+","-0.6","6,1013","-2.2","6,1105","-6.7","6,1107","-6.7","6,1107","-9.4","6,1208","0.0","6,0505","-3.9","6,0430","-4.4","6,0321","-6.7","6,0228","-9.4","6,0215","2830.8","","2830.8","6","912.3",",6","13.11","6","19.87","6","6.34","6"
"USC00185590","1932","39.416667","-76.633333","103.6","LUTHERSVILLE, MD US","557.0","","557.0","6","119","6","83","6","2","6","110","6","7","6","164","6","45","6","-18.3","6,1219,","70.4",",6,1006,","37.8","6,0831,","0.0","6,0930","-2.8","6,1031","-4.4","6,1104","-6.7","6,1114","-8.9","6,1127","0.0","6,0429","-2.8","6,0417","-5.0","6,0325","-11.1","6,0316","-11.1","6,0316","2331.5","","2331.5","6","1253.1",",6","12.66","6","19.52","6","5.79","6"
"USC00185590","1933","39.416667","-76.633333","103.6","LUTHERSVILLE, MD US","601.7","","601.7","6","129","6","84","6","4","6","113","6","11","6","169","6","44","6","-18.9","6,1228,","124.5",",6,0823,","37.2","6,0609,","-0.6","6,1014","-5.6","6,1026","-5.6","6,1026","-6.7","6,1111","-11.1","6,1116","0.0","6,0428","-2.2","6,0423","-5.0","6,0330","-7.2","6,0325","-9.4","6,0311","2657.4","","2657.4","6","1348.6",",6","12.56","6","19.26","6","5.87","6"
"USC00185590","1934","39.416667","-76.633333","103.6","LUTHERSVILLE, MD US","614.4","","614.4","6","122","6","82","6","10","6","132","6","18","6","171","6","42","6","-27.2","6,0228,","66.0",",6,0619,","39.4","6,0721,","-1.7","6,1013","-2.2","6,1015","-4.4","6,1030","-7.8","6,1115","-9.4","6,1208","-1.7","6,0429","-2.8","6,0426","-5.6","6,0329","-8.3","6,0325","-8.9","6,0324","3039.4","","3039.4","6","1238.1",",6","11.72","6","18.76","6","4.69","6"
"USC00185590","1935","39.416667","-76.633333","103.6","LUTHERSVILLE, MD US","495.0","","495.0","6","106","6","87","6","7","6","120","6","20","6","174","6","33","6","-27.8","6,0128,","52.1",",6,1117,+","35.6","6,0813,+","-0.6","6,0930","-2.8","6,1005","-4.4","6,1119","-11.7","6,1205","-11.7","6,1205","0.0","6,0426","-2.2","6,0416","-4.4","6,0327","-9.4","6,0309","-9.4","6,0309","2895.7","","2895.7","6","1134.8",",6","11.49","6","18.23","6","4.74","6"
"USC00185590","1936","39.416667","-76.633333","103.6","LUTHERSVILLE, MD US","574.7","","574.7","6","102","6","91","6","5","6","134","6","21","6","188","6","46","6","-25.0","6,0212,","73.7",",6,0812,","42.2","6,0710,","0.0","6,1025","-6.1","6,1027","-6.1","6,1027","-7.2","6,1028","-11.7","6,1119","-1.1","6,0529","-3.3","6,0425","-4.4","6,0314","-7.8","6,0308","-9.4","6,0302","3092.2","","3092.2","6","1181.0",",6","11.63","6","18.69","6","4.56","6"
"USC00185590","1937","39.416667","-76.633333","103.6","LUTHERSVILLE, MD US","565.5","","565.5","6","93","6","88","6","0","6","128","6","5","6","164","6","39","6","-12.8","6,1214,+","92.7",",6,1113,","36.1","6,0710,+","-0.6","6,1009","-4.4","6,1015","-4.4","6,1015","-8.9","6,1123","-8.9","6,1123","0.0","6,0501","-3.3","6,0413","-4.4","6,0401","-7.8","6,0312","-8.9","6,0310","2700.9","","2700.9","6","1422.4",",6","12.11","6","18.71","6","5.50","6"
